Player,Game Week,Position,Team,League,Minutes,Rating
Thomas Meunier,J19,DF,Dortmund,German Bundesliga,90.0,7.23
Maximilian Wittek,J19,DF,Bochum,German Bundesliga,90.0,7.06
Ivan Ordets,J19,DF,Bochum,German Bundesliga,90.0,7.55
Erhan Mašović,J19,DF,Bochum,German Bundesliga,90.0,6.63
Tim Oermann,J19,DF,Bochum,German Bundesliga,67.0,5.9
Cristian Gamboa,J19,DF,Bochum,German Bundesliga,23.0,6.79
Jonas Föhrenbach,J20,DF,Heidenheim,German Bundesliga,90.0,6.87
Benedikt Gimber,J20,DF,Heidenheim,German Bundesliga,90.0,6.33
Patrick Mainka,J20,DF,Heidenheim,German Bundesliga,90.0,7.78
Omar Traoré,J20,DF,Heidenheim,German Bundesliga,60.0,6.07
Marnon Busch,J20,DF,Heidenheim,German Bundesliga,30.0,5.96
Ian Maatsen,J20,DF,Dortmund,German Bundesliga,90.0,6.98
Nico Schlotterbeck,J20,DF,Dortmund,German Bundesliga,90.0,7.06
Niklas Süle,J20,DF,Dortmund,German Bundesliga,90.0,6.68
Thomas Meunier,J20,DF,Dortmund,German Bundesliga,58.0,6.89
Marius Wolf,J20,DF,Dortmund,German Bundesliga,32.0,6.67
Alphonso Davies,J20,DF,Bayern Munich,German Bundesliga,85.0,6.47
Eric Dier,J20,DF,Bayern Munich,German Bundesliga,90.0,6.61
Matthijs de Ligt,J20,DF,Bayern Munich,German Bundesliga,90.0,6.87
Noussair Mazraoui,J20,DF,Bayern Munich,German Bundesliga,61.0,7.03
Sacha Boey,J20,DF,Bayern Munich,German Bundesliga,29.0,7.01
Luca Netz,J20,DF,Gladbach,German Bundesliga,61.0,6.31
Stefan Lainer,J20,DF,Gladbach,German Bundesliga,29.0,5.78
Nico Elvedi,J20,DF,Gladbach,German Bundesliga,90.0,7.45
Marvin Friedrich,J20,DF,Gladbach,German Bundesliga,90.0,6.14
Joe Scally,J20,DF,Gladbach,German Bundesliga,90.0,5.37
Keven Schlotterbeck,J20,DF,Bochum,German Bundesliga,23.0,5.83
Bernardo,J20,DF,Bochum,German Bundesliga,90.0,6.99
Ivan Ordets,J20,DF,Bochum,German Bundesliga,90.0,6.69
Erhan Mašović,J20,DF,Bochum,German Bundesliga,90.0,5.99
Tim Oermann,J20,DF,Bochum,German Bundesliga,90.0,6.76
Iago,J20,DF,Augsburg,German Bundesliga,90.0,7.57
Ohis Felix Uduokhai,J20,DF,Augsburg,German Bundesliga,90.0,6.94
Jeffrey Gouweleeuw,J20,DF,Augsburg,German Bundesliga,90.0,7.49
Kevin Mbabu,J20,DF,Augsburg,German Bundesliga,90.0,6.97
Charalampos Lykogiannis,J9,DF,Bologna,Italian Serie A,73.0,6.04
Riccardo Calafiori,J9,DF,Bologna,Italian Serie A,90.0,6.77
Sam Beukema,J9,DF,Bologna,Italian Serie A,90.0,6.2
Lorenzo De Silvestri,J9,DF,Bologna,Italian Serie A,83.0,6.47
Riccardo Marchizza,J9,DF,Frosinone,Italian Serie A,90.0,5.66
Caleb Okoli,J9,DF,Frosinone,Italian Serie A,90.0,6.97
Simone Romagnoli,J9,DF,Frosinone,Italian Serie A,90.0,6.9
Anthony Oyono,J9,DF,Frosinone,Italian Serie A,84.0,6.71
Jordy Makengo,J20,DF,Freiburg,German Bundesliga,72.0,5.64
Manuel Gulde,J20,DF,Freiburg,German Bundesliga,90.0,5.77
Matthias Ginter,J20,DF,Freiburg,German Bundesliga,81.0,6.51
Lukas Kübler,J20,DF,Freiburg,German Bundesliga,90.0,8.33
Maximilian Mittelstädt,J20,DF,Stuttgart,German Bundesliga,81.0,7.8
Josha Vagnoman,J20,DF,Stuttgart,German Bundesliga,90.0,6.01
Anthony Rouault,J20,DF,Stuttgart,German Bundesliga,90.0,7.39
Waldemar Anton,J20,DF,Stuttgart,German Bundesliga,90.0,6.74
Leonidas Stergiou,J20,DF,Stuttgart,German Bundesliga,90.0,4.99
Phillipp Mwene,J20,DF,Mainz 05,German Bundesliga,82.0,6.36
Anthony Caci,J20,DF,Mainz 05,German Bundesliga,90.0,8.09
Sepp van den Berg,J20,DF,Mainz 05,German Bundesliga,90.0,6.16
Silvan Widmer,J20,DF,Mainz 05,German Bundesliga,90.0,5.75
Olivier Deman,J20,DF,Werder Bremen,German Bundesliga,90.0,5.56
Felix Agu,J20,DF,Werder Bremen,German Bundesliga,89.0,7.31
Anthony Jung,J20,DF,Werder Bremen,German Bundesliga,90.0,6.31
Marco Friedl,J20,DF,Werder Bremen,German Bundesliga,90.0,6.95
Niklas Stark,J20,DF,Werder Bremen,German Bundesliga,90.0,7.23
Emir Karic,J20,DF,Darmstadt 98,German Bundesliga,90.0,6.99
Matej Maglica,J20,DF,Darmstadt 98,German Bundesliga,80.0,7.34
Christoph Zimmermann,J20,DF,Darmstadt 98,German Bundesliga,90.0,6.74
Matthias Bader,J20,DF,Darmstadt 98,German Bundesliga,90.0,7.62
Álex Grimaldo,J20,DF,Leverkusen,German Bundesliga,90.0,6.68
Nathan Tella,J20,DF,Leverkusen,German Bundesliga,90.0,7.06
Piero Hincapié,J20,DF,Leverkusen,German Bundesliga,90.0,6.84
Jonathan Tah,J20,DF,Leverkusen,German Bundesliga,90.0,5.99
Josip Stanišić,J20,DF,Leverkusen,German Bundesliga,90.0,7.18
Max Finkgräfe,J20,DF,Köln,German Bundesliga,88.0,7.29
Julian Chabot,J20,DF,Köln,German Bundesliga,90.0,6.71
Timo Hübers,J20,DF,Köln,German Bundesliga,90.0,6.94
Benno Schmitz,J20,DF,Köln,German Bundesliga,88.0,6.0
Niels Nkounkou,J20,DF,Eint Frankfurt,German Bundesliga,65.0,7.16
Junior Dina Ebimbe,J20,DF,Eint Frankfurt,German Bundesliga,45.0,5.97
Hrvoje Smolčić,J20,DF,Eint Frankfurt,German Bundesliga,90.0,6.81
Robin Koch,J20,DF,Eint Frankfurt,German Bundesliga,90.0,6.92
Tuta,J20,DF,Eint Frankfurt,German Bundesliga,82.0,6.35
Rogério,J20,DF,Wolfsburg,German Bundesliga,90.0,6.97
Moritz Jenz,J20,DF,Wolfsburg,German Bundesliga,90.0,7.02
Sebastiaan Bornauw,J20,DF,Wolfsburg,German Bundesliga,90.0,6.59
Joakim Mæhle,J20,DF,Wolfsburg,German Bundesliga,54.0,6.27
Ridle Baku,J20,DF,Wolfsburg,German Bundesliga,36.0,5.66
Robert Skov,J20,DF,Hoffenheim,German Bundesliga,26.0,4.94
Stanley N'Soki,J20,DF,Hoffenheim,German Bundesliga,90.0,7.13
John Brooks,J20,DF,Hoffenheim,German Bundesliga,90.0,7.12
Ozan Kabak,J20,DF,Hoffenheim,German Bundesliga,90.0,6.89
Pavel Kadeřábek,J20,DF,Hoffenheim,German Bundesliga,90.0,6.57
David Raum,J20,DF,RB Leipzig,German Bundesliga,84.0,7.1
Willi Orban,J20,DF,RB Leipzig,German Bundesliga,69.0,7.09
Castello Lukeba,J20,DF,RB Leipzig,German Bundesliga,21.0,6.19
Lukas Klostermann,J20,DF,RB Leipzig,German Bundesliga,90.0,7.41
Benjamin Henrichs,J20,DF,RB Leipzig,German Bundesliga,90.0,6.8
Robin Gosens,J20,DF,Union Berlin,German Bundesliga,90.0,6.09
Christopher Trimmel,J20,DF,Union Berlin,German Bundesliga,72.0,6.02
Danilho Doekhi,J20,DF,Union Berlin,German Bundesliga,90.0,6.3
Kevin Vogt,J20,DF,Union Berlin,German Bundesliga,90.0,7.02
Robin Knoche,J20,DF,Union Berlin,German Bundesliga,90.0,6.81
Anthony Caci,J18,DF,Mainz 05,German Bundesliga,90.0,6.53
Sepp van den Berg,J18,DF,Mainz 05,German Bundesliga,90.0,7.45
Edimilson Fernandes,J18,DF,Mainz 05,German Bundesliga,90.0,6.19
Danny da Costa,J18,DF,Mainz 05,German Bundesliga,45.0,5.56
Robin Gosens,J18,DF,Union Berlin,German Bundesliga,81.0,6.96
Janik Haberer,J18,DF,Union Berlin,German Bundesliga,90.0,8.3
Danilho Doekhi,J18,DF,Union Berlin,German Bundesliga,90.0,7.06
Kevin Vogt,J18,DF,Union Berlin,German Bundesliga,63.0,5.74
Diogo Leite,J18,DF,Union Berlin,German Bundesliga,27.0,5.64
Robin Knoche,J18,DF,Union Berlin,German Bundesliga,90.0,6.1
Ian Maatsen,J21,DF,Dortmund,German Bundesliga,87.0,6.99
Nico Schlotterbeck,J21,DF,Dortmund,German Bundesliga,90.0,7.64
Niklas Süle,J21,DF,Dortmund,German Bundesliga,90.0,7.83
Julian Ryerson,J21,DF,Dortmund,German Bundesliga,78.0,6.71
Jordy Makengo,J21,DF,Freiburg,German Bundesliga,78.0,4.98
Manuel Gulde,J21,DF,Freiburg,German Bundesliga,22.0,5.6
Attila Szalai,J21,DF,Freiburg,German Bundesliga,68.0,6.81
Kiliann Sildillia,J21,DF,Freiburg,German Bundesliga,90.0,6.67
Lukas Kübler,J21,DF,Freiburg,German Bundesliga,90.0,7.49
Iago,J21,DF,Augsburg,German Bundesliga,90.0,6.16
Ohis Felix Uduokhai,J21,DF,Augsburg,German Bundesliga,90.0,6.56
Jeffrey Gouweleeuw,J21,DF,Augsburg,German Bundesliga,90.0,6.52
Kevin Mbabu,J21,DF,Augsburg,German Bundesliga,90.0,6.77
David Raum,J21,DF,RB Leipzig,German Bundesliga,90.0,7.63
Willi Orban,J21,DF,RB Leipzig,German Bundesliga,67.0,6.98
Mohamed Simakan,J21,DF,RB Leipzig,German Bundesliga,23.0,7.35
Lukas Klostermann,J21,DF,RB Leipzig,German Bundesliga,90.0,6.47
Benjamin Henrichs,J21,DF,RB Leipzig,German Bundesliga,90.0,7.43
Luca Netz,J21,DF,Gladbach,German Bundesliga,90.0,6.88
Franck Honorat,J21,DF,Gladbach,German Bundesliga,71.0,5.63
Maximilian Wöber,J21,DF,Gladbach,German Bundesliga,71.0,7.51
Ko Itakura,J21,DF,Gladbach,German Bundesliga,90.0,6.8
Nico Elvedi,J21,DF,Gladbach,German Bundesliga,90.0,6.89
Emir Karic,J21,DF,Darmstadt 98,German Bundesliga,90.0,6.36
Matthias Bader,J21,DF,Darmstadt 98,German Bundesliga,78.0,6.11
Matej Maglica,J21,DF,Darmstadt 98,German Bundesliga,90.0,6.95
Klaus Gjasula,J21,DF,Darmstadt 98,German Bundesliga,90.0,6.67
Christoph Zimmermann,J21,DF,Darmstadt 98,German Bundesliga,66.0,7.23
Jannik Müller,J21,DF,Darmstadt 98,German Bundesliga,24.0,5.25
Giorgio Scalvini,J9,DF,Atalanta,Italian Serie A,90.0,7.1
Berat Djimsiti,J9,DF,Atalanta,Italian Serie A,90.0,7.29
Rafael Tolói,J9,DF,Atalanta,Italian Serie A,90.0,6.18
Ridgeciano Haps,J9,DF,Genoa,Italian Serie A,90.0,4.9
Stefano Sabelli,J9,DF,Genoa,Italian Serie A,86.0,6.49
Johan Vásquez,J9,DF,Genoa,Italian Serie A,90.0,7.81
Mattia Bani,J9,DF,Genoa,Italian Serie A,90.0,6.53
Radu Drăgușin,J9,DF,Genoa,Italian Serie A,90.0,6.07
Philipp Max,J21,DF,Eint Frankfurt,German Bundesliga,83.0,7.03
Willian Pacho,J21,DF,Eint Frankfurt,German Bundesliga,90.0,7.15
Robin Koch,J21,DF,Eint Frankfurt,German Bundesliga,90.0,7.36
Aurélio Buta,J21,DF,Eint Frankfurt,German Bundesliga,90.0,7.54
Bernardo,J21,DF,Bochum,German Bundesliga,90.0,7.46
Keven Schlotterbeck,J21,DF,Bochum,German Bundesliga,90.0,6.9
Ivan Ordets,J21,DF,Bochum,German Bundesliga,90.0,6.48
Tim Oermann,J21,DF,Bochum,German Bundesliga,90.0,6.06
Robin Gosens,J21,DF,Union Berlin,German Bundesliga,81.0,6.37
Alex Král,J21,DF,Union Berlin,German Bundesliga,80.0,6.73
Diogo Leite,J21,DF,Union Berlin,German Bundesliga,90.0,6.97
Robin Knoche,J21,DF,Union Berlin,German Bundesliga,90.0,6.57
Danilho Doekhi,J21,DF,Union Berlin,German Bundesliga,90.0,6.68
Rogério,J21,DF,Wolfsburg,German Bundesliga,79.0,6.13
Moritz Jenz,J21,DF,Wolfsburg,German Bundesliga,45.0,7.62
Cedric Zesiger,J21,DF,Wolfsburg,German Bundesliga,45.0,8.4
Maxence Lacroix,J21,DF,Wolfsburg,German Bundesliga,90.0,6.55
Joakim Mæhle,J21,DF,Wolfsburg,German Bundesliga,90.0,6.77
Olivier Deman,J21,DF,Werder Bremen,German Bundesliga,65.0,5.81
Rafael Borré,J21,DF,Werder Bremen,German Bundesliga,25.0,5.07
Felix Agu,J21,DF,Werder Bremen,German Bundesliga,86.0,5.8
Anthony Jung,J21,DF,Werder Bremen,German Bundesliga,90.0,7.9
Marco Friedl,J21,DF,Werder Bremen,German Bundesliga,90.0,7.7
Niklas Stark,J21,DF,Werder Bremen,German Bundesliga,40.0,6.61
Julián Malatini,J21,DF,Werder Bremen,German Bundesliga,50.0,8.06
Jonas Föhrenbach,J21,DF,Heidenheim,German Bundesliga,90.0,6.36
Benedikt Gimber,J21,DF,Heidenheim,German Bundesliga,90.0,5.97
Patrick Mainka,J21,DF,Heidenheim,German Bundesliga,90.0,7.39
Omar Traoré,J21,DF,Heidenheim,German Bundesliga,89.0,6.03
Álex Grimaldo,J21,DF,Leverkusen,German Bundesliga,89.0,6.27
Josip Stanišić,J21,DF,Leverkusen,German Bundesliga,90.0,7.48
Piero Hincapié,J21,DF,Leverkusen,German Bundesliga,90.0,7.32
Jonathan Tah,J21,DF,Leverkusen,German Bundesliga,90.0,6.28
Edmond Tapsoba,J21,DF,Leverkusen,German Bundesliga,90.0,7.2
Sacha Boey,J21,DF,Bayern Munich,German Bundesliga,80.0,5.83
Noussair Mazraoui,J21,DF,Bayern Munich,German Bundesliga,90.0,6.9
Kim Min-jae,J21,DF,Bayern Munich,German Bundesliga,90.0,6.86
Eric Dier,J21,DF,Bayern Munich,German Bundesliga,90.0,7.32
Dayot Upamecano,J21,DF,Bayern Munich,German Bundesliga,59.0,6.81
Joshua Kimmich,J21,DF,Bayern Munich,German Bundesliga,31.0,6.77
Maximilian Mittelstädt,J21,DF,Stuttgart,German Bundesliga,90.0,8.01
Hiroki Ito,J21,DF,Stuttgart,German Bundesliga,90.0,7.43
Waldemar Anton,J21,DF,Stuttgart,German Bundesliga,90.0,7.04
Pascal Stenzel,J21,DF,Stuttgart,German Bundesliga,60.0,6.43
Josha Vagnoman,J21,DF,Stuttgart,German Bundesliga,30.0,6.63
Marco Richter,J21,DF,Mainz 05,German Bundesliga,45.0,6.28
Anthony Caci,J21,DF,Mainz 05,German Bundesliga,90.0,6.92
Merveille Papela,J21,DF,Mainz 05,German Bundesliga,45.0,6.16
Sepp van den Berg,J21,DF,Mainz 05,German Bundesliga,90.0,6.83
Josuha Guilavogui,J21,DF,Mainz 05,German Bundesliga,83.0,7.44
Andreas Hanche-Olsen,J21,DF,Mainz 05,German Bundesliga,69.0,6.38
Tom Krauß,J21,DF,Mainz 05,German Bundesliga,21.0,5.47
Stanley N'Soki,J21,DF,Hoffenheim,German Bundesliga,90.0,8.04
Florian Grillitsch,J21,DF,Hoffenheim,German Bundesliga,90.0,6.9
Ozan Kabak,J21,DF,Hoffenheim,German Bundesliga,90.0,6.89
Max Finkgräfe,J21,DF,Köln,German Bundesliga,89.0,7.57
Julian Chabot,J21,DF,Köln,German Bundesliga,90.0,7.52
Luca Kilian,J21,DF,Köln,German Bundesliga,90.0,6.42
Benno Schmitz,J21,DF,Köln,German Bundesliga,90.0,5.86
Max Finkgräfe,J22,DF,Köln,German Bundesliga,90.0,7.65
Timo Hübers,J22,DF,Köln,German Bundesliga,90.0,7.68
Luca Kilian,J22,DF,Köln,German Bundesliga,90.0,6.04
Benno Schmitz,J22,DF,Köln,German Bundesliga,83.0,5.99
Felix Agu,J22,DF,Werder Bremen,German Bundesliga,90.0,6.37
Mitchell Weiser,J22,DF,Werder Bremen,German Bundesliga,82.0,7.58
Anthony Jung,J22,DF,Werder Bremen,German Bundesliga,90.0,6.58
Marco Friedl,J22,DF,Werder Bremen,German Bundesliga,90.0,6.46
Julián Malatini,J22,DF,Werder Bremen,German Bundesliga,90.0,7.16
Andreas Hanche-Olsen,J22,DF,Mainz 05,German Bundesliga,77.0,5.59
Sepp van den Berg,J22,DF,Mainz 05,German Bundesliga,90.0,6.15
Dominik Kohr,J22,DF,Mainz 05,German Bundesliga,90.0,6.16
Iago,J22,DF,Augsburg,German Bundesliga,89.0,5.72
Ohis Felix Uduokhai,J22,DF,Augsburg,German Bundesliga,90.0,7.34
Jeffrey Gouweleeuw,J22,DF,Augsburg,German Bundesliga,90.0,7.0
Kevin Mbabu,J22,DF,Augsburg,German Bundesliga,73.0,5.97
Joakim Mæhle,J22,DF,Wolfsburg,German Bundesliga,90.0,6.64
Moritz Jenz,J22,DF,Wolfsburg,German Bundesliga,90.0,6.35
Maxence Lacroix,J22,DF,Wolfsburg,German Bundesliga,90.0,5.77
Ridle Baku,J22,DF,Wolfsburg,German Bundesliga,90.0,6.16
Ian Maatsen,J22,DF,Dortmund,German Bundesliga,90.0,6.83
Nico Schlotterbeck,J22,DF,Dortmund,German Bundesliga,90.0,7.39
Niklas Süle,J22,DF,Dortmund,German Bundesliga,90.0,6.77
Julian Ryerson,J22,DF,Dortmund,German Bundesliga,90.0,7.07
Robert Skov,J22,DF,Hoffenheim,German Bundesliga,45.0,6.12
Stanley N'Soki,J22,DF,Hoffenheim,German Bundesliga,44.0,6.76
Florian Grillitsch,J22,DF,Hoffenheim,German Bundesliga,90.0,7.28
Ozan Kabak,J22,DF,Hoffenheim,German Bundesliga,90.0,7.23
Pavel Kadeřábek,J22,DF,Hoffenheim,German Bundesliga,89.0,6.2
Robin Gosens,J22,DF,Union Berlin,German Bundesliga,80.0,7.0
Christopher Trimmel,J22,DF,Union Berlin,German Bundesliga,80.0,6.72
Diogo Leite,J22,DF,Union Berlin,German Bundesliga,90.0,6.92
Kevin Vogt,J22,DF,Union Berlin,German Bundesliga,90.0,5.57
Danilho Doekhi,J22,DF,Union Berlin,German Bundesliga,90.0,6.45
Pierre Kalulu,J9,DF,Milan,Italian Serie A,48.0,7.31
Alessandro Florenzi,J9,DF,Milan,Italian Serie A,90.0,6.52
Fikayo Tomori,J9,DF,Milan,Italian Serie A,90.0,6.94
Malick Thiaw,J9,DF,Milan,Italian Serie A,39.0,6.42
Davide Calabria,J9,DF,Milan,Italian Serie A,78.0,7.48
Filip Kostić,J9,DF,Juventus,Italian Serie A,55.0,6.98
Andrea Cambiaso,J9,DF,Juventus,Italian Serie A,35.0,5.6
Timothy Weah,J9,DF,Juventus,Italian Serie A,83.0,6.62
Daniele Rugani,J9,DF,Juventus,Italian Serie A,90.0,5.73
Gleison Bremer,J9,DF,Juventus,Italian Serie A,90.0,6.81
Federico Gatti,J9,DF,Juventus,Italian Serie A,77.0,5.82
Emir Karic,J22,DF,Darmstadt 98,German Bundesliga,73.0,5.8
Matthias Bader,J22,DF,Darmstadt 98,German Bundesliga,90.0,6.22
Christoph Klarer,J22,DF,Darmstadt 98,German Bundesliga,45.0,5.86
Klaus Gjasula,J22,DF,Darmstadt 98,German Bundesliga,85.0,6.71
Christoph Zimmermann,J22,DF,Darmstadt 98,German Bundesliga,90.0,7.32
Josha Vagnoman,J22,DF,Stuttgart,German Bundesliga,45.0,7.16
Maximilian Mittelstädt,J22,DF,Stuttgart,German Bundesliga,80.0,7.11
Hiroki Ito,J22,DF,Stuttgart,German Bundesliga,90.0,5.81
Waldemar Anton,J22,DF,Stuttgart,German Bundesliga,90.0,6.9
Pascal Stenzel,J22,DF,Stuttgart,German Bundesliga,44.0,5.38
Jonas Föhrenbach,J22,DF,Heidenheim,German Bundesliga,90.0,6.33
Benedikt Gimber,J22,DF,Heidenheim,German Bundesliga,81.0,5.11
Patrick Mainka,J22,DF,Heidenheim,German Bundesliga,90.0,7.58
Omar Traoré,J22,DF,Heidenheim,German Bundesliga,90.0,6.93
Álex Grimaldo,J22,DF,Leverkusen,German Bundesliga,90.0,7.74
Jeremie Frimpong,J22,DF,Leverkusen,German Bundesliga,88.0,5.96
Piero Hincapié,J22,DF,Leverkusen,German Bundesliga,90.0,7.74
Jonathan Tah,J22,DF,Leverkusen,German Bundesliga,90.0,6.73
Josip Stanišić,J22,DF,Leverkusen,German Bundesliga,90.0,6.87
David Raum,J22,DF,RB Leipzig,German Bundesliga,77.0,6.74
Willi Orban,J22,DF,RB Leipzig,German Bundesliga,90.0,6.25
Lukas Klostermann,J22,DF,RB Leipzig,German Bundesliga,22.0,5.01
Mohamed Simakan,J22,DF,RB Leipzig,German Bundesliga,68.0,7.08
Benjamin Henrichs,J22,DF,RB Leipzig,German Bundesliga,90.0,7.42
Luca Netz,J22,DF,Gladbach,German Bundesliga,90.0,6.82
Joe Scally,J22,DF,Gladbach,German Bundesliga,58.0,5.33
Maximilian Wöber,J22,DF,Gladbach,German Bundesliga,58.0,6.58
Stefan Lainer,J22,DF,Gladbach,German Bundesliga,32.0,5.96
Ko Itakura,J22,DF,Gladbach,German Bundesliga,68.0,7.57
Marvin Friedrich,J22,DF,Gladbach,German Bundesliga,22.0,6.25
Nico Elvedi,J22,DF,Gladbach,German Bundesliga,90.0,6.56
Jordy Makengo,J22,DF,Freiburg,German Bundesliga,76.0,5.2
Ritsu Doan,J22,DF,Freiburg,German Bundesliga,90.0,5.87
Manuel Gulde,J22,DF,Freiburg,German Bundesliga,90.0,5.9
Yannik Keitel,J22,DF,Freiburg,German Bundesliga,76.0,6.64
Lukas Kübler,J22,DF,Freiburg,German Bundesliga,90.0,6.24
Philipp Max,J22,DF,Eint Frankfurt,German Bundesliga,89.0,7.62
Aurélio Buta,J22,DF,Eint Frankfurt,German Bundesliga,90.0,6.21
Willian Pacho,J22,DF,Eint Frankfurt,German Bundesliga,90.0,6.87
Makoto Hasebe,J22,DF,Eint Frankfurt,German Bundesliga,90.0,6.2
Tuta,J22,DF,Eint Frankfurt,German Bundesliga,90.0,7.06
Bernardo,J22,DF,Bochum,German Bundesliga,90.0,7.27
Keven Schlotterbeck,J22,DF,Bochum,German Bundesliga,90.0,7.1
Ivan Ordets,J22,DF,Bochum,German Bundesliga,90.0,5.44
Tim Oermann,J22,DF,Bochum,German Bundesliga,45.0,6.38
Cristian Gamboa,J22,DF,Bochum,German Bundesliga,45.0,6.83
Leroy Sané,J22,DF,Bayern Munich,German Bundesliga,28.0,6.58
Raphaël Guerreiro,J22,DF,Bayern Munich,German Bundesliga,78.0,6.82
Kim Min-jae,J22,DF,Bayern Munich,German Bundesliga,90.0,7.95
Matthijs de Ligt,J22,DF,Bayern Munich,German Bundesliga,90.0,7.03
Noussair Mazraoui,J22,DF,Bayern Munich,German Bundesliga,32.0,5.63
Dayot Upamecano,J22,DF,Bayern Munich,German Bundesliga,43.0,6.84
Álex Grimaldo,J23,DF,Leverkusen,German Bundesliga,90.0,5.3
Jeremie Frimpong,J23,DF,Leverkusen,German Bundesliga,82.0,5.59
Edmond Tapsoba,J23,DF,Leverkusen,German Bundesliga,90.0,6.79
Jonathan Tah,J23,DF,Leverkusen,German Bundesliga,90.0,6.27
Odilon Kossounou,J23,DF,Leverkusen,German Bundesliga,90.0,6.24
Josuha Guilavogui,J23,DF,Mainz 05,German Bundesliga,31.0,7.18
Anthony Caci,J23,DF,Mainz 05,German Bundesliga,90.0,5.74
Sepp van den Berg,J23,DF,Mainz 05,German Bundesliga,90.0,7.1
Dominik Kohr,J23,DF,Mainz 05,German Bundesliga,90.0,7.01
Felix Agu,J23,DF,Werder Bremen,German Bundesliga,62.0,6.03
Olivier Deman,J23,DF,Werder Bremen,German Bundesliga,28.0,5.65
Mitchell Weiser,J23,DF,Werder Bremen,German Bundesliga,90.0,7.07
Anthony Jung,J23,DF,Werder Bremen,German Bundesliga,90.0,6.89
Christian Groß,J23,DF,Werder Bremen,German Bundesliga,90.0,7.36
Julián Malatini,J23,DF,Werder Bremen,German Bundesliga,90.0,7.52
Tobias Kempe,J23,DF,Darmstadt 98,German Bundesliga,21.0,6.32
Emir Karic,J23,DF,Darmstadt 98,German Bundesliga,90.0,6.22
Matthias Bader,J23,DF,Darmstadt 98,German Bundesliga,90.0,6.97
Matej Maglica,J23,DF,Darmstadt 98,German Bundesliga,75.0,5.43
Klaus Gjasula,J23,DF,Darmstadt 98,German Bundesliga,69.0,5.68
Christoph Zimmermann,J23,DF,Darmstadt 98,German Bundesliga,90.0,5.73
Hiroki Ito,J23,DF,Stuttgart,German Bundesliga,90.0,7.5
Waldemar Anton,J23,DF,Stuttgart,German Bundesliga,90.0,6.86
Anthony Rouault,J23,DF,Stuttgart,German Bundesliga,64.0,6.89
Maximilian Mittelstädt,J23,DF,Stuttgart,German Bundesliga,26.0,6.9
Josha Vagnoman,J23,DF,Stuttgart,German Bundesliga,90.0,6.58
Linton Maina,J23,DF,Köln,German Bundesliga,31.0,4.65
Max Finkgräfe,J23,DF,Köln,German Bundesliga,90.0,7.07
Julian Chabot,J23,DF,Köln,German Bundesliga,90.0,7.48
Luca Kilian,J23,DF,Köln,German Bundesliga,90.0,7.2
Rasmus Carstensen,J23,DF,Köln,German Bundesliga,90.0,6.57
Joe Scally,J23,DF,Gladbach,German Bundesliga,90.0,6.42
Maximilian Wöber,J23,DF,Gladbach,German Bundesliga,90.0,7.84
Marvin Friedrich,J23,DF,Gladbach,German Bundesliga,90.0,6.81
Stefan Lainer,J23,DF,Gladbach,German Bundesliga,88.0,7.96
Bernardo,J23,DF,Bochum,German Bundesliga,90.0,7.2
Keven Schlotterbeck,J23,DF,Bochum,German Bundesliga,90.0,7.36
Ivan Ordets,J23,DF,Bochum,German Bundesliga,90.0,5.63
Cristian Gamboa,J23,DF,Bochum,German Bundesliga,57.0,6.13
Philipp Förster,J23,DF,Bochum,German Bundesliga,33.0,6.14
Robin Gosens,J23,DF,Union Berlin,German Bundesliga,80.0,7.29
Josip Juranović,J23,DF,Union Berlin,German Bundesliga,71.0,5.85
Kevin Vogt,J23,DF,Union Berlin,German Bundesliga,90.0,5.92
Robin Knoche,J23,DF,Union Berlin,German Bundesliga,90.0,6.51
Danilho Doekhi,J23,DF,Union Berlin,German Bundesliga,90.0,6.95
Jonas Föhrenbach,J23,DF,Heidenheim,German Bundesliga,72.0,6.78
Benedikt Gimber,J23,DF,Heidenheim,German Bundesliga,90.0,7.32
Patrick Mainka,J23,DF,Heidenheim,German Bundesliga,90.0,7.17
Omar Traoré,J23,DF,Heidenheim,German Bundesliga,90.0,5.67
Hassane Kamara,J9,DF,Udinese,Italian Serie A,89.0,6.37
João Ferreira,J9,DF,Udinese,Italian Serie A,45.0,7.21
Festy Ebosele,J9,DF,Udinese,Italian Serie A,45.0,6.22
Christian Kabasele,J9,DF,Udinese,Italian Serie A,90.0,6.02
Jaka Bijol,J9,DF,Udinese,Italian Serie A,90.0,5.8
Nehuén Pérez,J9,DF,Udinese,Italian Serie A,90.0,7.03
Antonino Gallo,J9,DF,Lecce,Italian Serie A,66.0,5.8
Patrick Dorgu,J9,DF,Lecce,Italian Serie A,24.0,6.43
Federico Baschirotto,J9,DF,Lecce,Italian Serie A,90.0,7.2
Marin Pongračić,J9,DF,Lecce,Italian Serie A,90.0,7.42
Valentin Gendrey,J9,DF,Lecce,Italian Serie A,90.0,7.57
Raphaël Guerreiro,J23,DF,Bayern Munich,German Bundesliga,90.0,6.79
Eric Dier,J23,DF,Bayern Munich,German Bundesliga,90.0,6.72
Matthijs de Ligt,J23,DF,Bayern Munich,German Bundesliga,90.0,6.32
Joshua Kimmich,J23,DF,Bayern Munich,German Bundesliga,90.0,6.33
David Raum,J23,DF,RB Leipzig,German Bundesliga,89.0,6.25
Willi Orban,J23,DF,RB Leipzig,German Bundesliga,90.0,6.93
