Player,Game Week,Position,Team,League,Minutes,Rating
Roei Mashpati,J2,GK,Maccabi Tel Aviv,UEFA Europa Conference League,90,6.54
Elia Caprile,J21,GK,Empoli,Italian Serie A,90,7.87
Alessandro Sorrentino,J21,GK,Monza,Italian Serie A,90,5.53
Enea Koliçi,J2,GK,KF Ballkani Therandë,UEFA Europa Conference League,90,7.27
Ivan Nevistić,J2,GK,Dinamo Zagreb,UEFA Europa Conference League,90,5.83
Ersin Destanoğlu,J2,GK,Beşiktaş,UEFA Europa Conference League,90,5.56
Amir Saipi,J2,GK,Lugano,UEFA Europa Conference League,90,5.68
Kelle Roos,J2,GK,Aberdeen,UEFA Europa Conference League,90,6.04
Jesse Öst,J2,GK,HJK,UEFA Europa Conference League,90,7.1
Emiliano Martínez,J2,GK,Aston Villa,UEFA Europa Conference League,90,6.97
Marko Marić,J2,GK,Zrinjski Mostar,UEFA Europa Conference League,90,6.64
Josip Condric,J2,GK,Astana FK,UEFA Europa Conference League,90,5.41
Jindřich Staněk,J2,GK,Viktoria Plzeň,UEFA Europa Conference League,90,6.01
Pietro Terracciano,J2,GK,Fiorentina,UEFA Europa Conference League,90,6.12
Dénes Dibusz,J2,GK,Ferencváros,UEFA Europa Conference League,90,5.93
Nemanja Belić,J2,GK,Čukarički,UEFA Europa Conference League,90,7.13
Hendrik Van Crombrugge,J2,GK,Genk,UEFA Europa Conference League,90,7.54
Mathew Ryan,J2,GK,AZ Alkmaar,UEFA Europa Conference League,90,7.46
Kacper Tobiasz,J2,GK,Legia Warsaw,UEFA Europa Conference League,90,6.58
Andreas Hansen,J2,GK,Nordsjælland,UEFA Europa Conference League,90,6.82
Sergio Padt,J2,GK,Ludogorets,UEFA Europa Conference League,90,5.21
Dominik Takáč,J2,GK,Spartak Trnava,UEFA Europa Conference League,90,6.32
İrfan Can Eğribayat,J2,GK,Fenerbahçe,UEFA Europa Conference League,90,6.2
Guillermo Ochoa,J21,GK,Salernitana,Italian Serie A,90,6.28
Josep Martinez,J21,GK,Genoa,Italian Serie A,90,6.53
Dominik Kotarski,J2,GK,PAOK,UEFA Europa Conference League,90,6.86
Kevin Trapp,J2,GK,Eint Frankfurt,UEFA Europa Conference League,89,5.17
Nils Jonatan Johansson,J3,GK,KÍ,UEFA Europa Conference League,90,7.63
Denis Pintol,J3,GK,Olimpija,UEFA Europa Conference League,90,5.28
Lucas Chevalier,J3,GK,Lille,UEFA Europa Conference League,90,6.16
Milan Borjan,J3,GK,Slovan Bratislava,UEFA Europa Conference League,90,6.24
Enea Koliçi,J3,GK,KF Ballkani Therandë,UEFA Europa Conference League,90,5.36
Josip Condric,J3,GK,Astana FK,UEFA Europa Conference League,90,6.33
Mathew Ryan,J3,GK,AZ Alkmaar,UEFA Europa Conference League,90,5.21
Emiliano Martínez,J3,GK,Aston Villa,UEFA Europa Conference League,90,6.78
Amir Saipi,J3,GK,Lugano,UEFA Europa Conference League,90,5.53
Simon Mignolet,J3,GK,Club Brugge,UEFA Europa Conference League,90,6.42
Davy Roef,J3,GK,Gent,UEFA Europa Conference League,90,7.65
Anton Ari Einarsson,J3,GK,Breiðablik,UEFA Europa Conference League,90,5.53
İrfan Can Eğribayat,J3,GK,Fenerbahçe,UEFA Europa Conference League,90,6.5
Simon Sluga,J3,GK,Ludogorets,UEFA Europa Conference League,90,5.59
Kelle Roos,J3,GK,Aberdeen,UEFA Europa Conference League,90,6.24
Dominik Kotarski,J3,GK,PAOK,UEFA Europa Conference League,90,5.83
Nikita Haikin,J3,GK,Bodø/Glimt,UEFA Europa Conference League,90,6.37
Mert Günok,J3,GK,Beşiktaş,UEFA Europa Conference League,90,5.31
Wladimiro Falcone,J21,GK,Lecce,Italian Serie A,90,5.8
Wojciech Szczęsny,J21,GK,Juventus,Italian Serie A,90,7.49
Dominik Takáč,J3,GK,Spartak Trnava,UEFA Europa Conference League,90,6.72
Andreas Hansen,J3,GK,Nordsjælland,UEFA Europa Conference League,90,7.56
Maarten Vandevoordt,J3,GK,Genk,UEFA Europa Conference League,90,7.55
Dénes Dibusz,J3,GK,Ferencváros,UEFA Europa Conference League,90,7.43
Marko Marić,J3,GK,Zrinjski Mostar,UEFA Europa Conference League,90,5.67
Dominik Hładun,J3,GK,Legia Warsaw,UEFA Europa Conference League,90,6.27
Jens Grahl,J3,GK,Eint Frankfurt,UEFA Europa Conference League,90,7.55
Jesse Öst,J3,GK,HJK,UEFA Europa Conference League,90,5.52
Ivan Nevistić,J3,GK,Dinamo Zagreb,UEFA Europa Conference League,90,6.4
Viktor Baier,J3,GK,Viktoria Plzeň,UEFA Europa Conference League,90,7.17
Pietro Terracciano,J3,GK,Fiorentina,UEFA Europa Conference League,90,6.82
Nemanja Belić,J3,GK,Čukarički,UEFA Europa Conference League,90,5.67
Dominik Hładun,J3,GK,Legia Warsaw,UEFA Europa Conference League,90,7.72
Marko Marić,J3,GK,Zrinjski Mostar,UEFA Europa Conference League,90,5.38
Dénes Dibusz,J4,GK,Ferencváros,UEFA Europa Conference League,90,6.84
Maarten Vandevoordt,J4,GK,Genk,UEFA Europa Conference League,90,7.09
Nenad Filipović,J4,GK,Čukarički,UEFA Europa Conference League,90,6.68
Oliver Christensen,J4,GK,Fiorentina,UEFA Europa Conference League,90,6.84
Jindřich Staněk,J4,GK,Viktoria Plzeň,UEFA Europa Conference League,90,7.38
Danijel Zagorac,J4,GK,Dinamo Zagreb,UEFA Europa Conference League,90,7.21
Simone Scuffet,J22,GK,Cagliari,Italian Serie A,90,6.17
Vanja Milinković-Savić,J22,GK,Torino,Italian Serie A,90,7.59
Andreas Hansen,J4,GK,Nordsjælland,UEFA Europa Conference League,90,6.57
Dominik Takáč,J4,GK,Spartak Trnava,UEFA Europa Conference League,90,6.95
Dominik Kotarski,J4,GK,PAOK,UEFA Europa Conference League,90,5.32
Kelle Roos,J4,GK,Aberdeen,UEFA Europa Conference League,90,6.81
Niki Mäenpää,J4,GK,HJK,UEFA Europa Conference League,90,7.06
Kevin Trapp,J4,GK,Eint Frankfurt,UEFA Europa Conference League,90,7.31
Emiliano Martínez,J4,GK,Aston Villa,UEFA Europa Conference League,90,6.42
Mathew Ryan,J4,GK,AZ Alkmaar,UEFA Europa Conference League,90,6.44
Anton Ari Einarsson,J4,GK,Breiðablik,UEFA Europa Conference League,90,5.58
Paul Nardi,J4,GK,Gent,UEFA Europa Conference League,90,5.92
Mert Günok,J4,GK,Beşiktaş,UEFA Europa Conference League,90,6.97
Nikita Haikin,J4,GK,Bodø/Glimt,UEFA Europa Conference League,90,7.08
Denis Pintol,J4,GK,Olimpija,UEFA Europa Conference League,90,6.7
Nils Jonatan Johansson,J4,GK,KÍ,UEFA Europa Conference League,90,6.98
Simon Mignolet,J4,GK,Club Brugge,UEFA Europa Conference League,90,7.23
Amir Saipi,J4,GK,Lugano,UEFA Europa Conference League,90,6.76
Milan Borjan,J4,GK,Slovan Bratislava,UEFA Europa Conference League,90,6.84
Lucas Chevalier,J4,GK,Lille,UEFA Europa Conference League,90,6.42
Josip Condric,J4,GK,Astana FK,UEFA Europa Conference League,90,7.54
Enea Koliçi,J4,GK,KF Ballkani Therandë,UEFA Europa Conference League,90,6.82
Marco Carnesecchi,J22,GK,Atalanta,Italian Serie A,90,7.55
Maduka Okoye,J22,GK,Udinese,Italian Serie A,90,6.87
Mykyta Turbaievskyi,J4,GK,Zorya Luhansk,UEFA Europa Conference League,90,5.61
Orlando Mosquera,J4,GK,Maccabi Tel Aviv,UEFA Europa Conference League,90,7.54
Simon Sluga,J4,GK,Ludogorets,UEFA Europa Conference League,90,7.37
Dominik Livaković,J4,GK,Fenerbahçe,UEFA Europa Conference League,90,5.74
Orlando Mosquera,J4,GK,Maccabi Tel Aviv,UEFA Europa Conference League,90,6.36
Mykyta Turbaievskyi,J4,GK,Zorya Luhansk,UEFA Europa Conference League,90,5.36
Anton Ari Einarsson,J5,GK,Breiðablik,UEFA Europa Conference League,90,5.67
Orlando Mosquera,J5,GK,Maccabi Tel Aviv,UEFA Europa Conference League,90,6.5
Nils Jonatan Johansson,J5,GK,KÍ,UEFA Europa Conference League,90,5.73
Milan Borjan,J5,GK,Slovan Bratislava,UEFA Europa Conference League,90,6.99
Paul Nardi,J5,GK,Gent,UEFA Europa Conference League,69,6.36
Mykyta Turbaievskyi,J5,GK,Zorya Luhansk,UEFA Europa Conference League,90,5.69
Denis Pintol,J5,GK,Olimpija,UEFA Europa Conference League,90,6.06
Lucas Chevalier,J5,GK,Lille,UEFA Europa Conference League,90,7.66
Enea Koliçi,J5,GK,KF Ballkani Therandë,UEFA Europa Conference League,90,6.58
Viktor Baier,J5,GK,Viktoria Plzeň,UEFA Europa Conference League,90,7.46
Mathew Ryan,J5,GK,AZ Alkmaar,UEFA Europa Conference League,90,6.57
Marko Marić,J5,GK,Zrinjski Mostar,UEFA Europa Conference League,90,6.71
Julian Faye-Lund,J5,GK,Bodø/Glimt,UEFA Europa Conference League,90,5.89
Amir Saipi,J5,GK,Lugano,UEFA Europa Conference League,90,5.85
Wojciech Szczęsny,J22,GK,Juventus,Italian Serie A,90,6.93
Elia Caprile,J22,GK,Empoli,Italian Serie A,90,6.11
Niki Mäenpää,J5,GK,HJK,UEFA Europa Conference League,90,6.51
Kelle Roos,J5,GK,Aberdeen,UEFA Europa Conference League,90,6.45
Robin Olsen,J5,GK,Aston Villa,UEFA Europa Conference League,90,6.22
Kacper Tobiasz,J5,GK,Legia Warsaw,UEFA Europa Conference League,90,6.38
Ersin Destanoğlu,J5,GK,Beşiktaş,UEFA Europa Conference League,90,5.81
Simon Mignolet,J5,GK,Club Brugge,UEFA Europa Conference League,90,6.8
Nenad Filipović,J5,GK,Čukarički,UEFA Europa Conference League,90,6.25
Dénes Dibusz,J5,GK,Ferencváros,UEFA Europa Conference League,90,6.69
Kevin Trapp,J5,GK,Eint Frankfurt,UEFA Europa Conference League,90,6.07
Dominik Kotarski,J5,GK,PAOK,UEFA Europa Conference League,90,7.07
Dominik Takáč,J5,GK,Spartak Trnava,UEFA Europa Conference League,90,6.74
Sergio Padt,J5,GK,Ludogorets,UEFA Europa Conference League,90,6.01
Carljohan Eriksson,J5,GK,Nordsjælland,UEFA Europa Conference League,90,6.26
Dominik Livaković,J5,GK,Fenerbahçe,UEFA Europa Conference League,90,5.7
Oliver Christensen,J5,GK,Fiorentina,UEFA Europa Conference League,90,6.35
Hendrik Van Crombrugge,J5,GK,Genk,UEFA Europa Conference League,90,6.8
Josip Condric,J5,GK,Astana FK,UEFA Europa Conference League,90,6.01
Danijel Zagorac,J5,GK,Dinamo Zagreb,UEFA Europa Conference League,90,7.34
Kelle Roos,J6,GK,Aberdeen,UEFA Europa Conference League,90,7.65
Kevin Trapp,J6,GK,Eint Frankfurt,UEFA Europa Conference League,45,5.81
Jens Grahl,J6,GK,Eint Frankfurt,UEFA Europa Conference League,45,5.3
Andrea Consigli,J3,GK,Sassuolo,Italian Serie A,90,6.29
Lorenzo Montipò,J3,GK,Hellas Verona,Italian Serie A,90,5.99
Mike Maignan,J22,GK,Milan,Italian Serie A,90,5.66
Łukasz Skorupski,J22,GK,Bologna,Italian Serie A,90,6.06
Maarten Vandevoordt,J6,GK,Genk,UEFA Europa Conference League,90,7.09
Nemanja Belić,J6,GK,Čukarički,UEFA Europa Conference League,61,5.98
Dénes Dibusz,J6,GK,Ferencváros,UEFA Europa Conference League,90,6.03
Oliver Christensen,J6,GK,Fiorentina,UEFA Europa Conference League,90,7.02
Marko Marić,J6,GK,Zrinjski Mostar,UEFA Europa Conference League,90,6.69
Filip Marshall,J6,GK,Aston Villa,UEFA Europa Conference League,90,5.91
Kacper Tobiasz,J6,GK,Legia Warsaw,UEFA Europa Conference League,90,7.05
Rome-Jayden Owusu-Oduro,J6,GK,AZ Alkmaar,UEFA Europa Conference League,90,6.12
Dominik Kotarski,J6,GK,PAOK,UEFA Europa Conference League,90,5.65
Niki Mäenpää,J6,GK,HJK,UEFA Europa Conference League,90,5.6
Sergio Padt,J6,GK,Ludogorets,UEFA Europa Conference League,90,7.8
Andreas Hansen,J6,GK,Nordsjælland,UEFA Europa Conference League,90,6.28
İrfan Can Eğribayat,J6,GK,Fenerbahçe,UEFA Europa Conference League,90,6.93
Dominik Takáč,J6,GK,Spartak Trnava,UEFA Europa Conference League,90,5.97
Simon Mignolet,J6,GK,Club Brugge,UEFA Europa Conference League,90,6.58
Julian Faye-Lund,J6,GK,Bodø/Glimt,UEFA Europa Conference League,90,5.17
Danijel Zagorac,J6,GK,Dinamo Zagreb,UEFA Europa Conference League,90,7.26
Enea Koliçi,J6,GK,KF Ballkani Therandë,UEFA Europa Conference League,90,6.41
Viktor Baier,J6,GK,Viktoria Plzeň,UEFA Europa Conference League,90,6.76
Josip Condric,J6,GK,Astana FK,UEFA Europa Conference League,90,6.01
Josep Martinez,J22,GK,Genoa,Italian Serie A,90,7.16
Wladimiro Falcone,J22,GK,Lecce,Italian Serie A,90,6.04
Vito Mannone,J6,GK,Lille,UEFA Europa Conference League,90,7.47
Nils Jonatan Johansson,J6,GK,KÍ,UEFA Europa Conference League,90,6.4
Amir Saipi,J6,GK,Lugano,UEFA Europa Conference League,90,6.07
Ersin Destanoğlu,J6,GK,Beşiktaş,UEFA Europa Conference League,90,7.7
Milan Borjan,J6,GK,Slovan Bratislava,UEFA Europa Conference League,53,5.53
Martin Trnovský,J6,GK,Slovan Bratislava,UEFA Europa Conference League,34,5.64
Denis Pintol,J6,GK,Olimpija,UEFA Europa Conference League,90,6.49
Oleksandr Saputin,J6,GK,Zorya Luhansk,UEFA Europa Conference League,89,6.62
Anton Ari Einarsson,J6,GK,Breiðablik,UEFA Europa Conference League,90,5.3
Orlando Mosquera,J6,GK,Maccabi Tel Aviv,UEFA Europa Conference League,90,6.35
Davy Roef,J6,GK,Gent,UEFA Europa Conference League,90,5.73
Heinz Lindner,J9,GK,Union SG,UEFA Europa Conference League,90,6.56
Kevin Trapp,J9,GK,Eint Frankfurt,UEFA Europa Conference League,90,6.16
Vitezslav Jaros,J9,GK,Sturm Graz,UEFA Europa Conference League,90,5.83
Martin Trnovský,J9,GK,Slovan Bratislava,UEFA Europa Conference League,90,6.53
Oliver Petersen,J9,GK,Molde,UEFA Europa Conference League,90,5.5
Kacper Tobiasz,J9,GK,Legia Warsaw,UEFA Europa Conference League,90,5.93
Alexandros Paschalakis,J9,GK,Olympiacos,UEFA Europa Conference League,90,7.49
Dénes Dibusz,J9,GK,Ferencváros,UEFA Europa Conference League,90,6.84
Rui Silva,J9,GK,Betis,UEFA Europa Conference League,90,6.29
Ivan Nevistić,J9,GK,Dinamo Zagreb,UEFA Europa Conference League,90,7.4
Michele Di Gregorio,J22,GK,Monza,Italian Serie A,90,7.48
Andrea Consigli,J22,GK,Sassuolo,Italian Serie A,90,5.71
Diant Ramaj,J9,GK,Ajax,UEFA Europa Conference League,90,5.45
Kjetil Haug,J9,GK,Bodø/Glimt,UEFA Europa Conference League,90,5.94
Jérémy Frick,J9,GK,Servette FC,UEFA Europa Conference League,90,7.43
Sergio Padt,J9,GK,Ludogorets,UEFA Europa Conference League,90,7.65
Shareef Keouf,J9,GK,Maccabi Haifa,UEFA Europa Conference League,90,7.6
Davy Roef,J9,GK,Gent,UEFA Europa Conference League,90,6.0
Davy Roef,J10,GK,Gent,UEFA Europa Conference League,90,6.29
Shareef Keouf,J10,GK,Maccabi Haifa,UEFA Europa Conference League,90,7.11
Ivan Nevistić,J10,GK,Dinamo Zagreb,UEFA Europa Conference League,90,6.48
Rui Silva,J10,GK,Betis,UEFA Europa Conference League,90,6.49
Kjetil Haug,J10,GK,Bodø/Glimt,UEFA Europa Conference League,90,5.69
Diant Ramaj,J10,GK,Ajax,UEFA Europa Conference League,90,7.66
Sergio Padt,J10,GK,Ludogorets,UEFA Europa Conference League,90,5.89
Jérémy Frick,J10,GK,Servette FC,UEFA Europa Conference League,90,7.95
Dénes Dibusz,J10,GK,Ferencváros,UEFA Europa Conference League,90,7.12
Alexandros Paschalakis,J10,GK,Olympiacos,UEFA Europa Conference League,90,7.05
Kacper Tobiasz,J10,GK,Legia Warsaw,UEFA Europa Conference League,90,5.41
Oliver Petersen,J10,GK,Molde,UEFA Europa Conference League,90,7.34
Milan Borjan,J10,GK,Slovan Bratislava,UEFA Europa Conference League,90,7.23
Vitezslav Jaros,J10,GK,Sturm Graz,UEFA Europa Conference League,90,7.77
Lorenzo Montipò,J22,GK,Hellas Verona,Italian Serie A,90,6.88
Stefano Turati,J22,GK,Frosinone,Italian Serie A,90,6.86
Kevin Trapp,J10,GK,Eint Frankfurt,UEFA Europa Conference League,90,5.63
Anthony Moris,J10,GK,Union SG,UEFA Europa Conference League,90,7.02
Oliver Petersen,J11,GK,Molde,UEFA Europa Conference League,90,6.41
Nordin Jackers,J11,GK,Club Brugge,UEFA Europa Conference League,90,5.64
Diant Ramaj,J11,GK,Ajax,UEFA Europa Conference League,90,7.05
Emiliano Martínez,J11,GK,Aston Villa,UEFA Europa Conference League,90,7.34
Vitezslav Jaros,J11,GK,Sturm Graz,UEFA Europa Conference League,90,6.72
Lucas Chevalier,J11,GK,Lille,UEFA Europa Conference League,90,7.58
Alexandros Paschalakis,J11,GK,Olympiacos,UEFA Europa Conference League,90,5.49
Roei Mashpati,J11,GK,Maccabi Tel Aviv,UEFA Europa Conference League,90,6.71
Ivan Nevistić,J11,GK,Dinamo Zagreb,UEFA Europa Conference League,90,7.05
Dominik Kotarski,J11,GK,PAOK,UEFA Europa Conference League,90,6.38
Anthony Moris,J11,GK,Union SG,UEFA Europa Conference League,90,5.7
Dominik Livaković,J11,GK,Fenerbahçe,UEFA Europa Conference League,90,6.81
Jérémy Frick,J11,GK,Servette FC,UEFA Europa Conference League,90,7.14
Martin Jedlička,J11,GK,Viktoria Plzeň,UEFA Europa Conference League,90,7.51
Shareef Keouf,J11,GK,Maccabi Haifa,UEFA Europa Conference League,90,5.87
Pietro Terracciano,J11,GK,Fiorentina,UEFA Europa Conference League,90,5.51
Pietro Terracciano,J12,GK,Fiorentina,UEFA Europa Conference League,90,5.84
Shareef Keouf,J12,GK,Maccabi Haifa,UEFA Europa Conference League,90,6.63
Ivan Provedel,J22,GK,Lazio,Italian Serie A,90,6.62
Pierluigi Gollini,J22,GK,Napoli,Italian Serie A,90,6.88
Martin Jedlička,J12,GK,Viktoria Plzeň,UEFA Europa Conference League,90,8.14
Jérémy Frick,J12,GK,Servette FC,UEFA Europa Conference League,90,7.83
Dominik Kotarski,J12,GK,PAOK,UEFA Europa Conference League,90,6.76
Ivan Nevistić,J12,GK,Dinamo Zagreb,UEFA Europa Conference League,90,5.66
Emiliano Martínez,J12,GK,Aston Villa,UEFA Europa Conference League,90,6.69
Diant Ramaj,J12,GK,Ajax,UEFA Europa Conference League,90,5.57
İrfan Can Eğribayat,J12,GK,Fenerbahçe,UEFA Europa Conference League,90,6.76
Heinz Lindner,J12,GK,Union SG,UEFA Europa Conference League,90,6.68
Roei Mashpati,J12,GK,Maccabi Tel Aviv,UEFA Europa Conference League,90,5.2
Kostas Tzolakis,J12,GK,Olympiacos,UEFA Europa Conference League,90,7.11
Simon Mignolet,J12,GK,Club Brugge,UEFA Europa Conference League,90,7.04
Oliver Petersen,J12,GK,Molde,UEFA Europa Conference League,90,5.96
Vito Mannone,J12,GK,Lille,UEFA Europa Conference League,90,7.02
Vitezslav Jaros,J12,GK,Sturm Graz,UEFA Europa Conference League,90,6.75
Martin Jedlička,J13,GK,Viktoria Plzeň,UEFA Europa Conference League,90,7.4
Pietro Terracciano,J13,GK,Fiorentina,UEFA Europa Conference League,90,7.0
Kostas Tzolakis,J13,GK,Olympiacos,UEFA Europa Conference League,90,7.12
Dominik Livaković,J13,GK,Fenerbahçe,UEFA Europa Conference League,90,5.67
Emiliano Martínez,J13,GK,Aston Villa,UEFA Europa Conference League,90,7.38
Lucas Chevalier,J13,GK,Lille,UEFA Europa Conference League,90,5.6
Pietro Terracciano,J22,GK,Fiorentina,Italian Serie A,90,6.24
Yann Sommer,J22,GK,Inter,Italian Serie A,90,7.63
Nordin Jackers,J13,GK,Club Brugge,UEFA Europa Conference League,90,6.9
Dominik Kotarski,J13,GK,PAOK,UEFA Europa Conference League,90,6.64
Pietro Terracciano,J14,GK,Fiorentina,UEFA Europa Conference League,90,6.67
Martin Jedlička,J14,GK,Viktoria Plzeň,UEFA Europa Conference League,90,7.32
Lucas Chevalier,J14,GK,Lille,UEFA Europa Conference League,90,6.75
Emiliano Martínez,J14,GK,Aston Villa,UEFA Europa Conference League,90,6.32
Dominik Livaković,J14,GK,Fenerbahçe,UEFA Europa Conference League,90,7.22
Kostas Tzolakis,J14,GK,Olympiacos,UEFA Europa Conference League,90,6.16
Dominik Kotarski,J14,GK,PAOK,UEFA Europa Conference League,90,6.15
Nordin Jackers,J14,GK,Club Brugge,UEFA Europa Conference League,90,6.98
Robin Olsen,J15,GK,Aston Villa,UEFA Europa Conference League,90,5.04
Kostas Tzolakis,J15,GK,Olympiacos,UEFA Europa Conference League,90,6.07
Pietro Terracciano,J15,GK,Fiorentina,UEFA Europa Conference League,90,5.61
Nordin Jackers,J15,GK,Club Brugge,UEFA Europa Conference League,90,6.36
Simon Mignolet,J16,GK,Club Brugge,UEFA Europa Conference League,90,6.79
Pietro Terracciano,J16,GK,Fiorentina,UEFA Europa Conference League,90,6.13
Kostas Tzolakis,J16,GK,Olympiacos,UEFA Europa Conference League,90,7.85
Emiliano Martínez,J16,GK,Aston Villa,UEFA Europa Conference League,90,6.45
Kostas Tzolakis,J17,GK,Olympiacos,UEFA Europa Conference League,90,8.08
Pietro Terracciano,J17,GK,Fiorentina,UEFA Europa Conference League,90,6.81
Guillermo Ochoa,J22,GK,Salernitana,Italian Serie A,90,5.56
Rui Patrício,J22,GK,Roma,Italian Serie A,90,6.71
Wladimiro Falcone,J23,GK,Lecce,Italian Serie A,90,5.75
Pietro Terracciano,J23,GK,Fiorentina,Italian Serie A,90,6.29
Elia Caprile,J23,GK,Empoli,Italian Serie A,90,7.16
Josep Martinez,J23,GK,Genoa,Italian Serie A,90,7.47
Maduka Okoye,J23,GK,Udinese,Italian Serie A,90,6.73
Michele Di Gregorio,J23,GK,Monza,Italian Serie A,90,7.75
Rui Patrício,J3,GK,Roma,Italian Serie A,90,5.86
Mike Maignan,J3,GK,Milan,Italian Serie A,90,6.0
Stefano Turati,J23,GK,Frosinone,Italian Serie A,90,5.81
Mike Maignan,J23,GK,Milan,Italian Serie A,90,5.74
Łukasz Skorupski,J23,GK,Bologna,Italian Serie A,90,5.39
Andrea Consigli,J23,GK,Sassuolo,Italian Serie A,90,5.13
Vanja Milinković-Savić,J23,GK,Torino,Italian Serie A,90,7.16
Guillermo Ochoa,J23,GK,Salernitana,Italian Serie A,90,7.12
Pierluigi Gollini,J23,GK,Napoli,Italian Serie A,90,6.23
Lorenzo Montipò,J23,GK,Hellas Verona,Italian Serie A,90,6.22
Marco Carnesecchi,J23,GK,Atalanta,Italian Serie A,90,6.35
Ivan Provedel,J23,GK,Lazio,Italian Serie A,90,5.73
Yann Sommer,J23,GK,Inter,Italian Serie A,90,6.77
Wojciech Szczęsny,J23,GK,Juventus,Italian Serie A,90,6.7
Rui Patrício,J23,GK,Roma,Italian Serie A,90,7.45
Simone Scuffet,J23,GK,Cagliari,Italian Serie A,90,5.16
Guillermo Ochoa,J24,GK,Salernitana,Italian Serie A,90,5.24
Elia Caprile,J24,GK,Empoli,Italian Serie A,90,6.58
Simone Scuffet,J24,GK,Cagliari,Italian Serie A,90,5.61
Ivan Provedel,J24,GK,Lazio,Italian Serie A,90,6.86
Rui Patrício,J24,GK,Roma,Italian Serie A,90,5.23
Yann Sommer,J24,GK,Inter,Italian Serie A,90,5.61
Marco Silvestri,J3,GK,Udinese,Italian Serie A,90,6.93
Stefano Turati,J3,GK,Frosinone,Italian Serie A,90,7.88
Andrea Consigli,J24,GK,Sassuolo,Italian Serie A,90,6.28
Vanja Milinković-Savić,J24,GK,Torino,Italian Serie A,90,6.91
Pietro Terracciano,J24,GK,Fiorentina,Italian Serie A,90,6.16
Stefano Turati,J24,GK,Frosinone,Italian Serie A,90,5.3
Michele Di Gregorio,J24,GK,Monza,Italian Serie A,90,7.09
Lorenzo Montipò,J24,GK,Hellas Verona,Italian Serie A,90,7.13
Łukasz Skorupski,J24,GK,Bologna,Italian Serie A,90,7.37
Wladimiro Falcone,J24,GK,Lecce,Italian Serie A,90,5.16
Josep Martinez,J24,GK,Genoa,Italian Serie A,90,6.5
Marco Carnesecchi,J24,GK,Atalanta,Italian Serie A,90,7.22
Mike Maignan,J24,GK,Milan,Italian Serie A,90,7.0
Pierluigi Gollini,J24,GK,Napoli,Italian Serie A,90,7.01
Wojciech Szczęsny,J24,GK,Juventus,Italian Serie A,90,5.96
Maduka Okoye,J24,GK,Udinese,Italian Serie A,90,7.81
Federico Ravaglia,J21,GK,Bologna,Italian Serie A,90,7.31
Pietro Terracciano,J21,GK,Fiorentina,Italian Serie A,90,6.4
Vanja Milinković-Savić,J25,GK,Torino,Italian Serie A,90,7.66
Wladimiro Falcone,J25,GK,Lecce,Italian Serie A,90,5.89
Yann Sommer,J25,GK,Inter,Italian Serie A,90,6.52
Guillermo Ochoa,J25,GK,Salernitana,Italian Serie A,90,5.7
Łukasz Skorupski,J3,GK,Bologna,Italian Serie A,90,5.93
Boris Radunović,J3,GK,Cagliari,Italian Serie A,90,6.64
Alex Meret,J25,GK,Napoli,Italian Serie A,90,6.76
Josep Martinez,J25,GK,Genoa,Italian Serie A,90,7.05
Lorenzo Montipò,J25,GK,Hellas Verona,Italian Serie A,90,5.77
Wojciech Szczęsny,J25,GK,Juventus,Italian Serie A,90,5.91
Marco Carnesecchi,J25,GK,Atalanta,Italian Serie A,90,7.63
Andrea Consigli,J25,GK,Sassuolo,Italian Serie A,90,6.77
Ivan Provedel,J25,GK,Lazio,Italian Serie A,90,5.61
Łukasz Skorupski,J25,GK,Bologna,Italian Serie A,90,6.5
Elia Caprile,J25,GK,Empoli,Italian Serie A,90,6.94
Pietro Terracciano,J25,GK,Fiorentina,Italian Serie A,90,6.48
Maduka Okoye,J25,GK,Udinese,Italian Serie A,90,6.09
Simone Scuffet,J25,GK,Cagliari,Italian Serie A,90,5.84
Stefano Turati,J25,GK,Frosinone,Italian Serie A,90,5.17
Mile Svilar,J25,GK,Roma,Italian Serie A,90,7.9
Michele Di Gregorio,J25,GK,Monza,Italian Serie A,42,6.72
Alessandro Sorrentino,J25,GK,Monza,Italian Serie A,48,5.6
