Player,Game Week,Position,Team,League,Minutes,Rating
Lassina Franck Traoré,J2,FW,Shakhtar,Champions League,28.0,5.93
Marlon Gomes,J2,MO,Shakhtar,Champions League,62.0,6.13
Kevin,J2,MO,Shakhtar,Champions League,28.0,5.88
Heorhiy Sudakov,J2,MF,Shakhtar,Champions League,90.0,6.82
Dmytro Kryskiv,J2,MF,Shakhtar,Champions League,90.0,6.38
Oleksandr Zubkov,J2,MO,Shakhtar,Champions League,74.0,5.69
Taras Stepanenko,J2,MF,Shakhtar,Champions League,62.0,5.06
Artem Bondarenko,J2,MF,Shakhtar,Champions League,28.0,6.66
Pedro Henrique,J2,DF,Shakhtar,Champions League,90.0,5.7
Mykola Matviyenko,J2,DF,Shakhtar,Champions League,90.0,5.68
Valerii Bondar,J2,DF,Shakhtar,Champions League,90.0,6.13
Alaa Ghram,J2,DF,Shakhtar,Champions League,45.0,7.53
Yukhym Konoplia,J2,DF,Shakhtar,Champions League,45.0,5.83
Ademola Lookman,J2,FW,Atalanta,Champions League,59.0,8.13
Mateo Retegui,J2,FW,Atalanta,Champions League,31.0,5.8
Charles De Ketelaere,J2,FW,Atalanta,Champions League,59.0,7.1
Nicolò Zaniolo,J2,FW,Atalanta,Champions League,31.0,6.78
Lazar Samardzic,J2,MO,Atalanta,Champions League,90.0,7.54
Éderson,J2,MF,Atalanta,Champions League,90.0,6.89
Marten de Roon,J2,DF,Atalanta,Champions League,90.0,6.69
Davide Zappacosta,J2,DF,Atalanta,Champions League,90.0,6.98
Raoul Bellanova,J2,DF,Atalanta,Champions League,74.0,6.98
Sead Kolašinac,J2,DF,Atalanta,Champions League,90.0,6.69
Berat Djimsiti,J2,DF,Atalanta,Champions League,45.0,6.62
Mario Pašalić,J2,MF,Atalanta,Champions League,45.0,7.42
Odilon Kossounou,J2,DF,Atalanta,Champions League,82.0,6.97
Darwin Núñez,J2,FW,Liverpool,Champions League,60.0,6.73
Diogo Jota,J2,FW,Liverpool,Champions League,30.0,6.05
Luis Díaz,J2,MO,Liverpool,Champions League,71.0,6.25
Mohamed Salah,J2,MO,Liverpool,Champions League,90.0,7.88
Dominik Szoboszlai,J2,MO,Liverpool,Champions League,84.0,6.6
Alexis Mac Allister,J2,MF,Liverpool,Champions League,90.0,6.96
Ryan Gravenberch,J2,MF,Liverpool,Champions League,90.0,7.17
Andrew Robertson,J2,DF,Liverpool,Champions League,71.0,5.54
Virgil van Dijk,J2,DF,Liverpool,Champions League,90.0,6.58
Ibrahima Konaté,J2,DF,Liverpool,Champions League,90.0,5.72
Trent Alexander-Arnold,J2,DF,Liverpool,Champions League,84.0,5.77
Thijs Dallinga,J2,FW,Bologna,Champions League,78.0,5.84
Dan Ndoye,J2,MO,Bologna,Champions League,78.0,6.87
Nikola Moro,J2,MF,Bologna,Champions League,90.0,5.58
Kacper Urbanski,J2,MF,Bologna,Champions League,61.0,5.75
Michel Aebischer,J2,MF,Bologna,Champions League,29.0,5.96
Riccardo Orsolini,J2,MO,Bologna,Champions League,90.0,6.87
Remo Freuler,J2,MF,Bologna,Champions League,83.0,6.0
Juan Miranda,J2,DF,Bologna,Champions League,90.0,7.22
Jhon Lucumí,J2,DF,Bologna,Champions League,90.0,7.42
Sam Beukema,J2,DF,Bologna,Champions League,61.0,5.54
Nicolò Casale,J2,DF,Bologna,Champions League,29.0,6.76
Stefan Posch,J2,DF,Bologna,Champions League,90.0,7.14
Ollie Watkins,J2,FW,Aston Villa,Champions League,69.0,5.89
Jáder Durán,J2,FW,Aston Villa,Champions League,21.0,6.49
Jacob Ramsey,J2,MO,Aston Villa,Champions League,26.0,5.26
Leon Bailey,J2,MO,Aston Villa,Champions League,33.0,5.2
Ian Maatsen,J2,MO,Aston Villa,Champions League,31.0,5.62
Jaden Philogene Bidace,J2,MO,Aston Villa,Champions League,90.0,5.42
Morgan Rogers,J2,MO,Aston Villa,Champions League,90.0,5.81
Youri Tielemans,J2,MF,Aston Villa,Champions League,90.0,6.34
Amadou Onana,J2,MF,Aston Villa,Champions League,59.0,5.39
Ross Barkley,J2,MF,Aston Villa,Champions League,31.0,6.08
Lucas Digne,J2,DF,Aston Villa,Champions League,90.0,6.94
Pau Torres,J2,DF,Aston Villa,Champions League,90.0,7.66
Diego Carlos,J2,DF,Aston Villa,Champions League,90.0,6.37
Ezri Konsa,J2,DF,Aston Villa,Champions League,90.0,6.88
Harry Kane,J2,FW,Bayern Munich,Champions League,90.0,6.79
Kingsley Coman,J2,MO,Bayern Munich,Champions League,45.0,6.65
Jamal Musiala,J2,MO,Bayern Munich,Champions League,45.0,7.37
Serge Gnabry,J2,MO,Bayern Munich,Champions League,90.0,7.03
Michael Olise,J2,MO,Bayern Munich,Champions League,65.0,7.09
Leroy Sané,J2,MO,Bayern Munich,Champions League,25.0,6.22
Aleksandar Pavlovic,J2,MF,Bayern Munich,Champions League,75.0,7.05
Joshua Kimmich,J2,MF,Bayern Munich,Champions League,90.0,7.84
Alphonso Davies,J2,DF,Bayern Munich,Champions League,90.0,6.74
Kim Min-jae,J2,DF,Bayern Munich,Champions League,85.0,6.85
Dayot Upamecano,J2,DF,Bayern Munich,Champions League,90.0,6.93
Konrad Laimer,J2,DF,Bayern Munich,Champions League,85.0,6.27
Vangelis Pavlidis,J2,FW,Benfica,Champions League,59.0,7.11
Zeki Amdouni,J2,FW,Benfica,Champions League,31.0,6.76
Kerem Aktürkoğlu,J2,MO,Benfica,Champions League,70.0,7.02
Jan-Niklas Beste,J2,MO,Benfica,Champions League,20.0,7.03
Ángel Di María,J2,MO,Benfica,Champions League,70.0,8.01
Benjamín Rollheiser,J2,MO,Benfica,Champions League,20.0,6.93
Orkun Kökçü,J2,MO,Benfica,Champions League,85.0,7.41
Florentino Luís,J2,MF,Benfica,Champions League,90.0,6.82
Fredrik Aursnes,J2,MO,Benfica,Champions League,90.0,6.73
Álvaro Carreras,J2,DF,Benfica,Champions League,90.0,7.25
Nicolás Otamendi,J2,DF,Benfica,Champions League,90.0,6.8
Tomás Araújo,J2,DF,Benfica,Champions League,90.0,5.82
Alexander Bah,J2,DF,Benfica,Champions League,85.0,7.56
Antoine Griezmann,J2,FW,Atlético Madrid,Champions League,45.0,5.8
Alexander Sørloth,J2,FW,Atlético Madrid,Champions League,45.0,5.74
Julián Álvarez,J2,MO,Atlético Madrid,Champions League,59.0,6.25
Giuliano Simeone,J2,MO,Atlético Madrid,Champions League,31.0,5.24
Ángel Correa,J2,MO,Atlético Madrid,Champions League,90.0,5.49
Koke,J2,MF,Atlético Madrid,Champions League,45.0,7.19
Conor Gallagher,J2,MF,Atlético Madrid,Champions League,45.0,6.1
Rodrigo De Paul,J2,MF,Atlético Madrid,Champions League,45.0,7.48
Javier Serrano,J2,MF,Atlético Madrid,Champions League,45.0,6.64
Samuel Lino,J2,MO,Atlético Madrid,Champions League,90.0,6.75
Marcos Llorente,J2,DF,Atlético Madrid,Champions League,32.0,4.86
Nahuel Molina,J2,DF,Atlético Madrid,Champions League,58.0,5.89
Reinildo Mandava,J2,DF,Atlético Madrid,Champions League,90.0,6.17
José María Giménez,J2,DF,Atlético Madrid,Champions League,90.0,6.79
Axel Witsel,J2,DF,Atlético Madrid,Champions League,90.0,6.14
Bruno Petković,J2,FW,Dinamo Zagreb,Champions League,90.0,6.28
Martin Baturina,J2,MO,Dinamo Zagreb,Champions League,74.0,7.67
Arijan Ademi,J2,MO,Dinamo Zagreb,Champions League,62.0,5.68
Marko Rog,J2,MF,Dinamo Zagreb,Champions League,28.0,6.02
Josip Mišić,J2,MF,Dinamo Zagreb,Champions League,90.0,6.68
Petar Sucic,J2,MF,Dinamo Zagreb,Champions League,90.0,7.32
Ronaël Pierre-Gabriel,J2,DF,Dinamo Zagreb,Champions League,90.0,6.32
Stefan Ristovski,J2,DF,Dinamo Zagreb,Champions League,90.0,6.68
Raúl Torrente,J2,DF,Dinamo Zagreb,Champions League,90.0,6.79
Kévin Théophile-Catherine,J2,DF,Dinamo Zagreb,Champions League,90.0,5.89
Maxime Bernauer,J2,DF,Dinamo Zagreb,Champions League,90.0,6.47
Breel Embolo,J2,FW,Monaco,Champions League,45.0,6.07
George Ilenikhena,J2,FW,Monaco,Champions League,45.0,5.69
Aleksandr Golovin,J2,MO,Monaco,Champions League,45.0,6.07
Folarin Balogun,J2,FW,Monaco,Champions League,45.0,6.85
Maghnes Akliouche,J2,MO,Monaco,Champions League,90.0,6.89
Takumi Minamino,J2,MO,Monaco,Champions League,90.0,6.5
Denis Zakaria,J2,MF,Monaco,Champions League,90.0,8.0
Lamine Camara,J2,MF,Monaco,Champions League,71.0,6.76
Caio Henrique Oliveira Silva,J2,DF,Monaco,Champions League,79.0,6.24
Mohammed Salisu,J2,DF,Monaco,Champions League,90.0,7.42
Thilo Kehrer,J2,DF,Monaco,Champions League,90.0,7.12
Vanderson,J2,DF,Monaco,Champions League,71.0,7.25
Benjamin Šeško,J2,FW,RB Leipzig,Champions League,90.0,7.68
Loïs Openda,J2,FW,RB Leipzig,Champions League,89.0,7.61
Xavi Simons,J2,MO,RB Leipzig,Champions League,90.0,7.53
Amadou Haidara,J2,MF,RB Leipzig,Champions League,74.0,5.63
Nicolas Seiwald,J2,MF,RB Leipzig,Champions League,86.0,6.03
Christoph Baumgartner,J2,MO,RB Leipzig,Champions League,45.0,5.4
Benjamin Henrichs,J2,MF,RB Leipzig,Champions League,45.0,6.72
David Raum,J2,DF,RB Leipzig,Champions League,90.0,6.46
Castello Lukeba,J2,DF,RB Leipzig,Champions League,90.0,7.53
Willi Orban,J2,DF,RB Leipzig,Champions League,90.0,5.69
Lutsharel Geertruida,J2,DF,RB Leipzig,Champions League,86.0,5.51
Dušan Vlahović,J2,FW,Juventus,Champions League,90.0,7.87
Kenan Yıldız,J2,MO,Juventus,Champions League,59.0,6.36
Francisco Conceição,J2,MO,Juventus,Champions League,79.0,7.67
Teun Koopmeiners,J2,MO,Juventus,Champions League,90.0,6.44
Weston McKennie,J2,MF,Juventus,Champions League,90.0,7.14
Nicolò Fagioli,J2,MF,Juventus,Champions League,90.0,7.9
Andrea Cambiaso,J2,DF,Juventus,Champions League,90.0,7.39
Federico Gatti,J2,DF,Juventus,Champions League,85.0,7.04
Pierre Kalulu,J2,DF,Juventus,Champions League,90.0,7.35
Nicolò Savona,J2,DF,Juventus,Champions League,60.0,5.33
Douglas Luiz,J2,MF,Juventus,Champions League,30.0,6.01
Mika Biereth,J2,FW,Sturm Graz,Champions League,65.0,6.02
Erencan Yardimci,J2,FW,Sturm Graz,Champions League,25.0,5.91
Amady Camara,J2,FW,Sturm Graz,Champions League,57.0,6.75
Seedy Jatta,J2,FW,Sturm Graz,Champions League,33.0,5.19
William Vick,J2,MO,Sturm Graz,Champions League,65.0,5.46
Tomi Horvat,J2,MO,Sturm Graz,Champions League,25.0,6.16
Malick Yalcouye,J2,MO,Sturm Graz,Champions League,81.0,6.29
Otar Kiteishvili,J2,MF,Sturm Graz,Champions League,90.0,6.74
Tochi Chukwuani,J2,MF,Sturm Graz,Champions League,81.0,6.21
Jusuf Gazibegović,J2,DF,Sturm Graz,Champions League,90.0,7.07
Niklas Geyrhofer,J2,DF,Sturm Graz,Champions League,90.0,7.27
Emanuel Aiwum,J2,DF,Sturm Graz,Champions League,90.0,6.64
Max Johnston,J2,DF,Sturm Graz,Champions League,90.0,5.43
Ferran Jutglà,J2,FW,Club Brugge,Champions League,76.0,6.29
Christos Tzolis,J2,MO,Club Brugge,Champions League,90.0,7.25
Hans Vanaken,J2,MF,Club Brugge,Champions League,90.0,7.09
Ardon Jashari,J2,MF,Club Brugge,Champions League,90.0,7.41
Andreas Skov Olsen,J2,MO,Club Brugge,Champions League,45.0,6.39
Michał Skóraś,J2,MO,Club Brugge,Champions League,45.0,6.95
Raphael Onyedika,J2,MF,Club Brugge,Champions League,90.0,6.84
Maxim De Cuyper,J2,DF,Club Brugge,Champions League,90.0,7.17
Brandon Mechele,J2,DF,Club Brugge,Champions League,90.0,6.8
Joel Ordóñez,J2,DF,Club Brugge,Champions League,90.0,6.97
Joaquin Seys,J2,DF,Club Brugge,Champions League,90.0,7.21
Jonathan David,J2,FW,Lille,Champions League,90.0,7.11
Mitchel Bakker,J2,MO,Lille,Champions League,87.0,5.33
Edon Zhegrova,J2,MO,Lille,Champions League,90.0,7.02
Rémy Cabella,J2,MO,Lille,Champions League,71.0,5.95
Benjamin André,J2,MF,Lille,Champions League,90.0,6.88
Ayyoub Bouaddi,J2,MF,Lille,Champions League,90.0,5.83
Gabriel Gudmundsson,J2,DF,Lille,Champions League,90.0,6.81
Alexsandro Ribeiro,J2,DF,Lille,Champions League,90.0,6.59
Bafodé Diakité,J2,DF,Lille,Champions League,90.0,5.97
Tiago Santos,J2,DF,Lille,Champions League,90.0,6.53
Vinicius Júnior,J2,FW,Real Madrid,Champions League,90.0,7.22
Endrick,J2,FW,Real Madrid,Champions League,56.0,6.11
Luka Modrić,J2,MF,Real Madrid,Champions League,34.0,7.56
Jude Bellingham,J2,MO,Real Madrid,Champions League,90.0,6.41
Eduardo Camavinga,J2,MF,Real Madrid,Champions League,66.0,7.11
Arda Güler,J2,MO,Real Madrid,Champions League,24.0,7.47
Aurélien Tchouaméni,J2,MF,Real Madrid,Champions League,90.0,6.88
Federico Valverde,J2,MO,Real Madrid,Champions League,90.0,5.98
Ferland Mendy,J2,DF,Real Madrid,Champions League,45.0,5.59
Fran Garcia,J2,DF,Real Madrid,Champions League,45.0,7.25
Antonio Rüdiger,J2,DF,Real Madrid,Champions League,90.0,6.9
Éder Militão,J2,DF,Real Madrid,Champions League,56.0,5.82
Kylian Mbappé,J2,FW,Real Madrid,Champions League,34.0,5.98
Dani Carvajal,J2,DF,Real Madrid,Champions League,90.0,7.32
Breel Embolo,J3,FW,Monaco,Champions League,76.0,8.1
Eliesse Ben Seghir,J3,MO,Monaco,Champions League,45.0,6.55
Aleksandr Golovin,J3,MO,Monaco,Champions League,45.0,7.24
Maghnes Akliouche,J3,MO,Monaco,Champions League,90.0,8.14
Takumi Minamino,J3,MO,Monaco,Champions League,90.0,8.31
Denis Zakaria,J3,MF,Monaco,Champions League,86.0,6.84
Lamine Camara,J3,MF,Monaco,Champions League,76.0,6.72
Caio Henrique Oliveira Silva,J3,DF,Monaco,Champions League,76.0,5.89
Thilo Kehrer,J3,DF,Monaco,Champions League,90.0,7.63
Wilfried Singo,J3,DF,Monaco,Champions League,90.0,7.56
Vanderson,J3,DF,Monaco,Champions League,90.0,5.86
Dálcio,J3,MO,Red Star,Champions League,84.0,5.56
Cherif Ndiaye,J3,FW,Red Star,Champions League,74.0,6.57
Rade Krunić,J3,MF,Red Star,Champions League,59.0,5.83
Milan Rodić,J3,DF,Red Star,Champions League,31.0,5.86
Timi Elšnik,J3,MF,Red Star,Champions League,90.0,6.04
Andrija Maksimović,J3,MO,Red Star,Champions League,73.0,5.35
Peter Olayinka,J3,DF,Red Star,Champions League,90.0,6.3
Nasser Djiga,J3,DF,Red Star,Champions League,90.0,7.22
Uroš Spajić,J3,DF,Red Star,Champions League,90.0,6.72
Seol Young-woo,J3,DF,Red Star,Champions League,90.0,5.7
Silas Katompa,J3,DF,Red Star,Champions League,59.0,4.46
Luka Ilić,J3,FW,Red Star,Champions League,31.0,5.31
Álvaro Morata,J3,FW,Milan,Champions League,74.0,5.42
Rafael Leão,J3,MO,Milan,Champions League,59.0,6.9
Samuel Chukwueze,J3,MO,Milan,Champions League,31.0,7.37
Christian Pulisic,J3,MO,Milan,Champions League,90.0,7.73
Tijjani Reijnders,J3,MO,Milan,Champions League,90.0,7.44
Youssouf Fofana,J3,MF,Milan,Champions League,74.0,6.31
Ruben Loftus-Cheek,J3,MO,Milan,Champions League,59.0,5.44
Noah Okafor,J3,MO,Milan,Champions League,31.0,6.97
Theo Hernández,J3,DF,Milan,Champions League,90.0,6.9
Fikayo Tomori,J3,DF,Milan,Champions League,90.0,6.07
Matteo Gabbia,J3,DF,Milan,Champions League,82.0,6.08
Emerson,J3,DF,Milan,Champions League,90.0,6.09
Ferran Jutglà,J3,FW,Club Brugge,Champions League,69.0,6.68
Michał Skóraś,J3,FW,Club Brugge,Champions League,21.0,5.25
Hans Vanaken,J3,MF,Club Brugge,Champions League,90.0,6.94
Christos Tzolis,J3,MO,Club Brugge,Champions League,69.0,7.15
Andreas Skov Olsen,J3,MO,Club Brugge,Champions League,21.0,5.3
Raphael Onyedika,J3,MF,Club Brugge,Champions League,39.0,5.24
Ardon Jashari,J3,MF,Club Brugge,Champions League,82.0,6.16
Chemsdine Talbi,J3,MO,Club Brugge,Champions League,45.0,5.66
Hugo Vetlesen,J3,MO,Club Brugge,Champions League,45.0,6.65
Maxim De Cuyper,J3,DF,Club Brugge,Champions League,90.0,5.25
Brandon Mechele,J3,DF,Club Brugge,Champions League,90.0,6.81
Joel Ordóñez,J3,DF,Club Brugge,Champions League,90.0,5.61
Joaquin Seys,J3,DF,Club Brugge,Champions League,45.0,5.94
Kyriani Sabbe,J3,DF,Club Brugge,Champions League,45.0,7.18
Joel Pohjanpalo,J19,FW,Venezia,Serie A,90.0,6.98
Gaetano Oristanio,J19,FW,Venezia,Serie A,69.0,6.06
John Yeboah,J19,FW,Venezia,Serie A,21.0,6.1
Mikael Ellertsson,J19,MF,Venezia,Serie A,90.0,4.95
Hans Nicolussi Caviglia,J19,MF,Venezia,Serie A,90.0,6.92
Gianluca Busio,J19,MF,Venezia,Serie A,90.0,6.64
Franco Carboni,J19,DF,Venezia,Serie A,64.0,6.21
Magnus Kofod Andersen,J19,MF,Venezia,Serie A,26.0,6.43
Francesco Zampano,J19,DF,Venezia,Serie A,90.0,5.84
Marin Šverko,J19,DF,Venezia,Serie A,90.0,7.03
Jay Idzes,J19,DF,Venezia,Serie A,90.0,6.97
Giorgio Altare,J19,DF,Venezia,Serie A,90.0,8.08
Sebastiano Esposito,J19,FW,Empoli,Serie A,87.0,7.6
Lorenzo Colombo,J19,FW,Empoli,Serie A,90.0,7.58
Giuseppe Pezzella,J19,MO,Empoli,Serie A,87.0,6.24
Emmanuel Gyasi,J19,MO,Empoli,Serie A,78.0,5.51
Youssef Maleh,J19,MF,Empoli,Serie A,90.0,6.88
Faustino Anjorin,J19,MF,Empoli,Serie A,81.0,6.81
Alberto Grassi,J19,MF,Empoli,Serie A,90.0,7.29
Mattia Viti,J19,DF,Empoli,Serie A,78.0,7.21
Ardian Ismajli,J19,DF,Empoli,Serie A,90.0,7.23
Saba Goglichidze,J19,DF,Empoli,Serie A,90.0,6.36
Leandro Trossard,J3,FW,Arsenal,Champions League,87.0,6.94
Kai Havertz,J3,FW,Arsenal,Champions League,90.0,6.47
Gabriel Martinelli,J3,MO,Arsenal,Champions League,90.0,7.62
Declan Rice,J3,MF,Arsenal,Champions League,90.0,6.73
Thomas Partey,J3,DF,Arsenal,Champions League,90.0,7.12
Gabriel Jesus,J3,MO,Arsenal,Champions League,67.0,6.66
Raheem Sterling,J3,MO,Arsenal,Champions League,23.0,5.84
Riccardo Calafiori,J3,DF,Arsenal,Champions League,71.0,4.88
Gabriel Magalhães,J3,DF,Arsenal,Champions League,90.0,6.33
William Saliba,J3,DF,Arsenal,Champions League,90.0,6.07
Ben White,J3,DF,Arsenal,Champions League,45.0,6.94
Mikel Merino,J3,MF,Arsenal,Champions League,45.0,5.55
Danylo Sikan,J3,FW,Shakhtar,Champions League,63.0,5.64
Kevin,J3,MO,Shakhtar,Champions League,27.0,6.6
Eguinaldo,J3,MO,Shakhtar,Champions League,83.0,5.98
Oleksandr Zubkov,J3,MO,Shakhtar,Champions League,63.0,5.87
Pedrinho,J3,MO,Shakhtar,Champions League,27.0,6.81
Heorhiy Sudakov,J3,MO,Shakhtar,Champions League,90.0,6.6
Dmytro Kryskiv,J3,MF,Shakhtar,Champions League,90.0,6.27
Artem Bondarenko,J3,MF,Shakhtar,Champions League,86.0,6.46
Pedro Henrique,J3,DF,Shakhtar,Champions League,90.0,6.72
Mykola Matviyenko,J3,DF,Shakhtar,Champions League,90.0,7.5
Valerii Bondar,J3,DF,Shakhtar,Champions League,90.0,5.53
Yukhym Konoplia,J3,DF,Shakhtar,Champions League,90.0,5.36
Jáder Durán,J3,FW,Aston Villa,Champions League,64.0,7.2
Ollie Watkins,J3,FW,Aston Villa,Champions League,26.0,5.8
John McGinn,J3,MO,Aston Villa,Champions League,64.0,7.16
Jaden Philogene Bidace,J3,MO,Aston Villa,Champions League,26.0,6.02
Leon Bailey,J3,MO,Aston Villa,Champions League,64.0,6.75
Jacob Ramsey,J3,MO,Aston Villa,Champions League,26.0,6.97
Morgan Rogers,J3,MO,Aston Villa,Champions League,90.0,7.74
Youri Tielemans,J3,MF,Aston Villa,Champions League,77.0,6.9
Amadou Onana,J3,MF,Aston Villa,Champions League,45.0,6.53
Ross Barkley,J3,MF,Aston Villa,Champions League,45.0,6.52
Ian Maatsen,J3,DF,Aston Villa,Champions League,90.0,7.21
Pau Torres,J3,DF,Aston Villa,Champions League,90.0,5.19
Diego Carlos,J3,DF,Aston Villa,Champions League,90.0,6.71
Ezri Konsa,J3,DF,Aston Villa,Champions League,90.0,5.36
Thijs Dallinga,J3,FW,Bologna,Champions League,65.0,6.13
Santiago Castro,J3,FW,Bologna,Champions League,25.0,5.55
Dan Ndoye,J3,MO,Bologna,Champions League,76.0,6.64
Riccardo Orsolini,J3,MO,Bologna,Champions League,45.0,6.15
Jens Odgaard,J3,MO,Bologna,Champions League,45.0,5.91
Giovanni Fabbian,J3,MO,Bologna,Champions League,90.0,5.18
Remo Freuler,J3,MF,Bologna,Champions League,90.0,6.86
Kacper Urbanski,J3,MO,Bologna,Champions League,65.0,5.77
Nikola Moro,J3,MO,Bologna,Champions League,25.0,6.56
Charalambos Lykogiannis,J3,DF,Bologna,Champions League,90.0,6.86
Jhon Lucumí,J3,DF,Bologna,Champions League,90.0,7.54
Sam Beukema,J3,DF,Bologna,Champions League,90.0,6.56
Stefan Posch,J3,DF,Bologna,Champions League,90.0,6.95
Mika Biereth,J3,FW,Sturm Graz,Champions League,89.0,6.11
Seedy Jatta,J3,FW,Sturm Graz,Champions League,58.0,6.19
Lovro Zvonarek,J3,MO,Sturm Graz,Champions League,32.0,6.44
William Vick,J3,MO,Sturm Graz,Champions League,90.0,6.39
Tochi Chukwuani,J3,MF,Sturm Graz,Champions League,90.0,6.53
Tomi Horvat,J3,MF,Sturm Graz,Champions League,69.0,6.68
Erencan Yardimci,J3,FW,Sturm Graz,Champions League,21.0,5.97
Malick Yalcouye,J3,MO,Sturm Graz,Champions League,90.0,6.47
Dimitri Lavalée,J3,DF,Sturm Graz,Champions League,89.0,7.3
Niklas Geyrhofer,J3,DF,Sturm Graz,Champions League,58.0,5.31
Max Johnston,J3,DF,Sturm Graz,Champions League,32.0,5.18
Emanuel Aiwum,J3,DF,Sturm Graz,Champions League,90.0,6.22
Jusuf Gazibegović,J3,DF,Sturm Graz,Champions League,90.0,6.69
Viktor Gyökeres,J3,FW,Sporting CP,Champions League,90.0,8.09
Maximiliano Araújo,J3,MO,Sporting CP,Champions League,69.0,6.27
Pedro Gonçalves,J3,MO,Sporting CP,Champions League,21.0,5.37
Francisco Trincão,J3,MO,Sporting CP,Champions League,90.0,6.79
Daniel Bragança,J3,MF,Sporting CP,Champions League,69.0,7.03
Hidemasa Morita,J3,MF,Sporting CP,Champions League,21.0,5.23
Morten Hjulmand,J3,MF,Sporting CP,Champions League,90.0,6.96
Nuno Santos,J3,DF,Sporting CP,Champions League,83.0,6.93
Geny Catamo,J3,DF,Sporting CP,Champions League,90.0,6.01
Gonçalo Inácio,J3,DF,Sporting CP,Champions League,90.0,6.44
Zeno Debast,J3,DF,Sporting CP,Champions League,69.0,6.21
Jerry St. Juste,J3,DF,Sporting CP,Champions League,21.0,5.64
Ricardo Esgaio,J3,DF,Sporting CP,Champions League,55.0,6.31
Matheus Reis,J3,DF,Sporting CP,Champions League,35.0,6.84
Dušan Vlahović,J3,FW,Juventus,Champions League,67.0,5.57
Vasilije Adžić,J3,FW,Juventus,Champions League,23.0,5.52
Kenan Yıldız,J3,MO,Juventus,Champions League,90.0,6.13
Francisco Conceição,J3,MO,Juventus,Champions League,54.0,5.75
Timothy Weah,J3,MO,Juventus,Champions League,36.0,6.76
Khéphren Thuram,J3,MO,Juventus,Champions League,89.0,6.02
Nicolò Fagioli,J3,MF,Juventus,Champions League,90.0,6.94
Weston McKennie,J3,MO,Juventus,Champions League,54.0,5.14
Manuel Locatelli,J3,MF,Juventus,Champions League,36.0,6.83
Juan David Cabal,J3,DF,Juventus,Champions League,90.0,6.69
Danilo,J3,DF,Juventus,Champions League,83.0,7.12
Pierre Kalulu,J3,DF,Juventus,Champions League,90.0,6.34
Nicolò Savona,J3,DF,Juventus,Champions League,54.0,5.0
Andrea Cambiaso,J3,DF,Juventus,Champions League,36.0,6.11
Ermedin Demirović,J3,FW,Stuttgart,Champions League,61.0,6.27
El Bilal Touré,J3,FW,Stuttgart,Champions League,29.0,7.42
Jamie Leweling,J3,MO,Stuttgart,Champions League,90.0,7.17
Enzo Millot,J3,MO,Stuttgart,Champions League,90.0,7.52
Deniz Undav,J3,MO,Stuttgart,Champions League,73.0,6.57
Angelo Stiller,J3,MF,Stuttgart,Champions League,90.0,7.23
Atakan Karazor,J3,MF,Stuttgart,Champions League,90.0,7.11
Maximilian Mittelstädt,J3,DF,Stuttgart,Champions League,89.0,6.68
Julian Chabot,J3,DF,Stuttgart,Champions League,90.0,7.83
Anthony Rouault,J3,DF,Stuttgart,Champions League,90.0,6.52
Josha Vagnoman,J3,DF,Stuttgart,Champions League,90.0,5.85
Kylian Mbappé,J3,FW,Real Madrid,Champions League,89.0,7.77
Vinicius Júnior,J3,MO,Real Madrid,Champions League,90.0,8.92
Rodrygo,J3,MO,Real Madrid,Champions League,84.0,6.99
Luka Modrić,J3,MO,Real Madrid,Champions League,70.0,6.77
Eduardo Camavinga,J3,MO,Real Madrid,Champions League,20.0,6.62
Federico Valverde,J3,MF,Real Madrid,Champions League,90.0,6.58
Jude Bellingham,J3,MO,Real Madrid,Champions League,89.0,7.31
Ferland Mendy,J3,DF,Real Madrid,Champions League,90.0,5.02
Antonio Rüdiger,J3,DF,Real Madrid,Champions League,90.0,6.43
Éder Militão,J3,DF,Real Madrid,Champions League,90.0,6.52
Lucas Vázquez,J3,DF,Real Madrid,Champions League,90.0,6.61
Serhou Guirassy,J3,FW,Dortmund,Champions League,90.0,6.73
