Player,Nation,Position,Team,Age,Born,Matches Played,Starts,Minutes Played,Offensive Index,Passing Index,Possession Index,Defensive Index
Simion Michez,be BEL,MO,cz Slavia Prague,22,2002,7,5,368,34,25,42,82
Simon Adingra,ci CIV,MO,Brighton,22,2002,29,12,1097,61,52,80,64
Simon Cara,fr FRA,MO,Montpellier,19,2005,2,0,9,36,8,31,6
Simon Hedlund,se SWE,MF,se Elfsborg,31,1993,8,8,720,62,42,44,48
Simon Mignolet,be BEL,GK,be Club Brugge,36,1988,12,12,1080,53,48,53,36
Simon Sluga,hr CRO,GK,il Maccabi Tel Aviv,31,1993,1,1,90,41,51,43,34
Simon Sohm,ch SUI,MF,Parma,23,2001,37,36,2989,68,47,59,31
Simone Pafundi,it ITA,MF,Udinese,18,2006,9,0,116,44,52,68,49
Simone Perilli,it ITA,GK,Hellas Verona,29,1995,2,2,180,41,42,43,50
Simone Scuffet,it ITA,GK,Cagliari,28,1996,14,14,1260,51,42,43,46
Simone Verdi,it ITA,MO,Como,32,1992,9,0,115,47,70,76,49
Sinaly Diomande,ci CIV,DF,Auxerre,23,2001,23,22,1945,69,44,38,54
Sion Bradley,wls WAL,MF,wls The New Saints,26,1998,4,1,79,42,39,52,62
Sirlord Conteh,de GER,MO,Heidenheim,28,1996,35,9,1274,46,49,52,42
Siyabonga Ngezana,za RSA,DF,ro FCSB,27,1997,9,9,704,23,15,22,70
Skelly Alvero,fr FRA,MF,Werder Bremen,22,2002,12,1,236,35,28,24,81
Sofiane Boufal,ma MAR,MF,be Union SG,30,1993,5,3,234,58,90,94,64
Sofiane Diop,fr FRA,MO,Nice,24,2000,35,13,1471,66,86,51,73
Sofyan Amrabat,ma MAR,MF,Fiorentina,27,1996,12,12,1110,24,58,30,35
Solly March,eng ENG,MO,Brighton,30,1994,8,1,168,45,46,60,80
Solomon John,ng NGA,MO,cz Mladá Boleslav,22,2001,2,2,169,44,69,60,48
Son,es ESP,DF,bg Ludogorets,30,1994,7,7,614,46,57,77,32
Son Heung-min,kr KOR,FW,Tottenham,32,1992,40,33,2778,74,90,87,41
Sondre Auklend,no NOR,MF,no Bodø/Glimt,21,2003,8,0,105,42,47,73,66
Sondre Brunstad Fet,no NOR,MF,no Bodø/Glimt,27,1997,14,5,508,65,37,60,73
Sondre Granaas,no NOR,MO,no Molde,17,2006,5,1,135,37,56,82,81
Sondre Sørli,no NOR,FW,no Bodø/Glimt,28,1995,8,1,195,42,67,82,55
Sorba Thomas,wls WAL,MO,Nantes,24,1999,25,15,1321,46,68,49,42
Soualiho Meïté,fr FRA,MF,gr PAOK,30,1994,2,2,122,29,44,37,25
Souleymane Touré,fr FRA,DF,Udinese,21,2003,12,11,733,73,51,51,38
Soumaïla Coulibaly,fr FRA,DF,Brest,20,2003,15,12,1074,40,34,27,32
Soungoutou Magassa,fr FRA,MF,Monaco,20,2003,28,14,1312,55,61,40,79
Srđan Grahovac,ba BIH,MF,ba Borac Banja Luka,31,1992,6,4,414,34,41,35,35
Stanis Idumbo,be BEL,MO,Sevilla,19,2005,14,3,284,56,47,64,73
Stanislav Basmanov,kz KAZ,DF,kz Astana FK,23,2001,2,2,158,40,60,85,47
Stanislav Lobotka,sk SVK,MF,Napoli,29,1994,32,31,2636,29,52,37,40
Stanko Jurić,hr CRO,MF,Valladolid,27,1996,26,19,1729,21,28,23,67
Stanley N'Soki,fr FRA,DF,Hoffenheim,25,1999,27,21,1740,38,58,54,60
Stav Lemkin,il ISR,DF,il Maccabi Tel Aviv,21,2003,5,4,375,41,45,46,72
Stefan Bajcetic,es ESP,MF,at RB Salzburg,19,2004,20,13,1174,59,41,37,61
Stefan Bell,de GER,DF,Mainz 05,32,1991,18,15,1436,38,45,33,53
Stefan Dražić,rs SRB,FW,cy APOEL,31,1992,2,2,150,33,46,39,39
Stefan Džodić,rs SRB,MF,Montpellier,19,2005,7,2,242,20,32,20,77
Stefan Gartenmann,ch SUI,DF,hu Ferencváros,27,1997,10,9,811,41,55,41,61
Stefan Hierländer,at AUT,MF,at Sturm Graz,33,1991,6,0,35,35,18,15,83
Stefan Jovanović,rs SRB,MF,rs TSC,30,1994,8,8,696,38,43,44,75
Stefan Lainer,at AUT,DF,Gladbach,31,1992,21,6,757,81,57,82,64
Stefan Lekovic,rs SRB,DF,Monza,20,2004,7,3,367,35,33,45,51
Stefan Marčetić,ba BIH,FW,ba Borac Banja Luka,17,2006,1,0,3,24,13,8,12
Stefan Mitrović,rs SRB,DF,be Gent,34,1990,5,5,450,31,46,32,73
Stefan Ortega,de GER,GK,Manchester City,31,1992,15,14,1280,41,53,59,44
Stefan Panić,rs SRB,MF,lv FK Rīgas FS,31,1992,8,8,720,29,42,21,86
Stefan Posch,at AUT,DF,Bologna,27,1997,27,18,1716,52,68,73,71
Stefan Ristovski,mk MKD,DF,hr Dinamo Zagreb,32,1992,8,7,651,54,66,57,37
Stefan Savic,at AUT,MO,ba Borac Banja Luka,30,1994,10,10,887,41,57,43,29
Stefan Schimmer,de GER,MO,Heidenheim,30,1994,13,0,247,25,32,12,23
Stefan Schwab,at AUT,MF,gr PAOK,33,1990,9,4,396,70,54,50,77
Stefan Târnovanu,ro ROU,GK,ro FCSB,24,2000,11,11,990,48,40,43,50
Stefan de Vrij,nl NED,DF,Inter,32,1992,34,25,2323,66,45,34,44
Stefano Sabelli,it ITA,DF,Genoa,31,1993,34,23,2058,58,72,59,48
Stefano Sensi,it ITA,MF,Monza,28,1995,12,2,274,78,71,71,65
Stefano Turati,it ITA,GK,Monza,22,2001,30,30,2676,54,42,43,41
Stephan Ambrosius,gh GHA,DF,ch St. Gallen,25,1998,2,2,115,38,47,32,81
Stephan El Shaarawy,it ITA,MF,Roma,31,1992,40,15,1473,79,63,89,35
Stephen Eustáquio,ca CAN,MF,pt Porto,27,1996,8,8,628,76,73,47,56
Stephen Kingsley,sct SCO,DF,sct Hearts,30,1994,2,2,172,31,48,37,33
Stephy Mavididi,eng ENG,FW,Leicester City,26,1998,30,16,1615,67,78,82,72
Stevan Jovetić,me MNE,MO,cy AC Omonia,34,1989,2,2,180,50,55,24,75
Steve Kapuadi,0,DF,pl Legia Warsaw,26,1998,10,10,903,66,37,26,45
Steve Mandanda,fr FRA,GK,Rennes,39,1985,18,17,1486,55,55,76,40
Steve Mounié,bj BEN,MO,Augsburg,29,1994,16,1,347,49,25,44,57
Steve Ngoura,fr FRA,FW,Le Havre,19,2005,8,2,289,29,42,59,62
Steven Alfred,ng NGA,FW,by Dinamo Minsk,26,1997,3,3,264,59,42,46,31
Steven Berghuis,nl NED,MO,nl Ajax,32,1991,9,5,424,46,88,37,26
Steven Skrzybski,de GER,MO,Holstein Kiel,31,1992,24,15,1323,71,70,34,37
Stoichkov,es ESP,MO,Alavés,30,1993,16,6,699,35,49,28,55
Stojan Vranješ,ba BIH,MO,ba Borac Banja Luka,37,1986,8,0,161,17,13,6,24
Stole Dimitrievski,mk MKD,GK,Valencia,30,1993,4,4,360,41,45,43,37
Strahinja Pavlović,rs SRB,DF,Milan,23,2001,31,27,2405,68,61,61,69
Suat Serdar,de GER,MF,Hellas Verona,27,1997,22,16,1376,63,42,58,52
Suso,es ESP,MO,Sevilla,30,1993,16,4,606,43,87,79,52
Sveinn Gísli Þorkelsson,is ISL,DF,is KV,20,2003,3,2,183,31,18,23,36
Sven Botman,nl NED,DF,Newcastle Utd,24,2000,8,6,412,41,44,20,81
Sven Kums,be BEL,MF,be Gent,36,1988,7,4,349,58,79,70,67
Sven Mijnans,nl NED,MO,nl AZ Alkmaar,24,2000,10,9,745,75,73,46,72
Sven Ulreich,de GER,GK,Bayern Munich,35,1988,2,1,135,41,49,43,34
Sverrir Ingi Ingason,is ISL,DF,gr Panathinaikos,30,1993,9,9,810,40,47,46,58
Svetozar Marković,rs SRB,DF,cz Viktoria Plzeň,24,2000,12,12,1080,26,32,13,40
Svit Sešlar,si SVN,MO,si NK Celje,22,2002,12,11,1043,67,86,57,55
Syarhey Palitsevich,by BLR,DF,by Dinamo Minsk,34,1990,3,2,181,32,22,10,16
Szymon Żurkowski,pl POL,MF,Empoli,26,1997,5,0,106,32,18,45,69
Sávio,br BRA,MO,Manchester City,20,2004,38,28,2342,63,74,91,41
Séamus Coleman,ie IRL,DF,Everton,35,1988,5,3,215,45,39,63,44
Sébastien Haller,ci CIV,FW,Leganés,30,1994,8,5,404,16,30,21,39
Sékou Doucoure,fr FRA,DF,Nantes,19,2005,2,0,12,30,13,9,8
Sérgio Oliveira,pt POR,MO,gr Olympiacos,32,1992,3,0,38,29,69,22,96
Sérigné Diop,sn SEN,FW,Brest,19,2005,2,0,4,24,18,8,17
Søren Rieks,dk DEN,MO,se Malmö,37,1987,5,1,111,58,12,32,65
Sławomir Abramowicz,pl POL,GK,pl Jagiellonia,20,2004,12,12,1080,53,38,43,78
Tadeo Allende,ar ARG,FW,Celta Vigo,25,1999,1,0,2,24,13,8,12
Taha Abdi Ali,se SWE,FW,se Malmö,26,1998,7,3,288,77,58,91,48
Taison,br BRA,FW,gr PAOK,36,1988,8,8,610,52,79,69,51
Taiwo Awoniyi,ng NGA,FW,Nott'ham Forest,26,1997,26,3,416,41,37,44,63
Tajon Buchanan,ca CAN,MF,Inter,25,1999,19,4,511,78,51,91,39
Takefusa Kubo,jp JPN,MO,Real Sociedad,23,2001,47,36,3067,78,70,86,59
Takehiro Tomiyasu,jp JPN,DF,Arsenal,25,1998,1,0,7,56,27,32,8
Takuma Asano,jp JPN,MO,Mallorca,29,1994,21,13,1054,42,24,42,45
Takumi Minamino,jp JPN,MO,Monaco,29,1995,40,33,2800,59,68,50,45
Takumu Kawamura,jp JPN,MF,at RB Salzburg,24,1999,3,0,52,39,19,30,85
Takuya Ogiwara,jp JPN,DF,hr Dinamo Zagreb,24,1999,3,3,223,83,44,80,66
Talisca,br BRA,MO,tr Fenerbahçe,30,1994,4,1,158,34,50,24,71
Tamar Svetlin,si SVN,MF,si NK Celje,23,2001,12,12,1069,73,44,75,32
Tammy Abraham,eng ENG,FW,it Milan,26,1997,38,14,1485,54,65,42,71
Tamás Nikitscher,hu HUN,MF,Valladolid,24,1999,13,9,858,21,23,24,52
Tanguy Coulibaly,fr FRA,MO,Montpellier,23,2001,25,17,1485,49,25,56,73
Tanguy Ndombele,fr FRA,MF,Nice,27,1996,23,13,1311,59,71,66,62
Tanguy Nianzou,fr FRA,DF,Sevilla,22,2002,6,6,518,25,19,37,58
Tanguy Zoukrou,fr FRA,DF,ch Young Boys,21,2003,3,3,270,36,31,34,54
Tanner Tessmann,us USA,MF,Lyon,22,2001,34,19,1754,46,46,49,49
Taras Mykhavko,ua UKR,DF,ua Dynamo Kyiv,19,2005,7,7,619,29,52,47,59
Taras Romanchuk,pl POL,MF,pl Jagiellonia,32,1991,9,4,492,67,45,21,73
Taras Stepanenko,ua UKR,MF,ua Shakhtar,34,1989,6,1,122,33,21,11,58
Tarik Ibrahimagic,dk DEN,DF,is KV,23,2001,8,4,375,48,51,44,82
Tarik Tissoudali,ma MAR,FW,gr PAOK,31,1993,6,1,162,70,54,65,70
Tariq Lamptey,gh GHA,DF,Brighton,23,2000,15,10,860,86,56,84,40
Taylor Booth,us USA,FW,nl Twente,23,2001,1,0,16,24,13,38,17
Taylor Harwood-Bellis,eng ENG,DF,Southampton,22,2002,34,32,2825,57,58,46,41
Tayyib Talha Sanuç,tr TUR,DF,tr Beşiktaş,24,1999,2,1,135,21,21,32,37
Teddy Teuma,mt MLT,MF,Reims,30,1993,17,9,750,63,70,48,50
Telmo Arcanjo,cv CPV,MO,pt Vitória,23,2001,7,2,220,50,91,75,70
Teodor Lungu,md MDA,MF,md Petrocub,29,1995,5,5,433,61,61,51,64
Terem Moffi,ng NGA,FW,Nice,25,1999,5,0,58,75,33,57,29
Terry Yegbe,gh GHA,DF,se Elfsborg,23,2001,8,7,648,37,26,30,43
Tete Morente,es ESP,MO,Lecce,27,1996,31,23,2021,44,51,55,55
Tetê,br BRA,MO,gr Panathinaikos,24,2000,10,6,640,85,80,78,38
Teun Koopmeiners,nl NED,MO,Juventus,26,1998,37,30,2648,36,66,33,56
Thalisson,br BRA,MF,si Olimpija,25,1999,5,2,128,39,21,33,57
Theo Bair,ca CAN,FW,Auxerre,24,1999,29,11,939,41,52,34,55
Theo Hernández,fr FRA,DF,Milan,26,1997,43,40,3556,85,80,88,43
Theo Leoni,be BEL,MF,be Anderlecht,24,2000,8,6,584,75,57,53,50
Theo Sander,dk DEN,GK,dk FC Copenhagen,19,2005,1,1,90,41,39,43,34
Thiago,br BRA,MO,Brentford,23,2001,8,1,175,17,29,36,78
Thiago Almada,ar ARG,MF,fr Lyon,23,2001,20,11,1213,77,88,85,22
Thiago Ojeda,ar ARG,MF,Villarreal,21,2003,1,0,8,28,42,63,11
Thibault De Smet,be BEL,DF,Reims,26,1998,5,2,192,20,39,33,75
Thibaut Courtois,be BEL,GK,Real Madrid,32,1992,42,42,3810,51,49,43,54
Thibo Somers,be BEL,MO,be Cercle Brugge,25,1999,8,6,578,22,39,21,82
Thierno Barry,fr FRA,FW,Villarreal,21,2002,35,25,2323,56,49,50,50
Thierry Correia,pt POR,DF,Valencia,25,1999,11,9,768,52,65,84,56
Thierry Gale,bb BRB,MF,at Rapid Wien,22,2002,1,0,9,28,15,7,6
Thijmen Nijhuis,nl NED,GK,fi HJK,26,1998,6,6,540,41,39,43,34
Thijs Dallinga,nl NED,FW,Bologna,23,2000,39,15,1566,48,47,37,56
Thilo Kehrer,de GER,DF,Monaco,27,1996,37,37,3238,69,57,38,54
Thomas Beelen,nl NED,MF,nl Feyenoord,23,2001,12,8,829,22,32,17,44
Thomas Berenbruch,it ITA,MF,it Inter,19,2005,1,0,7,42,32,67,6
Thomas Campaniello,it ITA,FW,Empoli,16,2008,3,0,25,14,14,45,25
Thomas Delaine,fr FRA,DF,Strasbourg,32,1992,2,0,9,30,12,59,75
Thomas Delaney,dk DEN,MF,dk FC Copenhagen,32,1991,7,5,475,34,59,33,53
Thomas Dähne,de GER,GK,Holstein Kiel,30,1994,9,9,810,49,40,43,52
Thomas Foket,be BEL,MF,be Anderlecht,29,1994,7,5,396,28,35,44,47
Thomas Keller,de GER,MF,Heidenheim,24,1999,8,4,283,54,20,12,78
Thomas Kristensen,dk DEN,DF,Udinese,22,2002,24,19,1754,56,49,59,60
Thomas Lemar,fr FRA,MF,Atlético Madrid,28,1995,6,0,95,55,68,55,33
Thomas Meunier,be BEL,DF,Lille,32,1991,39,28,2544,72,79,90,74
Thomas Müller,de GER,MO,Bayern Munich,34,1989,42,16,1596,68,81,58,37
Thomas Partey,gh GHA,MF,Arsenal,31,1993,47,42,3694,68,64,53,64
Thorgan Hazard,be BEL,MO,be Anderlecht,31,1993,4,2,191,30,75,69,56
Théo Chennahi,fr FRA,DF,Montpellier,19,2005,4,2,181,25,27,30,57
Théo De Percin,mq MTQ,GK,Auxerre,23,2001,2,2,180,41,42,43,38
Théo Pellenard,fr FRA,DF,Auxerre,30,1994,2,0,45,61,44,42,60
Théo Sainte-Luce,fr FRA,DF,Montpellier,25,1998,16,11,1018,69,48,71,50
Tiago Araújo,pt POR,DF,be Gent,23,2001,8,6,453,57,91,85,40
Tiago Cardoso,lu LUX,GK,Gladbach,18,2006,5,4,380,41,38,43,67
Tiago Djaló,pt POR,DF,pt Porto,24,2000,7,6,534,66,31,46,41
Tiago Gabriel,pt POR,DF,Lecce,19,2004,2,0,96,43,29,10,32
Tiago Santos,pt POR,DF,Lille,22,2002,9,5,521,62,68,96,61
Tiago Silva,pt POR,MF,pt Vitória,31,1993,8,7,578,81,81,56,35
Tiago Tomás,pt POR,MO,Wolfsburg,22,2002,32,23,1884,62,37,40,51
Tibe De Vlieger,be BEL,MO,be Gent,18,2005,4,1,99,25,48,34,64
Tidiam Gomis,fr FRA,MO,RB Leipzig,17,2006,8,1,152,48,64,67,26
Tiemoué Bakayoko,fr FRA,MF,gr PAOK,29,1994,4,1,115,34,50,55,86
Tigran Barseghyan,am ARM,MO,sk Slovan Bratislava,30,1993,8,7,549,46,62,52,42
Tijjani Noslin,nl NED,MO,Lazio,25,1999,37,11,1184,57,53,40,48
Tijjani Reijnders,nl NED,MF,Milan,26,1998,47,46,3995,85,75,81,22
Tim Breithaupt,de GER,MF,Augsburg,22,2002,2,2,120,43,80,42,41
Tim Drexler,de GER,DF,Hoffenheim,19,2005,11,5,404,40,50,32,56
Tim Iroegbunam,eng ENG,MF,Everton,21,2003,18,5,574,31,32,51,88
Tim Kleindienst,de GER,FW,Gladbach,28,1995,31,31,2737,71,65,44,70
Tim Oermann,de GER,DF,Bochum,20,2003,29,26,2213,31,48,45,51
Tim Siersleben,de GER,DF,Heidenheim,24,2000,23,21,1842,60,58,46,69
Tim Skarke,de GER,MO,Union Berlin,27,1996,33,11,1164,30,43,47,53
Timi Elšnik,si SVN,MF,rs Red Star,26,1998,8,8,720,48,84,67,63
Timo Becker,de GER,DF,Holstein Kiel,27,1997,30,28,2445,43,44,57,52
Timo Horn,de GER,GK,Bochum,31,1993,13,13,1170,62,81,59,46
Timo Werner,de GER,MO,Tottenham,28,1996,23,7,703,44,72,90,28
Timon Weiner,de GER,GK,Holstein Kiel,25,1999,25,25,2250,54,44,43,49
Timon Wellenreuther,de GER,GK,nl Feyenoord,28,1995,11,10,955,54,54,60,47
Timothee Pembele,fr FRA,DF,Le Havre,21,2002,20,12,1113,62,46,80,61
Timothy Castagne,be BEL,DF,Fulham,28,1995,24,17,1649,46,57,64,68
Timothy Chandler,us USA,DF,Eint Frankfurt,34,1990,3,0,24,65,40,74,41
Timothy Ouma,ke KEN,MF,se Elfsborg,20,2004,6,5,482,63,48,36,64
Timothy Weah,us USA,MF,Juventus,24,2000,39,23,2196,76,56,78,50
Tin Jedvaj,hr CRO,DF,gr Panathinaikos,28,1995,4,3,315,41,51,32,57
Tino Kadewere,zw ZIM,MO,Nantes,28,1996,12,6,512,49,53,23,79
Tobias Børkeeiet,no NOR,MF,at Rapid Wien,25,1999,5,0,54,32,23,17,40
Tobias Gulliksen,no NOR,MF,se Djurgården,21,2003,12,12,1047,89,74,88,45
Tobias Hedl,at AUT,MF,at Rapid Wien,21,2003,1,0,7,28,24,21,31
Tobias Sippel,de GER,GK,Gladbach,36,1988,1,0,59,41,35,43,34
Toby Collyer,eng ENG,MF,Manchester Utd,20,2004,10,2,311,27,41,41,83
Tochi Chukwuani,dk DEN,MF,at Sturm Graz,21,2003,7,7,604,28,51,23,76
Tokmac Nguen,no NOR,FW,se Djurgården,30,1993,11,10,919,63,86,69,59
Tom Bischof,de GER,MO,Hoffenheim,19,2005,39,38,3184,66,77,34,79
Tom Cairney,sct SCO,MF,Fulham,33,1991,25,3,628,89,78,80,30
Tom King,wls WAL,GK,Wolves,29,1995,1,0,1,41,35,43,34
Tom Krauß,de GER,MF,Bochum,23,2001,14,13,1077,40,63,61,65
Tom Lawrence,wls WAL,MF,sct Rangers,30,1994,5,3,198,84,49,75,56
Tom Louchet,fr FRA,MF,Nice,21,2003,29,14,1355,66,55,69,76
Tom Pouilly,fr FRA,MF,Lens,21,2003,10,2,273,48,58,88,67
Tom Rothe,de GER,MF,Union Berlin,19,2004,26,19,1670,74,46,53,74
Tom Slončík,cz CZE,FW,cz Viktoria Plzeň,19,2004,1,0,6,38,13,68,60
Tomas Cosgrove,nir NIR,DF,nir Larne FC,31,1992,5,4,391,75,47,49,55
Tomasz Kędziora,pl POL,DF,gr PAOK,30,1994,10,10,900,33,59,35,43
Tomi Horvat,si SVN,MO,at Sturm Graz,25,1999,7,2,194,18,59,20,60
Tommaso Augello,it ITA,DF,Cagliari,29,1994,38,30,2713,51,77,78,45
Tommaso Baldanzi,it ITA,MO,Roma,21,2003,40,11,1290,48,46,63,42
Tommaso Corazza,it ITA,DF,it Bologna,20,2004,1,0,3,30,41,38,13
Tommaso Gabellini,it ITA,FW,Torino,17,2006,1,0,10,12,13,38,12
Tommaso Martinelli,it ITA,GK,it Fiorentina,18,2006,1,1,90,41,40,43,34
Tommaso Pobega,it ITA,MF,Bologna,25,1999,26,15,1427,66,49,37,70
Tommaso Rubino,it ITA,MF,Fiorentina,17,2006,2,0,24,57,68,45,6
Tommy Doyle,eng ENG,MF,Wolves,22,2001,24,3,488,42,72,44,46
Tomás Araújo,pt POR,DF,pt Benfica,22,2002,11,11,924,47,47,47,71
Tomás Conechny,ar ARG,MO,Alavés,26,1998,22,9,847,35,35,42,77
Tomás Costa Silva,pt POR,MF,pl Jagiellonia,24,1999,9,1,211,27,39,59,84
Tomás Händel,pt POR,MF,pt Vitória,23,2000,7,4,355,35,56,52,41
Tomás Král,0,DF,cz Mladá Boleslav,19,2004,6,5,449,25,15,16,57
Tomás Palacios,ar ARG,DF,Monza,21,2003,10,5,457,43,48,50,60
Tomás Pérez,ar ARG,MF,pt Porto,18,2005,1,0,9,51,61,39,35
Tomás Ribeiro,pt POR,DF,pt Vitória,25,1999,1,1,90,34,27,12,15
Tomáš Chorý,cz CZE,FW,cz Slavia Prague,29,1995,7,4,389,74,49,45,51
Tomáš Holeš,cz CZE,DF,cz Slavia Prague,31,1993,7,6,562,56,79,67,52
Tomáš Ladra,cz CZE,MO,cz Mladá Boleslav,27,1997,6,6,536,42,75,48,61
Tomáš Pekhart,cz CZE,FW,pl Legia Warsaw,35,1989,6,2,191,53,25,19,32
Tomáš Souček,cz CZE,MF,West Ham,29,1995,35,30,2567,73,34,32,49
Tomáš Suslov,sk SVK,MO,Hellas Verona,22,2002,31,27,2080,26,47,33,68
Tomáš Wiesner,cz CZE,MF,cz Sparta Prague,27,1997,7,6,505,32,33,52,47
Tomáš Čvančara,cz CZE,FW,Gladbach,23,2000,28,7,831,39,52,50,47
Toni Borevkovic,hr CRO,DF,pt Vitória,27,1997,6,6,540,24,26,32,21
Toni Lato,es ESP,DF,Mallorca,26,1997,14,7,621,61,66,69,59
Toni Martínez,es ESP,FW,Alavés,27,1997,28,9,1012,65,45,46,70
Toral Bayramov,az AZE,MF,az Qarabağ,23,2001,8,3,301,78,72,84,66
Tosin Adarabioyo,eng ENG,DF,Chelsea,26,1997,32,25,2264,68,55,35,40
Tosin Kehinde,ng NGA,FW,hu Ferencváros,26,1998,1,0,45,13,15,74,57
Toti Gomes,pt POR,DF,Wolves,25,1999,31,30,2614,31,50,52,66
Trafim Mielničenka,by BLR,FW,by Dinamo Minsk,17,2006,4,1,136,44,24,65,38
Trent Alexander-Arnold,eng ENG,DF,Liverpool,25,1998,41,35,2938,87,92,80,58
Trevoh Chalobah,eng ENG,DF,Crystal Palace,25,1999,30,26,2306,72,56,50,50
Trevor Clarke,ie IRL,DF,ie Shamrock Rov,26,1998,3,0,45,47,12,59,29
Trey Nyoni,eng ENG,MO,eng Liverpool,17,2007,1,0,27,23,32,7,6
Tristan Degreef,be BEL,MO,be Anderlecht,19,2005,7,7,476,46,31,60,64
Troy Parrott,ie IRL,FW,nl AZ Alkmaar,22,2002,12,10,854,62,78,56,54
Tsuyoshi Watanabe,jp JPN,DF,be Gent,27,1997,8,8,720,67,53,30,49
Tuta,br BRA,MF,Eint Frankfurt,25,1999,41,37,3199,52,41,27,67
Tygo Land,nl NED,MF,nl PSV Eindhoven,18,2006,1,1,90,28,20,25,53
Tyler Adams,us USA,MF,Bournemouth,25,1999,28,21,1965,30,48,25,84
Tyler Dibling,eng ENG,MO,Southampton,18,2006,33,20,1874,44,39,59,54
Tyler Fredricson,eng ENG,DF,Manchester Utd,19,2005,2,2,165,48,38,48,63
Tyler Morton,eng ENG,MF,eng Liverpool,21,2002,1,0,39,39,27,42,11
Tymoteusz Puchacz,pl POL,DF,Holstein Kiel,25,1999,10,5,396,56,67,85,38
Tyrell Malacia,nl NED,DF,Manchester Utd,24,1999,10,7,508,61,69,84,68
Tyrese Asante,nl NED,DF,il Maccabi Tel Aviv,22,2002,5,4,339,34,23,46,47
Tyrick Mitchell,eng ENG,DF,Crystal Palace,24,1999,37,37,3092,54,63,76,51
Tyrique George,eng ENG,FW,Chelsea,18,2006,20,9,948,61,82,86,50
Tyrone Mings,eng ENG,DF,Aston Villa,31,1993,18,16,1430,44,51,46,32
Tyronne Ebuehi,ng NGA,MF,Empoli,28,1995,4,0,74,45,48,72,85
Téji Savanier,fr FRA,MF,Montpellier,32,1991,31,27,2363,66,86,66,37
Téo Barisic,fr FRA,DF,Lyon,19,2004,1,0,2,30,16,9,8
Tïmwr Dosmagambetov,kz KAZ,DF,kz Astana FK,35,1989,2,2,180,36,27,54,60
Uladzimir Khvashchynski,by BLR,FW,by Dinamo Minsk,34,1990,1,0,7,24,18,8,12
Uladzislaŭ Kalinin,by BLR,MF,by Dinamo Minsk,22,2002,5,4,372,23,18,23,75
Ulisses Garcia,ch SUI,DF,Marseille,28,1996,20,10,930,88,82,82,40
Ulrik Saltnes,no NOR,MF,no Bodø/Glimt,31,1992,15,12,1094,73,60,59,30
Umar Sadiq,ng NGA,FW,Valencia,27,1997,26,13,1191,59,43,50,61
Umut Tohumcu,de GER,MO,Hoffenheim,19,2004,17,5,638,51,56,19,44
Unai García,es ESP,DF,Osasuna,32,1992,3,1,65,36,29,18,14
Unai Gómez,es ESP,MO,Athletic Club,21,2003,45,19,1750,30,35,24,48
Unai López,es ESP,MF,Rayo Vallecano,28,1995,32,23,1707,73,65,58,47
Unai Marrero,es ESP,GK,Real Sociedad,22,2001,5,5,450,41,39,43,46
Unai Núñez,es ESP,DF,Athletic Club,27,1997,14,10,926,35,62,37,55
Unai Simón,es ESP,GK,Athletic Club,27,1997,22,22,1980,56,45,43,57
Uran Bislimi,ch SUI,MF,ch Lugano,24,1999,7,6,568,52,88,80,44
Urko González,es ESP,MF,Espanyol,23,2001,19,18,1496,30,49,34,75
Uroš Spajić,rs SRB,DF,rs Red Star,31,1993,7,7,630,34,21,21,49
Vadzim Pihas,by BLR,DF,by Dinamo Minsk,22,2001,6,6,540,55,70,91,27
Valdemar Andreasen,dk DEN,MO,dk Midtjylland,19,2005,9,1,211,79,68,62,62
Valdemar Lund,dk DEN,DF,no Molde,21,2003,8,7,564,36,60,45,32
Valdimar Þór Ingimundarson,is ISL,MO,is KV,25,1999,6,6,476,19,31,40,56
Valentin Atangana Edoa,fr FRA,MF,Reims,18,2005,34,33,2854,44,29,40,70
Valentin Carboni,ar ARG,MO,Marseille,19,2005,4,1,103,55,67,54,77
Valentin Crețu,ro ROU,DF,ro FCSB,35,1989,9,9,740,38,44,64,69
Valentin Gendrey,fr FRA,DF,Hoffenheim,24,2000,29,21,1985,83,68,75,46
Valentin Mihaila,ro ROU,MO,Parma,24,2000,21,16,1288,33,53,38,60
Valentin Rongier,fr FRA,MF,Marseille,29,1994,25,17,1562,68,64,59,73
Valentin Rosier,fr FRA,DF,Leganés,27,1996,32,28,2595,64,55,72,75
Valentino Lazaro,at AUT,MF,Torino,28,1996,33,26,2307,38,60,64,27
Valentino Livramento,eng ENG,DF,Newcastle Utd,21,2002,37,32,2840,46,75,82,45
Valentyn Rubchynskyi,ua UKR,MO,ua Dynamo Kyiv,22,2002,7,4,336,26,37,38,45
Valentín Barco,ar ARG,MF,Strasbourg,20,2004,21,17,1445,35,65,67,67
Valentín Castellanos,ar ARG,FW,Lazio,25,1998,40,35,3069,65,65,53,55
Valentín Pezzolesi,es ESP,DF,Las Palmas,17,2007,1,0,6,30,12,9,8
Valerii Bondar,ua UKR,DF,ua Shakhtar,25,1999,8,8,720,23,22,12,36
Valery Fernández,es ESP,MO,Mallorca,24,1999,18,1,309,62,24,14,62
Valon Berisha,xk KVX,FW,at LASK,31,1993,5,5,365,70,62,69,70
Vanderson,br BRA,DF,Monaco,23,2001,38,32,2842,71,77,87,73
