Player,Nation,Position,Age,Born,Matches Played,Starts,Minutes Played,Goals,xG,Shots,Shots on Target,Penalties Scored,Penalties Attempted,Shot Creating Actions,Goal Creating Actions,Passes Completed (Total),Passes Attempted (Total),Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Assists,Expected Assists (xAG),Expected Assists (xA),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Progressive Carries,Progressive Passes.1,Progressive Runs,Tackles,Tackles Won,Tackles Defensive Third,Tackles Middle Third,Tackles Attacking Third,Challenges Tackled,Challenges Attempted,Challenges Lost,Blocks,Interceptions,Clearances,Errors,Touches,Touches Defensive Penalty Area,Touches Defensive Third,Touches Middle Third,Touches Attacking Third,Touches Attacking Penalty Area,Live-Ball Touches,Take-Ons Attempted,Successful Take-Ons,Carries,Progressive Carries.1,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,Yellow Cards,Red Cards,Second Yellow Cards,Fouls Committed,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Ball Recoveries,Aerial Duels Won,Aerial Duels Lost,Total Aerial Duels,Ball Losses,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels won,Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons
Killian Sardella,be BEL,DF,22,2002,8,5,482,34.15,82.01,95.43,21.27,49.62,49.54,90.66,79.34,61.97,72.9,63.87,71.88,59.49,68.75,62.8,52.17,94.32,89.82,89.6,96.38,70.73,93.98,87.16,89.86,92.23,89.86,94.66,50.11,77.06,61.74,20.69,90.32,40.4,33.16,67.07,44.93,8.69,8.77,73.32,72.26,35.9,16.81,64.1,93.6,79.8,72.26,88.49,89.6,61.62,92.23,76.98,78.28,8.12,4.76,61.59,94.66,45.39,56.55,53.01,78.2,46.07,68.52,47.56,61.36,1.41,82.09,46.23,73.36,35.29,5.56,95.35,90.17,88.49,61.09,20.66,72.1,26.3,15.09,24.54,70.24,94.74,53.43
Kim Jisoo,kr KOR,DF,19,2004,3,0,30,34.15,13.61,9.68,21.27,49.62,49.54,5.53,23.93,95.81,95.46,79.88,81.78,88.26,89.48,99.7,99.47,34.49,16.69,11.97,11.28,54.84,13.07,25.65,91.2,7.2,91.2,9.38,3.77,4.99,4.8,8.19,21.57,4.69,3.51,92.87,3.58,4.23,83.96,73.32,93.64,17.72,96.38,78.43,58.12,6.17,93.64,9.07,14.02,81.29,7.2,8.12,28.28,93.56,0.99,94.51,9.38,86.47,56.55,53.01,2.32,7.43,68.52,47.56,61.36,54.76,2.29,4.42,95.54,2.71,5.37,47.22,5.53,4.84,3.96,64.37,4.42,82.32,31.59,62.92,96.95,3.96,14.02
Kim Min-jae,kr KOR,DF,27,1996,40,40,3349,83.8,76.87,33.35,68.1,49.62,49.54,51.3,57.62,97.87,97.56,98.25,97.83,96.27,95.58,68.9,47.03,34.49,37.96,50.38,42.15,98.09,29.31,25.65,93.6,42.15,93.6,31.71,41.23,38.49,30.98,50.23,82.28,18.83,21.8,61.66,29.84,79.95,42.91,13.15,97.41,54.65,72.87,98.78,42.26,26.6,97.41,31.52,38.3,96.34,42.15,62.61,58.0,63.34,60.9,97.56,31.71,64.48,56.55,53.01,53.81,17.38,68.52,47.56,61.36,54.76,88.53,90.97,21.84,88.07,65.97,55.18,50.65,20.2,27.06,84.18,74.16,94.51,87.12,87.04,88.38,31.82,69.17
Kim Minsu,kr KOR,MO,18,2006,4,0,35,19.34,5.49,3.0,8.37,45.87,44.57,2.71,15.16,75.23,63.8,65.78,65.89,85.63,70.64,6.17,3.39,24.66,8.37,7.07,5.94,74.49,6.84,19.51,2.71,57.98,2.71,33.48,86.03,6.67,10.07,98.3,14.2,8.82,88.01,2.83,6.17,9.9,7.86,61.09,86.76,6.0,73.13,89.31,86.65,2.77,86.76,96.49,6.28,92.87,57.98,4.86,9.73,1.36,11.2,91.12,33.48,83.37,53.34,51.47,10.01,88.91,82.86,43.16,52.55,50.23,95.93,7.98,18.21,62.27,1.47,19.12,2.71,1.75,5.71,60.41,7.98,94.23,57.58,98.08,6.17,5.71,6.28
Kingsley Coman,fr FRA,FW,28,1996,39,19,1740,61.41,50.16,78.0,78.74,40.8,39.0,95.98,95.48,95.73,94.91,93.92,93.92,97.87,96.39,86.62,86.95,83.99,86.29,93.84,92.86,84.48,95.57,92.28,84.07,91.13,84.07,96.96,76.6,80.05,83.99,64.61,85.39,80.3,70.77,33.91,70.11,78.82,69.38,56.16,93.27,69.46,82.35,90.15,94.25,83.74,93.27,88.18,93.1,93.6,91.13,83.66,89.9,59.44,44.66,94.09,96.96,48.6,53.12,51.23,60.51,45.4,50.33,40.15,51.31,50.41,83.74,39.57,69.62,29.47,57.31,96.22,96.39,92.28,80.95,73.81,54.84,90.97,87.36,87.36,53.86,78.33,81.94
Kingsley Ehizibue,nl NED,DF,29,1995,33,30,2498,34.15,59.64,57.51,63.91,49.62,49.54,77.25,55.14,8.99,7.93,19.36,20.58,9.87,8.27,25.84,23.55,74.24,80.34,70.24,79.08,11.17,75.04,87.92,19.4,81.67,19.4,81.82,63.07,65.97,61.74,64.37,77.36,51.41,49.43,47.18,70.31,32.32,19.32,10.59,6.4,16.84,5.95,10.56,73.17,71.99,6.4,71.76,68.22,7.62,81.67,76.49,86.28,23.7,14.56,6.78,81.82,47.71,56.55,53.01,33.69,82.89,9.18,47.56,61.36,54.76,57.74,36.13,46.3,39.98,20.39,75.3,75.04,79.69,58.69,20.66,31.1,21.72,20.5,20.81,42.38,58.16,45.05
Kingsley Sarfo,gh GHA,MF,29,1995,1,1,54,29.87,11.34,7.39,16.18,47.85,47.26,36.51,19.47,29.95,25.02,8.48,11.3,79.63,74.51,5.28,3.95,28.62,12.63,9.97,8.99,54.53,10.36,23.1,38.78,7.47,38.78,4.96,4.73,6.37,7.7,7.74,15.25,7.62,4.96,93.08,97.22,7.9,5.82,69.47,14.07,5.12,6.57,65.21,11.57,64.11,14.07,5.86,9.66,29.16,7.47,76.08,20.09,31.78,11.38,11.69,4.96,84.99,54.93,52.5,94.68,6.72,67.47,46.09,56.33,51.13,57.31,8.56,3.79,83.19,19.31,7.27,32.33,35.89,5.24,61.3,8.56,54.81,7.54,83.39,5.28,5.24,9.66
Kingstone Mutandwa,zm ZAM,MO,21,2003,6,0,127,19.34,69.97,80.15,8.37,45.87,44.57,6.28,15.16,9.84,8.6,26.41,22.06,5.49,5.77,6.17,3.39,24.66,8.37,7.07,5.94,17.14,6.84,19.51,2.71,10.07,2.71,30.83,4.3,6.67,10.07,8.77,14.2,8.82,4.19,92.93,6.17,9.9,7.86,61.09,8.26,6.0,10.86,40.67,6.45,36.88,8.37,35.24,31.45,10.18,10.07,17.76,9.73,4.98,95.76,12.22,30.83,83.37,53.34,51.47,2.71,18.21,82.86,43.16,52.55,50.23,60.58,86.37,14.76,86.99,23.53,11.14,6.17,13.4,5.71,13.91,68.67,26.02,41.4,17.53,6.17,5.71,31.28
Kipras Kažukolovas,lt LTU,DF,23,2000,4,4,360,99.73,98.74,57.51,96.38,49.62,49.54,23.02,23.93,47.1,31.94,18.22,14.86,71.88,64.56,59.22,47.94,34.49,16.69,11.97,66.04,8.46,13.07,25.65,12.96,21.72,12.96,9.38,52.67,15.62,69.93,48.67,21.57,21.04,15.28,78.05,96.19,64.75,56.82,73.32,32.36,86.28,91.58,9.57,5.68,43.48,32.36,61.55,73.25,46.99,21.72,27.17,28.28,40.66,27.48,46.04,9.38,86.47,56.55,53.01,30.45,75.5,68.52,47.56,61.36,54.76,85.18,9.83,73.36,10.94,34.98,8.16,21.07,26.07,16.23,92.3,11.13,87.65,79.08,95.43,72.1,12.23,81.9
Kirian Rodríguez,es ESP,MF,28,1996,21,21,1758,29.87,62.98,61.1,74.12,47.85,47.26,64.66,79.95,85.77,84.99,89.29,89.52,76.7,75.57,75.84,71.66,81.39,58.91,51.06,52.93,84.44,55.86,49.8,87.41,56.84,87.41,45.47,37.06,32.21,36.2,57.66,40.15,67.04,63.14,36.4,50.08,26.39,31.24,69.47,79.75,52.03,64.89,89.99,31.78,34.75,79.83,32.37,51.56,77.48,56.84,59.97,20.09,62.16,53.09,86.4,45.47,65.17,54.93,52.5,86.47,46.4,67.47,46.09,56.33,51.13,61.06,46.36,54.93,41.63,63.33,58.95,67.36,32.96,47.22,18.57,47.77,72.48,72.75,62.71,62.67,44.29,88.66
Kiril Despodov,bg BUL,FW,27,1996,10,4,445,71.84,36.04,42.78,53.12,40.8,39.0,97.04,97.21,88.51,90.48,80.46,82.1,90.48,91.95,98.85,98.36,99.26,97.87,99.18,98.36,85.14,95.73,99.51,91.63,75.12,91.63,96.39,43.27,52.05,77.5,43.02,18.88,69.87,46.47,67.73,55.83,74.47,35.22,56.16,87.52,23.48,69.54,66.67,91.79,73.56,87.52,69.7,77.09,82.59,75.12,48.93,80.62,76.03,81.03,80.62,96.39,13.63,53.12,51.23,12.15,32.68,64.94,97.37,51.31,50.41,70.77,28.57,86.21,12.15,85.39,95.73,97.21,90.64,59.69,94.99,94.83,44.5,64.86,59.61,46.31,86.7,73.23
Kjell Scherpen,nl NED,GK,24,2000,6,6,540,50.15,50.0,48.65,49.4,50.15,50.15,21.32,41.29,28.23,46.85,8.26,7.96,30.33,28.68,74.32,76.13,48.2,44.14,46.25,38.14,40.69,40.99,50.0,37.54,49.1,37.54,49.4,37.39,41.89,37.39,50.0,50.0,38.74,27.03,68.47,45.05,43.99,46.55,77.78,51.05,56.46,53.45,11.41,46.4,47.75,51.05,38.89,40.09,41.74,49.1,49.55,49.55,64.11,52.4,34.68,49.4,72.07,52.25,50.45,60.81,88.14,50.15,50.15,57.81,53.15,39.19,89.04,61.56,87.39,65.17,36.79,21.32,39.34,38.29,50.3,75.83,18.92,65.62,87.09,37.84,38.29,40.09
Kjell-Arik Wätjen,de GER,MF,18,2006,2,0,16,29.87,11.34,7.39,16.18,47.85,47.26,5.36,19.47,5.0,49.37,12.35,64.03,7.54,48.44,5.28,3.95,28.62,12.63,9.97,8.99,4.65,10.36,23.1,4.18,7.47,4.18,4.96,4.73,6.37,7.7,7.74,15.25,7.62,4.96,93.08,6.14,7.9,99.3,69.47,76.62,99.26,96.25,23.69,66.69,6.14,76.62,5.86,9.66,19.78,7.47,7.74,20.09,0.82,92.26,25.22,4.96,84.99,54.93,52.5,94.68,98.32,67.47,46.09,56.33,51.13,97.42,8.56,94.06,4.57,1.6,2.31,5.36,5.0,5.24,61.3,8.56,1.64,2.27,3.91,5.28,5.24,9.66
Kjetil Haug,no NOR,GK,26,1998,6,5,498,50.15,50.0,48.65,49.4,50.15,50.15,21.32,41.29,5.11,3.6,9.31,9.01,9.31,9.61,18.92,31.83,48.2,44.14,46.25,38.14,60.81,40.99,50.0,37.54,49.1,37.54,49.4,37.39,41.89,37.39,50.0,50.0,38.74,27.03,68.47,45.05,43.99,53.6,77.78,3.6,3.9,3.3,82.13,46.4,47.75,3.6,38.89,40.09,5.11,49.1,49.55,49.55,64.11,52.4,5.41,49.4,72.07,52.25,50.45,60.81,18.02,50.15,50.15,57.81,53.15,45.05,15.32,61.56,14.41,65.17,36.79,21.32,39.34,38.29,50.3,15.32,16.52,65.62,31.38,25.23,38.29,40.09
Klemen Nemanič,si SVN,DF,27,1996,11,10,874,87.16,40.59,58.77,54.54,49.62,49.54,29.65,23.93,66.46,61.2,32.58,31.59,77.9,75.84,89.21,81.86,34.49,16.69,28.32,11.28,77.71,31.21,25.65,79.95,54.61,79.95,39.9,38.8,44.13,30.11,61.62,57.13,30.18,33.61,53.28,22.33,56.1,54.65,73.32,57.62,56.86,70.2,61.66,34.07,71.11,57.62,55.98,59.53,78.05,54.61,58.54,68.56,58.92,69.21,75.0,39.9,21.68,56.55,53.01,36.17,41.54,19.28,47.56,7.81,54.76,6.55,68.41,13.19,78.35,65.97,49.16,27.67,51.22,34.83,98.02,37.84,75.23,52.97,75.61,81.33,49.43,61.85
Ko Itakura,jp JPN,DF,27,1997,31,31,2790,87.16,68.94,73.86,82.13,49.62,49.54,38.49,48.89,73.09,66.69,59.83,54.27,79.15,77.29,51.37,50.3,34.49,55.3,64.9,40.51,25.57,49.09,64.86,25.19,47.98,25.19,28.66,31.06,44.55,31.48,51.41,44.28,34.91,32.55,62.73,60.86,37.92,78.01,73.32,66.73,86.55,88.34,53.96,26.68,61.32,66.73,60.98,65.66,76.56,47.98,46.8,28.28,77.32,48.25,75.61,28.66,52.74,56.55,53.01,54.69,31.48,35.02,47.56,20.12,54.76,27.67,73.55,49.05,65.74,70.08,22.26,36.81,50.27,38.26,90.55,74.92,80.87,86.32,75.08,51.3,79.34,67.95
Kobbie Mainoo,eng ENG,MF,19,2005,33,20,1830,73.89,58.05,53.13,56.1,47.85,47.26,57.7,74.32,61.49,50.9,82.49,80.57,25.57,19.94,26.97,16.73,61.96,69.98,69.35,61.18,40.38,50.59,49.8,43.71,60.28,43.71,64.07,68.61,72.71,61.92,48.24,93.86,77.56,61.88,54.73,35.34,53.52,21.66,31.7,54.26,24.04,28.34,57.62,69.12,82.6,54.42,85.26,89.25,69.66,60.28,57.19,88.39,18.26,5.94,68.26,64.07,29.91,54.93,52.5,35.3,64.46,17.01,46.09,56.33,51.13,45.86,62.98,21.11,72.36,10.87,56.61,60.05,76.82,73.85,84.68,38.78,79.91,80.1,61.06,75.92,80.3,67.01
Koji Miyoshi,jp JPN,MO,27,1997,15,6,464,57.81,55.03,65.67,72.74,45.87,44.57,18.44,15.16,14.03,25.79,8.54,7.24,32.35,37.61,27.32,50.57,24.66,64.31,54.3,35.24,58.6,40.27,19.51,49.49,45.25,49.49,23.87,57.35,58.65,44.85,20.81,93.5,69.51,67.7,35.86,92.7,48.7,27.55,61.09,28.62,33.26,53.45,44.06,27.77,63.24,28.73,48.76,43.89,34.62,45.25,34.84,42.53,33.09,72.68,19.68,23.87,83.37,1.87,51.47,20.64,20.93,25.62,43.16,52.55,50.23,61.26,33.48,18.83,67.42,52.55,25.68,15.38,48.08,64.31,50.28,17.65,5.88,33.94,22.29,17.42,59.62,37.22
Koka,eg EGY,FW,31,1993,16,10,851,63.05,80.95,46.72,56.08,90.97,88.59,23.32,67.9,42.04,27.91,25.45,18.06,54.93,48.77,80.05,69.7,68.97,41.54,54.27,30.95,51.07,32.76,31.53,38.51,8.87,38.51,9.52,31.61,27.91,50.9,55.17,18.88,17.49,33.0,47.7,31.53,75.86,49.92,3.28,10.34,43.27,55.42,52.22,5.58,29.97,10.02,33.5,49.84,10.43,8.87,21.43,13.55,86.86,52.71,11.17,9.52,29.56,53.12,51.23,39.74,17.41,69.54,40.15,51.31,50.41,49.92,69.46,50.16,56.81,88.34,8.21,26.44,18.64,24.47,28.74,77.18,78.65,58.13,67.57,80.79,24.14,78.0
Koke,es ESP,MF,32,1992,39,24,2329,62.28,41.63,26.74,42.57,47.85,47.26,60.75,65.79,95.39,94.53,95.31,95.27,91.79,90.73,86.32,81.24,67.98,58.91,69.35,56.8,91.16,76.23,77.72,85.61,42.06,85.61,22.13,58.33,51.13,46.95,71.46,66.58,53.75,53.91,38.62,51.45,47.65,39.17,19.04,93.59,50.74,88.66,94.53,54.57,19.59,93.59,34.79,34.99,94.37,42.06,47.65,20.09,77.05,75.92,93.82,22.13,57.58,54.93,52.5,66.07,34.09,67.47,46.09,9.19,1.17,75.14,27.52,80.38,15.79,83.35,41.24,61.1,38.58,50.78,61.3,51.68,85.85,80.77,80.14,70.13,40.85,41.59
Koki Machida,jp JPN,DF,26,1997,8,7,654,34.15,82.01,83.04,94.7,49.62,49.54,89.02,23.93,35.79,49.66,58.99,67.91,31.52,44.4,36.51,30.68,34.49,97.29,95.69,96.07,89.98,50.38,65.7,90.55,67.0,90.55,61.2,83.88,78.35,48.59,85.21,97.29,87.65,87.39,16.31,92.45,78.12,39.44,16.35,54.34,14.82,24.62,73.86,67.61,80.6,54.34,51.71,66.84,28.81,67.0,73.59,28.28,17.64,63.83,27.13,61.2,12.69,2.71,1.22,4.08,56.78,13.15,47.56,61.36,54.76,80.37,96.72,22.79,94.28,30.72,68.14,86.24,63.64,84.79,20.66,88.03,13.87,11.74,8.46,53.51,43.29,85.98
Konan N'dri,ci CIV,MO,23,2000,11,2,306,19.34,38.69,75.9,44.23,45.87,44.57,74.94,15.16,9.05,8.14,9.73,7.98,9.5,20.93,53.0,50.0,24.66,27.66,15.67,75.74,9.39,29.24,85.75,6.22,90.16,6.22,55.26,23.7,53.17,10.07,8.77,92.65,54.69,24.32,81.5,71.21,35.75,7.86,61.09,17.42,17.7,3.11,4.64,72.51,32.92,17.42,92.08,81.9,33.48,90.16,96.15,43.61,20.53,14.71,22.0,55.26,83.37,53.34,51.47,17.93,65.44,82.86,43.16,52.55,50.23,8.31,27.43,67.87,26.02,16.06,53.05,65.27,33.37,52.55,13.91,30.2,23.36,36.54,5.15,61.43,96.15,36.09
Koni De Winter,be BEL,DF,22,2002,25,23,2135,91.65,88.22,62.46,88.68,49.62,49.54,30.41,50.61,59.26,54.0,40.7,40.7,70.5,68.37,49.81,37.39,34.49,37.96,28.32,28.77,21.95,35.25,59.18,28.2,31.48,28.2,44.93,36.05,34.07,42.11,32.47,69.51,38.03,29.88,70.24,9.11,50.19,69.93,18.41,53.66,57.7,74.47,47.33,43.98,78.12,53.66,60.18,52.93,49.92,31.48,27.17,28.28,42.8,39.9,50.91,44.93,32.01,56.55,53.01,9.26,48.7,31.86,47.56,10.1,54.76,78.51,91.92,33.12,86.13,42.91,25.91,29.76,56.52,33.8,85.98,83.46,66.58,38.0,65.66,71.42,57.7,40.93
Konrad Faber,de GER,MF,26,1997,3,2,176,29.87,11.34,29.59,16.18,47.85,47.26,50.59,91.01,10.09,14.93,10.56,8.33,21.89,28.77,11.57,28.3,28.62,12.63,9.97,8.99,9.85,72.2,23.1,33.31,76.43,33.31,68.73,52.35,70.84,64.78,64.5,15.25,25.14,10.95,93.08,94.64,26.39,67.47,69.47,11.81,84.71,50.74,5.39,59.89,24.28,11.81,39.99,9.66,13.45,76.43,71.74,84.87,84.91,67.75,12.82,68.73,84.99,54.93,52.5,62.63,51.72,67.47,46.09,56.33,51.13,9.7,8.56,77.09,11.42,84.25,61.34,60.05,45.11,49.3,61.3,8.56,6.33,42.14,10.56,10.79,96.01,9.66
Konrad Laimer,at AUT,DF,27,1997,40,29,2478,88.64,88.22,81.25,84.64,49.62,49.54,95.58,94.59,80.03,77.67,96.19,96.38,44.7,41.54,6.94,4.27,88.07,92.45,95.69,91.77,91.01,93.22,71.42,96.65,97.94,96.65,91.62,78.93,75.65,56.44,87.69,89.67,71.76,84.91,9.79,51.71,17.84,6.44,41.96,76.45,7.74,3.73,75.38,96.65,98.02,76.45,83.46,89.1,75.91,97.94,97.41,97.41,7.58,6.67,80.14,91.62,16.16,56.55,53.01,10.1,51.37,17.49,47.56,61.36,54.76,71.46,31.97,65.4,29.84,6.44,95.81,95.5,97.07,74.58,82.13,44.66,72.18,62.69,48.86,58.99,25.91,68.45
Konstantin Schopp,at AUT,DF,18,2005,1,0,1,34.15,13.61,9.68,21.27,49.62,49.54,5.53,23.93,99.92,99.92,100.0,100.0,99.77,99.66,2.59,1.83,34.49,16.69,11.97,11.28,3.12,13.07,25.65,2.59,7.2,2.59,9.38,3.77,4.99,4.8,8.19,21.57,4.69,3.51,92.87,3.58,4.23,1.91,73.32,99.85,1.68,99.89,99.58,2.02,6.17,99.85,9.07,14.02,99.96,7.2,8.12,28.28,93.56,87.69,99.92,9.38,86.47,56.55,53.01,95.27,7.43,68.52,47.56,61.36,54.76,2.29,4.42,95.54,2.71,94.86,1.71,5.53,4.84,3.96,64.37,4.42,99.2,97.87,98.36,2.59,3.96,14.02
Konstantinos Galanopoulos,gr GRE,MF,26,1997,2,2,180,29.87,11.34,56.53,80.1,47.85,47.26,11.81,19.47,53.01,58.6,46.52,43.39,59.97,69.59,37.41,42.06,28.62,45.15,9.97,62.71,18.37,10.36,23.1,51.56,23.03,51.56,14.93,88.86,92.42,93.51,85.93,15.25,92.85,73.69,75.76,72.63,98.91,78.15,69.47,64.58,93.0,80.57,74.24,17.98,23.89,64.58,39.21,76.31,72.24,23.03,7.74,20.09,38.51,68.41,43.32,14.93,84.99,54.93,52.5,36.4,85.34,67.47,46.09,56.33,51.13,95.82,36.08,77.4,22.24,53.91,15.64,11.57,12.47,93.39,61.3,62.98,32.99,57.47,23.42,36.2,94.25,97.11
Konstantinos Koulierakis,gr GRE,DF,20,2003,30,28,2468,34.15,59.64,81.25,56.36,49.62,49.54,55.64,73.09,59.53,61.89,30.18,28.35,69.44,68.18,89.94,93.71,80.68,62.46,50.38,55.53,71.57,60.79,66.58,62.58,47.52,62.58,38.41,39.52,28.85,43.98,45.27,51.87,52.06,48.7,49.73,55.34,61.05,76.26,34.03,63.19,85.18,78.35,58.96,36.89,64.14,63.19,45.96,54.15,63.72,47.52,49.7,28.28,46.91,72.29,65.02,38.41,55.26,56.55,53.01,56.33,37.61,25.23,47.56,61.36,54.76,37.69,74.96,33.57,73.21,60.1,40.47,58.84,57.58,39.98,20.66,63.8,46.91,61.2,60.75,47.56,33.61,73.51
Konstantinos Laifis,cy CYP,DF,31,1993,8,8,718,99.05,76.87,85.63,96.38,49.62,49.54,50.04,86.36,54.5,50.99,25.76,24.89,71.72,69.82,73.86,75.57,34.49,16.69,28.32,43.9,68.71,35.25,25.65,59.72,57.77,59.72,47.6,24.01,29.88,52.29,17.34,21.57,21.04,15.28,78.05,13.3,88.45,61.78,18.41,47.48,49.24,48.36,70.05,40.05,51.83,47.48,41.92,52.93,67.07,57.77,70.39,71.91,79.69,87.69,65.85,47.6,14.52,56.55,53.01,81.29,15.82,68.52,47.56,61.36,54.76,20.35,85.02,35.1,80.41,86.62,45.08,57.74,40.28,24.12,99.01,76.14,54.34,42.61,67.99,52.59,74.31,79.73
Konstantinos Mavropanos,gr GRE,DF,26,1997,33,21,2045,34.15,82.01,80.34,80.6,49.62,49.54,34.07,23.93,62.42,58.88,31.4,30.41,78.12,77.06,73.44,70.66,34.49,47.1,39.1,39.29,50.3,40.74,54.54,35.79,48.59,35.79,22.52,43.06,53.73,57.01,42.26,46.42,35.9,36.62,56.78,43.25,85.82,78.39,41.96,59.34,87.65,80.87,53.89,29.42,63.03,59.34,61.55,66.27,63.26,48.59,39.29,60.1,57.05,87.69,66.16,22.52,29.95,9.15,3.89,66.43,57.16,14.75,47.56,61.36,54.76,37.69,83.42,51.22,73.89,71.23,25.76,31.25,46.91,43.98,20.66,85.21,64.79,53.43,70.08,61.2,67.3,68.56
Konstantinos Thymianis,gr GRE,MF,23,2001,1,0,5,29.87,11.34,7.39,16.18,47.85,47.26,5.36,19.47,6.1,2.54,52.66,37.65,1.92,1.33,5.28,3.95,28.62,12.63,9.97,8.99,4.65,10.36,23.1,4.18,7.47,4.18,4.96,4.73,6.37,7.7,7.74,15.25,7.62,4.96,93.08,6.14,7.9,5.82,69.47,0.82,5.12,80.57,0.7,1.37,6.14,0.82,5.86,9.66,8.6,7.47,7.74,20.09,94.92,92.26,4.3,4.96,84.99,54.93,52.5,94.68,6.72,67.47,46.09,56.33,51.13,2.78,8.56,94.06,4.57,96.17,2.31,5.36,5.0,5.24,61.3,8.56,98.87,96.56,1.92,5.28,5.24,9.66
Kosta Nedeljković,rs SRB,DF,18,2005,17,6,636,34.15,82.01,63.99,21.27,49.62,49.54,40.66,23.93,28.89,22.98,54.88,50.91,19.59,19.28,48.29,35.4,34.49,62.46,78.35,60.25,31.4,90.05,75.11,47.71,71.46,47.71,81.4,85.79,88.03,38.76,95.43,93.06,66.84,74.73,20.58,45.81,9.76,20.31,73.32,17.38,17.38,3.43,21.46,88.03,41.01,17.38,69.47,56.17,12.54,71.46,70.39,73.06,34.15,63.83,23.78,81.4,57.66,56.55,53.01,47.68,23.51,13.15,47.56,61.36,54.76,11.74,4.42,82.09,6.25,47.1,77.21,37.35,72.75,81.71,20.66,4.42,48.55,74.5,25.27,70.96,55.11,34.22
Kostas Pileas,cy CYP,DF,25,1998,5,2,171,34.15,13.61,9.68,21.27,49.62,49.54,52.55,23.93,51.68,71.27,58.54,69.4,40.82,41.88,90.97,97.03,34.49,68.1,86.62,68.06,69.32,95.05,98.86,34.38,72.1,34.38,93.98,84.68,81.44,94.44,52.52,21.57,86.2,85.14,17.64,39.94,96.72,8.0,73.32,71.3,36.93,51.14,30.83,91.39,91.16,71.3,82.16,74.58,59.45,72.1,68.06,28.28,57.05,8.35,61.36,93.98,1.79,56.55,53.01,79.65,43.22,68.52,47.56,61.36,54.76,10.1,17.26,95.54,5.98,25.61,90.4,48.59,95.46,84.49,64.37,98.21,12.8,9.03,30.56,27.06,48.21,39.56
Kostas Tsimikas,gr GRE,DF,28,1996,24,14,1280,34.15,68.94,69.05,63.91,49.62,49.54,95.81,92.45,85.44,86.13,89.41,87.2,65.93,67.0,82.01,87.2,91.65,97.29,97.71,96.91,77.29,78.16,75.11,95.54,67.53,95.54,81.17,81.78,86.2,61.74,85.98,93.06,70.35,69.51,31.75,19.51,82.7,13.57,73.32,83.5,17.3,32.32,77.52,92.53,83.04,83.5,72.71,72.87,71.88,67.53,59.6,73.06,55.07,28.54,77.9,81.17,40.43,56.55,53.01,48.36,46.07,13.15,47.56,61.36,54.76,37.27,12.12,53.62,18.22,42.91,86.89,95.81,79.31,80.98,20.66,11.13,58.08,85.06,48.29,46.49,72.45,50.46
Kostas Tzolakis,gr GRE,GK,21,2002,10,10,897,50.15,50.0,48.65,49.4,50.15,50.15,53.9,96.1,3.6,9.31,5.11,4.8,5.41,6.01,46.55,68.17,48.2,44.14,94.89,38.14,87.69,98.2,50.0,95.35,49.1,95.35,49.4,89.94,41.89,89.94,50.0,50.0,91.59,89.64,15.32,45.05,43.99,70.42,7.66,10.51,3.6,9.91,76.28,46.4,47.75,10.51,97.15,93.54,19.82,49.1,49.55,49.55,1.8,52.4,8.11,49.4,21.92,1.8,50.45,7.66,94.59,50.15,50.15,57.81,2.55,92.49,71.17,61.56,65.62,2.1,95.05,72.37,97.6,85.74,50.3,75.83,5.41,65.62,18.62,15.32,79.43,80.33
Kostiantyn Vivcharenko,ua UKR,DF,22,2002,5,4,409,34.15,40.59,28.32,21.27,49.62,49.54,94.28,23.93,46.07,52.67,71.99,74.31,35.82,34.87,28.77,33.19,34.49,62.46,74.54,93.03,39.21,86.24,82.7,66.69,89.14,66.69,79.95,53.2,79.54,24.89,81.48,77.36,65.09,76.98,16.31,83.23,69.13,41.46,73.32,53.24,48.09,24.89,41.69,90.4,74.31,53.24,72.29,80.18,42.42,89.14,91.27,91.58,32.39,31.33,51.37,79.95,38.53,56.55,53.01,84.11,35.21,0.69,47.56,61.36,54.76,41.5,14.1,51.22,21.76,32.55,81.82,92.61,84.57,73.48,20.66,12.16,29.27,34.18,35.59,31.4,76.07,75.11
Krapyvtsov Vladyslav,ua UKR,GK,19,2005,2,2,180,50.15,50.0,48.65,49.4,50.15,50.15,21.32,41.29,60.06,51.5,10.21,9.91,79.13,82.13,70.72,45.35,48.2,44.14,46.25,38.14,57.21,40.99,50.0,37.54,49.1,37.54,49.4,37.39,41.89,37.39,50.0,50.0,38.74,27.03,68.47,45.05,43.99,46.55,3.75,62.76,84.38,63.21,65.77,46.4,47.75,62.76,38.89,40.09,81.68,49.1,49.55,49.55,64.11,52.4,67.72,49.4,72.07,52.25,50.45,60.81,18.02,50.15,50.15,57.81,53.15,67.72,15.32,61.56,14.41,65.17,36.79,21.32,39.34,38.29,50.3,15.32,61.26,65.62,5.71,81.53,38.29,40.09
