Player,Nation,Position,Team,Age,Born,Matches Played,Starts,Minutes Played,Offensive Index,Passing Index,Possession Index,Defensive Index
Rafael Barrios,ar ARG,MF,Cen. Córdoba–SdE,30,1993,20,18,1556,53,52,73,67
Rafael Borré,co COL,FW,Internacional,28,1995,23,23,1870,52,56,50,62
Rafael Brito,pt POR,MF,Casa Pia,21,2002,9,5,342,45,63,44,68
Rafael Bustamante,co COL,MF,Vizela,23,1999,12,8,715,27,43,30,53
Rafael Cabral,br BRA,GK,Grêmio,33,1990,6,5,457,39,36,43,42
Rafael Carioca,br BRA,MF,UANL,34,1989,30,30,2654,62,65,45,44
Rafael Carrascal,co COL,MO,py Cerro Porteño,31,1992,3,1,82,22,19,6,59
Rafael Czichos,de GER,DF,Chicago Fire,33,1990,28,26,2336,56,62,55,70
Rafael Elias,br BRA,FW,Cruzeiro,24,1999,5,0,103,78,43,42,23
Rafael Fernandes,pt POR,DF,Arouca,21,2002,11,8,744,32,43,49,52
Rafael Fernández,mx MEX,DF,Tijuana,22,2000,23,13,1229,40,44,41,44
Rafael Ferrario,ar ARG,GK,Barracas Central,23,2000,8,8,720,60,47,43,45
Rafael Guerrero,mx MEX,DF,Cruz Azul,20,2003,12,3,482,36,58,68,84
Rafael Haller,uy URU,DF,Atl Goianiense,23,2000,2,0,52,37,39,42,86
Rafael Marcelo Delgado,ar ARG,DF,Belgrano,34,1990,18,13,1320,38,60,48,66
Rafael Martins,br BRA,MF,Casa Pia,34,1989,2,0,26,27,13,32,6
Rafael Navarro,br BRA,FW,Colorado Rapids,23,2000,34,33,2773,68,57,62,73
Rafael Pires,br BRA,GK,São Paulo,34,1989,35,35,3180,44,48,55,42
Rafael Pontelo,br BRA,DF,Sporting CP,20,2003,1,0,1,28,11,8,22
Rafael Profini,ar ARG,MF,Unión,20,2003,2,0,13,27,10,7,15
Rafael Ratão,br BRA,MO,Bahia,28,1995,19,0,438,64,66,86,66
Rafael Santos,br BRA,DF,Orlando City,25,1998,32,23,2069,77,85,76,29
Rafael Silva,br BRA,FW,Cruzeiro,31,1992,9,9,527,58,35,46,56
Raffaele Cartano,it ITA,DF,Brescia,20,2002,1,0,8,28,13,8,28
Raffaele Celia,it ITA,DF,Ascoli,24,1999,17,7,656,52,69,72,30
Raffaele Maiello,it ITA,MF,Bari,32,1991,15,12,988,26,54,21,46
Raffaele Pucino,it ITA,DF,Bari,32,1991,22,14,1308,78,70,58,42
Rafik Belghali,dz ALG,DF,Mechelen,21,2002,7,3,260,92,79,91,70
Rafik Guitane,fr FRA,MO,Estoril,24,1999,33,31,2711,70,71,80,17
Rafinha,br BRA,DF,São Paulo,38,1985,14,12,849,45,66,59,21
Ragnar Oratmangoen,id IDN,MO,Fortuna Sittard,25,1998,27,8,885,34,57,56,56
Raheem Conte,eng ENG,DF,Cardiff City,20,2002,3,0,92,58,59,77,43
Raheem Edwards,ca CAN,MF,CF Montréal,28,1995,25,18,1549,45,74,80,72
Rai,br BRA,DF,br Botafogo (RJ),21,2002,1,0,12,28,28,46,12
Railan,br BRA,MF,Cuiabá,23,2000,23,10,1201,37,49,82,49
Raimonds Krollis,lv LVA,MO,Spezia,21,2001,9,0,130,29,36,54,81
Rajiv van La Parra,nl NED,MO,Almere City,32,1991,32,20,1799,46,30,65,45
Ralph Orquin,us USA,DF,FC Juárez,20,2003,9,9,741,46,48,83,52
Ralph Priso-Mbongue,ca CAN,MF,Vancouver W'caps,21,2002,14,5,479,39,45,40,55
Ramiro Benetti,br BRA,MF,Cruzeiro,30,1993,27,17,1436,62,38,33,55
Ramiro Carrera,ar ARG,MO,Lanús,30,1993,18,14,1142,30,43,34,77
Ramiro Degregorio,ar ARG,MF,Racing Club,20,2003,1,0,15,27,11,39,11
Ramiro Di Luciano,ar ARG,DF,Banfield,20,2004,14,14,1066,47,65,81,68
Ramiro Enrique,ar ARG,FW,Orlando City,22,2001,20,12,1084,77,65,66,43
Ramiro Franco,mx MEX,DF,Mazatlán,19,2003,1,0,9,28,14,8,8
Ramiro Funes Mori,ar ARG,DF,River Plate,32,1991,2,2,157,33,30,24,56
Ramiro Hernandes,ar ARG,MF,Belgrano,19,2004,5,1,164,81,53,86,56
Ramiro Macagno,ar ARG,GK,Newell's OB,26,1997,14,13,1184,59,46,43,77
Ramiro Ruiz,ar ARG,MO,Talleres,23,2000,18,7,778,42,32,26,61
Ramiro Sordo,ar ARG,MO,Santos,23,2000,10,4,416,54,39,71,54
Ramiro Vaca,bo BOL,MF,bo Bolívar,24,1999,8,8,686,87,91,71,38
Ramiro Árciga,mx MEX,MO,Mazatlán,18,2004,10,3,371,27,25,76,79
Ramiz Zerrouki,dz ALG,MF,Feyenoord,25,1998,26,15,1387,40,71,70,68
Ramon,br BRA,DF,Cuiabá,22,2001,30,30,2636,77,60,70,45
Ramon Hendriks,nl NED,DF,Vitesse,22,2001,31,29,2645,30,48,55,51
Ramón Arias,uy URU,DF,Tigre,31,1992,8,7,668,27,39,30,49
Ramón Cansinos,ar ARG,MO,Cen. Córdoba–SdE,21,2002,6,0,194,41,26,60,26
Ramón Juárez,mx MEX,DF,América,22,2001,23,15,1470,27,22,10,56
Ramón Pasquel,mx MEX,GK,FC Juárez,27,1996,1,0,60,39,38,43,32
Ramón Sosa,py PAR,FW,Talleres,24,1999,9,6,484,78,82,75,67
Ramón Ábila,ar ARG,FW,Huracán,34,1989,16,6,739,34,57,39,30
Randall Leal,cr CRC,MF,Nashville SC,27,1997,4,0,47,50,82,69,6
Randall Rodríguez,uy URU,GK,Vélez Sarsfield,20,2003,1,1,90,60,38,43,32
Randerson,br BRA,MF,Atl Goianiense,19,2004,2,0,14,63,44,57,53
Raniele,br BRA,MF,Corinthians,27,1996,33,28,2290,35,33,30,67
Ranko Veselinović,rs SRB,DF,Vancouver W'caps,24,1999,32,31,2764,60,35,22,30
Raoul Petretta,it ITA,DF,Toronto FC,26,1997,27,25,1902,64,71,64,45
Raphael Guzzo,pt POR,MO,Chaves,28,1995,17,16,1185,50,51,22,39
Raphael Holzhauser,at AUT,MF,OH Leuven,30,1993,2,1,72,48,58,44,45
Raphael Kofler,it ITA,MF,Südtirol,18,2005,15,11,756,31,28,16,64
Raphael Odogwu,ng NGA,FW,Südtirol,32,1991,31,23,1960,68,52,45,50
Raphael Onyedika,ng NGA,MF,Club Brugge,22,2001,21,19,1582,24,58,38,67
Raphael Veiga,br BRA,MF,Palmeiras,28,1995,41,36,2965,86,83,71,18
Rarmani Edmonds-Green,eng ENG,MF,Huddersfield,24,1999,14,4,606,30,19,10,46
Rashaan Fernandes,nl NED,MO,Go Ahead Eag,24,1998,6,0,34,54,78,95,6
Rasmus Alm,se SWE,MO,St. Louis,28,1995,20,11,836,53,49,24,79
Raul,br BRA,MF,RB Bragantino,27,1996,28,14,1305,61,54,34,56
Raul Gustavo,br BRA,DF,Corinthians,24,1999,1,1,90,43,23,53,22
Raul Oprut,ro ROU,DF,Kortrijk,25,1998,3,2,129,37,22,34,61
Rav van den Berg,nl NED,DF,Middlesbrough,19,2004,34,33,2891,46,43,45,49
Ravil Tagir,tr TUR,DF,Westerlo,20,2003,21,10,983,62,68,57,50
Rayan Kolli,dz ALG,MO,QPR,18,2005,10,0,171,26,31,6,25
Rayan Vitor,br BRA,MO,Vasco da Gama,17,2006,24,7,855,48,38,30,63
Raymundo Fulgencio,mx MEX,MO,Atlas,23,2000,24,19,1577,59,66,59,33
Raymundo Rubio,mx MEX,MF,Cruz Azul,22,2001,1,0,10,27,26,7,22
Rayvien Rosario,cw CUW,MO,Sparta R'dam,19,2004,6,0,46,50,62,75,79
Raz Meir,il ISR,DF,RKC Waalwijk,26,1996,4,0,56,30,41,57,71
Raz Shlomo,il ISR,MF,OH Leuven,23,1999,8,5,525,56,17,29,48
Raúl Camacho,mx MEX,MO,Mazatlán,21,2002,10,2,190,24,23,29,29
Raúl Cáceres,py PAR,DF,Vitória,32,1991,23,19,1695,51,69,81,41
Raúl Gudiño,mx MEX,GK,Necaxa,27,1996,10,10,855,53,44,43,43
Raúl Loaiza,co COL,MF,Lanús,29,1994,11,11,844,24,30,22,52
Raúl López Gómez,mx MEX,DF,Santos,30,1993,24,10,1077,39,58,71,50
Raúl Martínez,mx MEX,DF,Guadalajara,20,2003,6,3,275,29,22,34,33
Raúl Parra,es ESP,DF,Estoril,23,1999,13,7,567,81,62,40,21
Raúl Ruidíaz,pe PER,FW,Seattle Sounders,33,1990,24,14,1352,62,62,49,43
Raúl Sandoval,mx MEX,MF,Querétaro,23,2000,31,24,1992,70,50,68,28
Redouan El Yaakoubi,nl NED,MF,Excelsior,27,1996,27,25,2262,27,52,37,56
Reece James,eng ENG,MF,Sheffield Weds,29,1993,8,3,303,37,45,39,60
Reed Baker-Whiting,us USA,MF,Seattle Sounders,18,2005,22,6,786,40,51,81,75
Regan Charles-Cook,gd GRN,MO,Eupen,26,1997,26,12,1342,57,37,48,45
Regan Slater,eng ENG,MF,Hull City,23,1999,38,31,2783,57,40,50,30
Reggie Cannon,us USA,DF,QPR,25,1998,27,20,1778,72,51,67,53
Rein Van Helden,be BEL,DF,Sint-Truiden,21,2002,29,29,2478,32,53,51,68
Reinaldo,br BRA,DF,Grêmio,34,1989,34,33,3006,84,79,75,42
Renato Augusto,br BRA,MO,Fluminense,35,1988,21,3,522,46,58,29,74
Renato Ibarra,ec ECU,MO,ec Independiente,33,1991,6,5,329,46,61,80,57
Renato Kayser,br BRA,FW,Criciúma,27,1996,29,13,1197,50,53,43,57
Renato Pantalon,hr CRO,DF,Rio Ave,25,1997,19,14,1342,57,36,41,30
Renaud Emond,be BEL,FW,Standard Liège,31,1991,10,6,530,50,41,22,40
Renne Rivas,ve VEN,DF,ve Caracas,20,2003,6,6,512,27,29,53,45
Renzo Garcés,pe PER,DF,pe Alianza Lima,27,1996,6,6,534,37,50,40,59
Renzo López,uy URU,FW,ec Independiente,29,1994,5,0,66,14,16,11,25
Renzo Machado,uy URU,FW,uy Liverpool,18,2005,5,0,110,14,16,9,63
Renzo Malanca,ar ARG,MF,cl Huachipato,20,2003,5,2,279,27,31,10,34
Renzo Orihuela,uy URU,DF,bo Bolívar,22,2001,8,8,720,38,40,52,40
Renzo Saravia,ar ARG,DF,Atlético Mineiro,30,1993,39,32,2865,43,72,70,64
Renzo Tesuri,ar ARG,MF,Atlé Tucumán,27,1996,26,26,2108,79,62,66,52
René López,mx MEX,DF,Pachuca,21,2002,9,7,552,50,53,84,64
Renê,br BRA,DF,Internacional,31,1992,15,12,1043,54,77,76,76
Reuven Niemeijer,nl NED,MO,RKC Waalwijk,28,1995,29,18,1603,34,35,13,35
Reynaldo Cesar Moraes,br BRA,DF,Vitória,27,1997,5,3,356,28,14,18,58
Rezende,br BRA,MF,Bahia,29,1995,18,4,574,21,27,21,81
Rhaldney,br BRA,MF,Atl Goianiense,25,1998,32,28,2157,43,62,69,60
Rhys Healey,wls WAL,MO,Watford,28,1994,22,6,712,79,29,31,44
Ricardo,br BRA,MF,Vitória,29,1994,19,14,1043,31,50,27,72
Ricardo Adé,ht HAI,DF,ec LDU de Quito,33,1990,5,5,450,33,31,12,31
Ricardo Batista,pt POR,GK,Casa Pia,36,1986,31,31,2785,45,40,43,48
Ricardo Chávez Soto,mx MEX,DF,Atlético,28,1994,32,28,2522,70,79,87,65
Ricardo Esgaio,pt POR,MF,Sporting CP,30,1993,28,19,1497,49,77,69,45
Ricardo Guimarães,mz MOZ,MF,Chaves,27,1995,22,15,1251,30,40,47,55
Ricardo Gutiérrez,mx MEX,GK,Mazatlán,26,1997,7,5,512,51,39,51,33
Ricardo Horta,pt POR,MO,Braga,28,1994,28,27,2336,76,77,44,30
Ricardo Lagos,pe PER,DF,pe Alianza Lima,27,1996,1,1,82,62,66,25,31
Ricardo Mangas,pt POR,MF,Vitória,25,1998,23,21,1905,57,45,68,41
Ricardo Marín,mx MEX,FW,Guadalajara,25,1998,30,25,2037,56,52,34,57
Ricardo Mathias,br BRA,MO,Internacional,17,2006,6,0,92,78,22,35,43
Ricardo Monreal,mx MEX,MO,Necaxa,22,2001,25,18,1525,72,64,58,52
Ricardo Pepi,us USA,MO,PSV Eindhoven,20,2003,27,1,484,81,58,40,37
Ricardo Pereira,pt POR,MF,Leicester City,29,1993,39,37,3278,59,70,53,70
Ricardo Rentería,mx MEX,FW,Monterrey,21,2002,1,0,11,23,16,7,33
Ricardo Rosales,co COL,DF,co Millonarios,23,2001,1,0,26,52,39,8,74
Ricardo Velho,pt POR,GK,Farense,24,1998,32,32,2880,62,67,43,51
Riccardo Ciervo,it ITA,MF,Südtirol,21,2002,27,14,1369,74,51,81,24
Riccardo Fiamozzi,it ITA,MF,Reggiana,30,1993,29,24,2074,61,55,50,22
Riccardo Fogliata,it ITA,MF,Brescia,19,2004,13,7,532,31,41,22,69
Riccardo Gagliolo,se SWE,MF,Ascoli,33,1990,1,0,4,54,28,7,20
Riccardo Gagno,it ITA,GK,Modena,26,1997,22,22,1927,56,67,69,46
Riccardo Melgrati,it ITA,GK,Calcio Lecco 1912,29,1994,23,23,2025,48,53,43,56
Riccardo Zoia,it ITA,MF,Ternana,21,2001,3,0,22,27,14,66,29
Riccieli,br BRA,DF,Famalicão,24,1998,24,20,1776,54,32,22,41
Richard Figueroa,ve VEN,MO,ve Caracas,27,1996,5,1,68,33,24,33,10
Richard Mina,ec ECU,DF,ec LDU de Quito,24,1999,3,3,251,40,56,32,37
Richard Ríos,co COL,MF,Palmeiras,23,2000,30,26,2243,74,66,60,66
Richard Schunke,ar ARG,DF,ec Independiente,32,1991,6,6,540,34,60,47,68
Richard Sánchez,py PAR,MF,América,27,1996,27,14,1472,81,93,73,28
Richie Laryea,ca CAN,MF,Toronto FC,29,1995,12,10,901,75,52,83,42
Richie Omorowa,se SWE,FW,Excelsior,19,2004,22,2,514,37,44,29,62
Richie Sagrado,be BEL,MF,OH Leuven,19,2004,24,21,1705,63,37,52,48
Richonell Margaret,sr SUR,MO,RKC Waalwijk,22,2000,24,5,836,78,53,82,57
Richy Ledezma,us USA,MF,PSV Eindhoven,22,2000,1,0,6,46,28,42,6
Rick Meissen,nl NED,DF,Sparta R'dam,21,2002,21,8,883,27,42,42,36
Ricky van Wolfswinkel,nl NED,MO,Twente,34,1989,32,17,1886,76,49,26,50
Rida Zouhir,ca CAN,MF,CF Montréal,20,2003,7,1,178,42,48,43,52
Riechedly Bazoer,nl NED,DF,AZ Alkmaar,26,1996,30,29,2427,35,75,59,23
Rihito Yamamoto,jp JPN,MO,Sint-Truiden,21,2001,28,5,731,20,48,42,52
Rikelme,br BRA,DF,Cuiabá,20,2003,8,5,497,37,37,47,63
Rikelmi,br BRA,MO,RWDM,21,2001,8,3,271,28,31,72,43
Rildo,br BRA,MO,Juventude,24,2000,17,5,628,17,28,35,38
Riley McGree,au AUS,MO,Middlesbrough,24,1998,22,14,1258,63,63,71,56
Riquelme,br BRA,MF,RB Bragantino,18,2006,1,0,6,27,24,33,15
Riquelme Freitas,br BRA,FW,br Grêmio,17,2006,1,0,15,23,28,7,11
Riqui Puig,es ESP,MF,LA Galaxy,24,1999,29,28,2539,93,94,92,17
Ritchie De Laet,be BEL,DF,Antwerp,34,1988,15,13,980,44,73,72,56
Roald Mitchell,us USA,FW,NY Red Bulls,21,2003,2,0,18,23,12,27,38
Roan Wilson,cr CRC,MF,Gil Vicente FC,21,2002,9,1,122,54,32,27,90
Rob Schoofs,be BEL,MF,Mechelen,29,1994,28,27,2429,83,85,82,32
Robbe Decostere,be BEL,DF,Cercle Brugge,25,1998,1,0,1,52,10,46,8
Robbie Brady,ie IRL,MF,Preston,31,1992,32,17,1563,68,63,66,79
Robert,br BRA,MO,Cruzeiro,18,2005,12,3,396,28,28,75,27
Robert Arboleda,ec ECU,DF,São Paulo,32,1991,37,35,3186,54,33,21,43
Robert Castellanos,us USA,DF,Sporting KC,25,1998,14,10,1034,58,27,20,36
Robert Conceição,br BRA,MF,Atlético Mineiro,20,2003,3,0,22,58,83,90,6
Robert Dickie,eng ENG,DF,Bristol City,27,1996,41,39,3503,75,57,43,51
Robert Ergas,uy URU,MF,UNAM,25,1998,26,3,735,50,78,89,70
Robert Morales,py PAR,FW,Toluca,24,1999,26,9,1039,60,68,55,56
Robert Mühren,nl NED,FW,Volendam,34,1989,23,19,1488,46,35,19,60
Robert Piris Da Motta,py PAR,MF,py Cerro Porteño,29,1994,6,5,459,32,43,18,64
Robert Renan,br BRA,DF,Internacional,20,2003,12,10,959,41,67,67,73
Robert Rojas,py PAR,DF,Vasco da Gama,27,1996,6,2,179,40,21,11,65
Robert Taylor,fi FIN,MO,Inter Miami,29,1994,27,22,1644,64,52,60,35
Robert Voloder,ba BIH,DF,Sporting KC,22,2001,21,19,1761,21,57,43,47
Robert-Jan Vanwesemael,be BEL,DF,Sint-Truiden,21,2002,8,6,457,56,49,81,59
Roberto Alvarado,mx MEX,MO,Guadalajara,24,1998,30,30,2643,78,82,85,52
Roberto González,es ESP,MO,NEC Nijmegen,22,2001,29,15,1382,73,48,39,47
Roberto Hinojosa,co COL,MF,co Junior,24,1999,2,0,31,64,63,57,6
Roberto Inglese,it ITA,MO,Calcio Lecco 1912,31,1991,14,5,498,36,25,23,41
Roberto Insigne,it ITA,MO,Palermo,29,1994,24,15,1192,59,91,63,46
Roberto Meraz,mx MEX,MF,Mazatlán,23,1999,4,1,145,26,28,27,80
Roberto Nicolás Fernández,uy URU,MF,Godoy Cruz,25,1998,17,15,1272,76,61,57,56
Roberto Ramírez,ar ARG,GK,Godoy Cruz,27,1996,1,1,90,60,38,43,32
Roberto de la Rosa,mx MEX,MO,Pachuca,23,2000,22,14,1086,45,54,54,27
Robin Jansson,se SWE,DF,Orlando City,32,1991,30,30,2660,44,38,32,20
Robin Lod,fi FIN,MO,Minnesota Utd,30,1993,32,28,2387,69,89,57,58
Robin Maulun,fr FRA,MF,Volendam,26,1996,14,10,698,40,64,29,21
Robin Pröpper,nl NED,DF,Twente,29,1993,33,33,2749,76,67,50,50
Robin Roefs,nl NED,GK,NEC Nijmegen,20,2003,5,4,420,53,43,43,35
Robson Bambu,br BRA,DF,Arouca,25,1997,10,10,882,30,20,22,53
Rodolfo Cota,mx MEX,GK,León,36,1987,32,32,2880,45,41,52,56
Rodrigo,br BRA,MF,São Paulo,19,2004,5,0,74,38,48,77,69
Rodrigo Abascal,uy URU,DF,Boavista,29,1994,29,29,2479,66,49,49,53
Rodrigo Aguirre,uy URU,MO,Monterrey,28,1994,16,3,488,31,43,38,53
Rodrigo Aliendro,ar ARG,MF,River Plate,32,1991,20,13,1010,46,67,54,68
Rodrigo Andrade,br BRA,MO,Vitória,26,1997,6,4,385,14,39,19,73
Rodrigo Atencio,ar ARG,MO,Cen. Córdoba–SdE,21,2002,26,24,1819,50,58,56,48
Rodrigo Battaglia,ar ARG,MF,Atlético Mineiro,32,1991,39,39,3374,41,30,26,46
Rodrigo Bogarín,py PAR,MO,Defensa y Just,26,1997,16,10,904,55,62,38,72
Rodrigo Cabral,ar ARG,FW,Huracán,23,2000,24,21,1385,41,49,60,77
Rodrigo Caio,br BRA,DF,Grêmio,30,1993,5,4,377,37,22,29,55
Rodrigo Castillo,ar ARG,FW,Gimnasia–LP,24,1999,27,26,2335,47,57,62,64
Rodrigo Cavallera,ar ARG,MO,Deportivo Riestra,24,2000,3,0,51,30,15,3,28
Rodrigo Dourado,br BRA,MF,Atlético,29,1994,32,32,2734,54,51,41,75
Rodrigo Echeverría,cl CHI,MF,Huracán,28,1995,24,24,2153,66,47,35,77
Rodrigo Ely,br BRA,DF,Grêmio,30,1993,27,24,2158,50,29,28,76
Rodrigo Fagundes,br BRA,DF,Criciúma,36,1987,32,32,2880,68,62,46,66
Rodrigo Fernández,uy URU,MF,Newell's OB,28,1996,17,17,1474,24,43,43,77
Rodrigo Gallo,ar ARG,MF,Gimnasia–LP,23,2000,9,6,487,22,45,53,72
Rodrigo Garro,ar ARG,MO,Corinthians,26,1998,36,35,2995,76,90,48,52
Rodrigo Godínez,mx MEX,DF,Tijuana,30,1992,9,3,221,42,34,36,70
Rodrigo Gomes,pt POR,MF,Estoril,20,2003,30,26,2445,79,56,82,39
Rodrigo Guth,br BRA,DF,Fortuna Sittard,22,2000,32,32,2814,77,57,48,41
Rodrigo Herrera,ar ARG,MF,Barracas Central,23,2000,22,18,1553,29,33,26,82
Rodrigo Huescas,mx MEX,MF,Cruz Azul,19,2003,33,22,1987,63,66,80,50
Rodrigo Insúa,ar ARG,MF,Barracas Central,26,1997,25,25,2239,69,54,53,64
Rodrigo Iñaki Melo,ar ARG,MF,Atlé Tucumán,28,1995,13,0,178,43,22,12,61
Rodrigo López,mx MEX,MF,Querétaro,21,2001,23,12,1083,64,54,75,38
Rodrigo Macedo,pt POR,MO,Moreirense,20,2003,5,0,65,51,29,59,59
Rodrigo Martins,pt POR,MF,Estoril,24,1998,11,2,243,50,36,82,36
Rodrigo Melro,pt POR,DF,Chaves,19,2004,1,0,1,28,25,8,3
Rodrigo Morínigo,py PAR,GK,py Libertad,25,1998,6,6,540,50,42,43,33
Rodrigo Moura,br BRA,GK,Chaves,27,1996,7,7,630,60,57,43,59
Rodrigo Márquez,ar ARG,FW,Platense,21,2002,3,0,42,23,12,38,27
Rodrigo Nestor,br BRA,MO,São Paulo,23,2000,32,11,1177,51,67,46,54
Rodrigo Parra,mx MEX,DF,Tijuana,19,2003,2,1,73,48,30,29,38
Rodrigo Pinho,br BRA,FW,Estrela,32,1991,8,4,315,59,77,24,55
Rodrigo Piñeiro,uy URU,MO,Vélez Sarsfield,24,1999,5,0,69,45,25,92,26
Rodrigo Pérez,uy URU,MF,Instituto,27,1996,6,2,234,53,82,47,51
Rodrigo Ramallo,bo BOL,MO,bo The Strongest,33,1990,7,5,392,55,40,40,67
Rodrigo Rey,ar ARG,GK,Independiente,32,1991,27,27,2430,49,61,66,76
Rodrigo Sam,br BRA,DF,Juventude,28,1995,13,8,803,61,37,32,70
Rodrigo Sandoval,cl CHI,MF,cl Cobresal,23,2001,5,5,360,33,26,44,79
Rodrigo Saravia,uy URU,MF,Gimnasia–LP,23,2000,5,5,450,25,32,25,76
Rodrigo Sayavedra,ar ARG,MF,Deportivo Riestra,28,1995,9,9,666,26,37,38,74
Rodrigo Schlegel,ar ARG,DF,Orlando City,26,1997,28,26,2296,56,49,37,47
Rodrigo Ureña,cl CHI,MF,pe Universitario,30,1993,6,6,529,42,67,49,57
Rodrigo Villagra,ar ARG,MF,River Plate,22,2001,23,14,1448,28,48,26,61
Rodrigo Villalba,py PAR,MF,py Libertad,17,2006,1,1,45,48,30,56,56
Rodrigo Zalazar,uy URU,MF,Braga,23,1999,32,21,1816,88,92,86,49
Rodrigues,br BRA,DF,SJ Earthquakes,26,1997,31,31,2758,58,47,53,60
Rogelio Cortéz Pineda,mx MEX,MO,Necaxa,19,2004,12,3,300,49,41,22,76
Rogelio Funes Mori,mx MEX,MO,UNAM,32,1991,24,17,1462,56,38,18,28
Roger Fernandes,pt POR,MO,Braga,17,2005,14,7,672,71,74,79,73
Roger Manríque,ve VEN,DF,ve Caracas,24,1999,3,1,153,35,12,28,37
Roger Martínez,co COL,MO,Racing Club,29,1994,16,9,862,73,32,56,38
Roko Baturina,hr CRO,FW,Gil Vicente FC,23,2000,15,9,707,54,28,32,36
Roko Jureškin,hr CRO,MF,Pisa,22,2000,3,1,104,27,18,36,51
Romain Esse,eng ENG,MO,Millwall,18,2005,25,6,744,60,59,42,75
Romaine Mundle,eng ENG,MO,Sunderland,20,2003,17,5,636,45,28,70,71
Romaine Sawyers,kn SKN,MF,Cardiff City,31,1991,2,0,29,44,42,34,64
Roman Bürki,ch SUI,GK,St. Louis,33,1990,32,32,2821,64,73,70,43
Roman Celentano,us USA,GK,FC Cincinnati,23,2000,30,30,2700,44,39,43,47
Roman Neustädter,ru RUS,DF,Westerlo,35,1988,25,25,2095,25,39,32,47
Roman Yaremchuk,ua UKR,FW,Club Brugge,27,1995,3,0,67,51,67,77,63
Romaric Etonde,fr FRA,MF,Cercle Brugge,18,2005,2,0,8,27,14,24,11
Romario Ibarra,ec ECU,FW,ec Independiente,29,1994,3,3,189,26,58,82,49
Rome-Jayden Owusu-Oduro,nl NED,GK,AZ Alkmaar,19,2004,4,4,360,39,49,61,45
Romelle Donovan,eng ENG,FW,Birmingham City,16,2006,7,1,127,51,44,91,82
Romeo Giovannini,it ITA,MF,Modena,21,2001,3,0,27,54,59,44,80
Romeo Vermant,be BEL,FW,Westerlo,19,2004,8,6,500,52,61,43,64
Romulo,br BRA,MF,Internacional,23,2000,41,21,2002,26,39,39,74
Román Almanza,mx MEX,FW,León,17,2006,1,0,1,23,11,7,29
Román Gómez,ar ARG,DF,Estudiantes–LP,19,2004,5,1,183,41,36,75,60
Román Martínez,mx MEX,FW,América,20,2002,2,2,133,33,49,38,22
Román Vega,ar ARG,DF,Arg Juniors,20,2004,22,21,1832,51,70,91,51
Romário Baró,pt POR,MO,Porto,23,2000,10,2,225,36,60,57,37
Roméo Monticelli,be BEL,DF,Charleroi,17,2005,4,1,117,47,72,93,32
Ronald,br BRA,MF,Criciúma,26,1997,77,48,4298,70,53,80,47
Ronald Donkor,ml MLI,MF,NY Red Bulls,19,2004,17,12,939,46,61,55,52
Ronald Hernández,ve VEN,DF,Atlanta Utd,26,1997,13,7,710,42,68,58,24
Ronaldo,br BRA,GK,Atl Goianiense,27,1996,45,45,4014,96,96,92,94
Ronaldo Cisneros,mx MEX,MO,Guadalajara,26,1997,13,3,426,57,11,8,20
Ronaldo Dejesús,py PAR,DF,py Cerro Porteño,0,0,2,1,106,65,22,36,48
Ronaldo Martínez,py PAR,MO,Platense,27,1996,25,10,936,58,22,26,36
Ronaldo Prieto,mx MEX,DF,Santos,26,1997,15,8,811,61,31,31,74
Ronaldo Tavares,pt POR,FW,Estrela,26,1997,24,13,1152,43,42,63,52
Ronaldo Vieira,eng ENG,MF,Sampdoria,25,1998,13,8,752,43,67,66,49
Ronie Carrillo,ec ECU,FW,Juventude,27,1996,39,22,1992,52,45,32,49
Rony,br BRA,FW,Palmeiras,28,1995,43,20,2087,57,59,48,58
Rony Lopes,pt POR,MO,Braga,27,1995,23,2,371,85,66,81,66
Roque Santa Cruz,py PAR,FW,py Libertad,42,1981,4,4,290,47,26,33,32
Rory O'Driscoll,us USA,MO,Minnesota Utd,23,2000,1,0,1,22,8,3,6
Ross McCrorie,sct SCO,MF,Bristol City,25,1998,19,12,1180,35,40,73,43
Ross Stewart,sct SCO,FW,Southampton,27,1996,3,0,27,47,28,40,34
Ross Sykes,eng ENG,DF,Union SG,24,1999,16,14,1266,78,63,55,68
Rossi,br BRA,MO,Vasco da Gama,30,1993,11,9,507,43,59,31,78
Ruan,br BRA,DF,São Paulo,24,1999,45,37,3238,73,66,88,25
Ruan Pablo,br BRA,MF,Bahia,15,2008,1,0,6,41,9,67,6
Ruben Roosken,nl NED,MF,Heracles Almelo,23,2000,23,14,1312,40,59,77,80
Ruben van Bommel,nl NED,FW,AZ Alkmaar,18,2004,29,21,1548,75,75,81,74
Rubens,br BRA,MF,Atlético Mineiro,22,2001,21,15,1223,67,54,57,88
Rubert Quijada,ve VEN,DF,ve Caracas,34,1989,4,3,244,31,15,14,59
Rubin Colwill,wls WAL,MO,Cardiff City,21,2002,36,14,1595,46,58,65,67
Rubio Rubin,gt GUA,MO,Querétaro,27,1996,6,0,102,28,48,7,24
Rubén Bentancourt,uy URU,FW,uy Nacional,30,1993,6,4,351,36,32,41,66
Rubén Botta,ar ARG,MO,Talleres,34,1990,28,23,1911,67,83,74,42
Rubén Martínez,ar ARG,MF,Independiente,19,2004,22,15,1415,28,28,42,67
