Nation,Position,Team,Age,Born,Matches Played,Starts,Minutes Played,Offensive Index,Passing Index,Possession Index,Defensive Index
jp JPN,FW,be Club Brugge,22,2000,1,0,8,17,14,40,31
jp JPN,MO,Gladbach,19,2004,5,0,36,56,24,30,48
xk KVX,MO,ch Lugano,22,2000,5,0,138,75,14,40,22
il ISR,MO,Salernitana,27,1996,16,5,576,31,17,9,44
ao ANG,MF,il Maccabi Haifa,24,1999,9,9,665,24,29,26,74
be BEL,DF,Mallorca,25,1998,6,4,286,38,20,21,48
ml MLI,DF,pt Braga,24,1999,7,7,600,59,40,33,52
cd COD,MO,Stuttgart,24,1998,27,8,900,83,60,87,28
ch SUI,MF,Genoa,25,1997,17,10,825,34,46,59,60
ch SUI,DF,Mainz 05,30,1993,20,13,1242,78,79,62,43
nl NED,MF,nl Ajax,18,2005,3,1,132,21,23,29,61
es ESP,MF,Girona,18,2005,1,0,1,21,28,17,36
cg CGO,FW,ch Young Boys,27,1996,8,0,175,70,44,65,37
ng NGA,FW,Salernitana,31,1992,15,6,686,50,33,36,50
ci CIV,FW,Brighton,21,2002,39,31,2755,66,67,81,70
cd COD,FW,pt Braga,26,1996,8,6,551,57,48,51,44
cm CMR,MF,Le Havre,18,2004,4,0,20,21,32,18,84
fr FRA,FW,Metz,24,1999,14,9,767,42,45,38,47
se SWE,MO,se Häcken,28,1995,3,3,200,16,57,50,39
dk DEN,DF,it Milan,34,1989,24,17,1413,38,61,26,61
be BEL,GK,be Club Brugge,35,1988,8,8,720,48,46,48,44
se SWE,DF,se Häcken,29,1994,5,5,349,39,46,42,52
hr CRO,GK,bg Ludogorets,30,1993,3,3,270,54,50,43,49
de GER,MO,Bochum,32,1991,1,0,45,15,9,3,30
it ITA,GK,Cagliari,37,1986,1,0,1,41,36,50,33
it ITA,MF,Empoli,26,1996,16,9,745,62,51,45,67
it ITA,MF,Udinese,17,2006,1,0,8,39,54,46,22
it ITA,GK,Hellas Verona,28,1995,1,1,90,57,45,45,33
it ITA,DF,Frosinone,33,1990,33,30,2715,41,32,15,46
it ITA,GK,Cagliari,27,1996,31,31,2789,54,53,47,66
it ITA,FW,Torino,31,1992,1,0,4,35,37,7,13
ci CIV,DF,Lyon,22,2001,10,10,889,41,54,40,39
ml MLI,FW,Lorient,21,2002,11,5,423,63,69,73,80
no NOR,FW,fo KÍ,23,1999,6,3,335,20,31,28,29
no NOR,MF,nl Ajax,21,2002,3,2,156,25,48,30,24
fr FRA,MF,Lyon,21,2002,14,7,549,75,41,56,66
rs SRB,DF,ba Zrinjski Mostar,34,1989,5,5,450,29,49,47,41
me MNE,DF,sct Aberdeen,23,2000,6,6,540,34,25,38,44
rs SRB,DF,cy Aris Limassol FC,29,1994,6,6,540,35,38,47,66
fr FRA,FW,Nice,23,2000,10,6,499,39,65,68,68
fr FRA,MF,Marseille,28,1995,2,0,18,39,26,47,46
ma MAR,MF,eng Manchester Utd,26,1996,26,14,1263,28,48,41,66
gr GRE,DF,Betis,35,1988,15,12,1136,27,25,15,59
eng ENG,MO,Brighton,29,1994,9,9,719,63,58,54,83
es ESP,DF,bg Ludogorets,29,1994,5,5,450,57,64,77,16
kr KOR,FW,Tottenham,31,1992,35,34,2934,82,87,76,47
no NOR,MF,no Bodø/Glimt,26,1997,6,5,347,85,71,58,53
no NOR,MO,no Bodø/Glimt,27,1995,5,5,316,56,70,69,36
de GER,MO,pl Raków,30,1993,5,1,138,26,27,15,24
gn GUI,FW,Las Palmas,28,1995,17,9,720,33,46,43,36
gr GRE,MF,gr Olympiacos,21,2001,6,4,300,60,40,57,48
fr FRA,MF,gr PAOK,29,1994,7,7,581,31,51,37,57
fr FRA,DF,Lorient,20,2003,24,23,2051,63,60,64,50
fr FRA,DF,be Antwerp,19,2003,6,6,540,24,26,24,46
fr FRA,MF,Monaco,19,2003,21,15,1346,26,43,43,75
bg BUL,MO,bg Ludogorets,33,1989,6,1,179,25,44,50,50
rs SRB,DF,Almería,27,1996,1,1,90,45,35,38,65
rs SRB,FW,se Häcken,20,2003,4,1,148,63,39,42,63
rs SRB,MF,rs Red Star,29,1993,6,6,487,28,24,25,50
rs SRB,MF,pl Raków,27,1995,6,5,438,44,59,73,62
kz KAZ,MF,kz Astana FK,22,2001,1,0,6,39,34,85,7
sk SVK,MF,it Napoli,28,1994,46,46,3959,31,56,39,38
fr FRA,DF,Hoffenheim,24,1999,11,7,631,28,52,62,69
il ISR,DF,ua Shakhtar,20,2003,1,1,64,21,25,21,4
bf BFA,DF,cy Aris Limassol FC,30,1992,5,5,450,33,39,40,74
es ESP,MF,Liverpool,18,2004,2,1,86,37,70,42,40
de GER,DF,Mainz 05,31,1991,10,8,666,43,40,36,56
ch SUI,DF,sct Aberdeen,26,1997,5,5,421,43,38,32,39
at AUT,MF,at Sturm Graz,32,1991,9,4,396,33,16,37,60
ba BIH,MF,rs Čukarički,24,1999,5,4,316,54,55,36,45
at AUT,MF,Gladbach,30,1992,15,8,751,42,65,57,71
rs SRB,DF,Villarreal,19,2004,1,0,29,21,18,9,18
rs SRB,DF,be Gent,33,1990,26,18,1479,63,47,57,18
de GER,GK,eng Manchester City,30,1992,12,8,905,47,45,61,42
at AUT,DF,Bologna,26,1997,31,29,2409,66,76,67,55
mk MKD,DF,hr Dinamo Zagreb,31,1992,8,8,707,44,47,65,43
me MNE,DF,es Atlético Madrid,32,1991,29,23,2043,33,44,44,60
de GER,MO,Heidenheim,29,1994,16,0,153,39,48,19,54
at AUT,MF,gr PAOK,32,1990,9,5,517,69,65,56,59
rs SRB,MF,rs Čukarički,21,2001,1,0,13,21,13,40,16
nl NED,DF,it Inter,31,1992,31,22,2082,50,39,39,52
it ITA,DF,Genoa,30,1993,32,30,2429,54,60,63,27
it ITA,MF,Inter,27,1995,4,0,46,45,82,88,61
it ITA,GK,Frosinone,21,2001,31,31,2745,45,42,46,38
gr GRE,FW,gr PAOK,17,2006,2,0,19,51,31,76,13
de GER,FW,Köln,25,1998,25,6,727,56,44,43,69
it ITA,MO,Roma,30,1992,46,30,2685,45,60,56,57
ca CAN,MF,pt Porto,26,1996,8,6,532,76,55,37,41
sct SCO,DF,sct Celtic,23,2000,1,1,74,37,27,18,50
me MNE,MO,gr Olympiacos,33,1989,11,3,365,59,44,44,62
0,DF,pl Legia Warsaw,25,1998,6,6,495,28,22,26,34
fr FRA,GK,Rennes,38,1985,41,41,3690,55,51,77,63
bj BEN,FW,Brest,28,1994,32,20,1769,55,52,48,61
fr FRA,MO,Le Havre,18,2005,12,1,223,45,50,51,32
ch SUI,DF,ch Servette FC,33,1990,7,7,660,68,48,56,60
fr FRA,DF,Strasbourg,18,2005,2,0,6,21,20,18,56
nl NED,MO,nl Ajax,31,1991,7,7,579,68,85,47,30
nl NED,FW,nl Ajax,25,1997,5,5,433,54,43,62,26
al ALB,MO,Empoli,20,2003,12,4,411,30,38,24,17
ch SUI,MO,gr AEK Athens,31,1991,5,3,302,50,21,30,39
nl NED,MF,Toulouse,27,1996,28,19,1800,40,63,49,81
hr CRO,DF,ba Zrinjski Mostar,23,2000,6,6,540,30,27,15,68
ba BIH,MF,kz Astana FK,26,1996,5,2,235,43,63,52,32
mk MKD,GK,Rayo Vallecano,29,1993,37,37,3330,53,52,53,67
rs SRB,DF,at RB Salzburg,22,2001,6,6,493,41,45,55,59
fr FRA,MO,Nantes,19,2004,4,0,84,29,11,48,38
de GER,MF,Hellas Verona,26,1997,25,19,1659,40,52,45,75
il ISR,MO,il Maccabi Haifa,21,2002,8,3,304,16,41,33,48
ng NGA,FW,rs Čukarički,25,1997,6,4,276,21,27,30,68
es ESP,MF,es Sevilla,29,1993,31,16,1599,72,85,83,29
nl NED,DF,eng Newcastle Utd,23,2000,18,16,1467,64,55,25,46
be BEL,MF,be Gent,35,1988,6,5,366,53,94,55,60
de GER,MO,Augsburg,33,1990,22,5,583,64,52,38,45
nl NED,MF,nl AZ Alkmaar,23,2000,4,4,295,66,35,50,67
de GER,GK,de Bayern Munich,34,1988,14,14,1260,49,56,47,58
eng ENG,MF,Sheffield Utd,18,2004,1,0,10,21,19,7,7
nl NED,FW,Bologna,23,2000,9,2,212,23,31,28,46
pl POL,FW,at Sturm Graz,20,2003,10,4,421,40,27,26,66
pl POL,MF,Empoli,25,1997,13,10,868,68,27,48,28
br BRA,MO,Girona,19,2004,37,35,2976,72,69,84,51
ie IRL,DF,Everton,34,1988,12,7,665,36,47,52,66
ci CIV,MO,de Dortmund,29,1994,18,5,460,49,49,47,46
pt POR,MF,tr Galatasaray,31,1992,6,0,158,54,88,79,49
ar ARG,MO,Celta Vigo,24,1999,10,2,336,46,22,39,54
nl NED,MO,Luton Town,23,1999,33,20,1982,40,35,40,57
br BRA,FW,gr PAOK,35,1988,10,9,770,57,94,78,57
ng NGA,FW,Nott'ham Forest,25,1997,20,12,1042,62,53,33,60
ca CAN,MF,be Club Brugge,24,1999,13,2,375,81,56,78,39
jp JPN,MO,es Real Sociedad,22,2001,38,31,2709,71,72,82,44
jp JPN,DF,eng Arsenal,24,1998,28,15,1537,80,80,64,38
jp JPN,MO,Bochum,28,1994,29,26,1986,60,29,48,29
jp JPN,MF,Monaco,28,1995,30,25,2117,92,71,73,26
jp JPN,FW,hr Dinamo Zagreb,26,1997,8,5,443,74,65,87,70
jp JPN,DF,hr Dinamo Zagreb,23,1999,2,0,21,40,23,42,37
eng ENG,FW,Roma,25,1997,12,2,325,46,28,37,52
fr FRA,MO,Montpellier,22,2001,16,7,623,62,37,75,70
fr FRA,MF,tr Galatasaray,26,1996,5,1,93,31,29,51,62
fr FRA,DF,es Sevilla,21,2002,10,3,351,31,35,47,67
ua UKR,MF,ua Shakhtar,33,1989,8,8,647,33,42,22,70
ma MAR,FW,be Gent,30,1993,8,6,584,83,85,83,47
gh GHA,MF,Brighton,22,2000,23,13,1190,46,56,72,51
zw ZIM,MO,Wolves,19,2003,8,1,145,33,44,31,59
tr TUR,MF,tr Beşiktaş,30,1993,3,2,205,82,62,85,61
mt MLT,MF,Reims,29,1993,28,25,2113,81,80,72,53
eng ENG,DF,Luton Town,21,2002,30,28,2469,50,32,35,56
ng NGA,FW,Nice,24,1999,30,23,1949,59,48,49,43
br BRA,FW,tr Galatasaray,23,2000,7,3,252,52,56,66,74
nl NED,MF,Atalanta,25,1998,46,39,3546,87,79,75,40
ca CAN,MO,Granada,21,2002,9,2,182,54,33,41,71
fr FRA,DF,it Milan,25,1997,44,43,3871,88,86,84,28
gr GRE,MF,gr PAOK,22,2000,4,3,206,38,36,45,35
fr FRA,DF,Reims,18,2004,9,3,314,58,63,81,26
br BRA,FW,be Club Brugge,22,2001,10,10,754,60,40,57,74
es ESP,MF,Liverpool,32,1991,1,0,6,21,12,17,7
br BRA,DF,Chelsea,38,1984,31,28,2527,63,60,37,44
be BEL,DF,Reims,25,1998,27,22,1831,41,58,62,58
be BEL,GK,es Real Madrid,31,1992,5,5,422,52,57,45,44
pt POR,DF,Valencia,24,1999,31,25,2154,58,69,65,58
nl NED,FW,Toulouse,22,2000,41,36,3163,61,46,48,65
de GER,DF,Monaco,26,1996,24,18,1610,68,65,66,67
nl NED,DF,nl Feyenoord,22,2001,3,3,288,25,26,42,40
ie IRL,FW,Everton,20,2002,1,0,1,17,14,7,13
fr FRA,MF,Strasbourg,31,1992,27,24,2044,55,52,74,43
be BEL,DF,Reims,28,1994,27,22,1833,43,61,66,41
at AUT,FW,at LASK,30,1993,2,0,57,18,14,32,47
fr FRA,FW,Hellas Verona,28,1994,18,2,334,60,25,29,33
se SWE,DF,Darmstadt 98,25,1998,12,8,636,27,32,40,48
be BEL,GK,Luton Town,30,1992,38,38,3405,56,63,63,70
de GER,MO,Heidenheim,23,1999,2,0,2,15,35,29,8
dk DEN,DF,Udinese,21,2002,26,23,2096,39,34,43,65
fr FRA,MF,Atlético Madrid,27,1995,3,3,164,40,50,70,13
be BEL,DF,Dortmund,31,1991,8,7,586,55,63,74,25
at AUT,MF,gr PAOK,28,1994,7,4,301,81,34,63,17
de GER,MF,de Bayern Munich,33,1989,40,24,2080,89,80,74,37
gh GHA,MF,eng Arsenal,30,1993,15,9,793,48,61,66,57
al ALB,GK,Brentford,28,1995,2,1,135,41,46,46,33
nl NED,MF,nl Feyenoord,22,2001,1,0,36,21,27,64,20
be BEL,DF,Dortmund,30,1993,1,0,7,21,28,49,3
fr FRA,MF,Lorient,20,2002,26,15,1516,44,52,78,57
ch SUI,MF,ch Servette FC,19,2003,6,5,428,28,35,42,59
fr FRA,DF,Montpellier,24,1998,6,3,346,41,41,63,60
pt POR,MF,nl AZ Alkmaar,22,2000,4,2,196,54,65,60,17
pt POR,DF,Juventus,23,2000,1,0,17,59,34,80,22
pt POR,FW,pt Sporting CP,21,2002,1,0,21,39,73,70,53
pt POR,FW,Lille,19,2003,3,0,46,42,45,49,64
pt POR,FW,pt Benfica,22,2001,5,0,39,35,33,61,49
pt POR,DF,fr Lille,21,2002,38,35,3142,80,73,86,45
pt POR,MO,Wolfsburg,21,2002,26,11,1032,49,32,57,38
be BEL,DF,be Gent,17,2005,1,0,35,65,66,63,3
hr CRO,MF,hr Dinamo Zagreb,28,1995,6,0,71,76,58,72,33
ch SUI,DF,ch Servette FC,18,2005,1,0,1,21,12,50,3
fr FRA,MF,Lorient,28,1994,20,15,1314,54,43,38,58
am ARM,FW,sk Slovan Bratislava,29,1993,8,7,583,46,76,64,46
nl NED,MO,Hellas Verona,24,1999,17,17,1339,70,50,36,49
nl NED,MF,it Milan,25,1998,48,42,3710,74,76,77,31
de GER,MF,Augsburg,21,2002,16,6,629,25,34,23,76
de GER,DF,Hoffenheim,18,2005,8,6,573,34,28,30,54
eng ENG,MF,eng Aston Villa,20,2003,14,2,295,22,21,27,69
de GER,FW,Heidenheim,27,1995,33,33,2869,54,52,43,67
de GER,DF,Bochum,19,2003,16,8,714,40,49,51,52
us USA,DF,Fulham,35,1987,18,17,1503,49,41,52,42
de GER,DF,Heidenheim,23,2000,14,10,910,30,49,34,54
de GER,MO,Darmstadt 98,26,1996,30,29,2404,53,43,51,42
si SVN,MF,si Olimpija,25,1998,5,5,431,30,46,57,45
de GER,DF,Köln,27,1996,31,31,2778,45,45,43,84
de GER,MO,de RB Leipzig,27,1996,25,12,1066,75,69,85,37
de GER,GK,nl Feyenoord,27,1995,4,4,390,41,48,49,33
be BEL,DF,Fulham,27,1995,34,29,2634,66,62,66,44
us USA,MF,de Eint Frankfurt,33,1990,8,0,40,71,94,69,22
us USA,MF,Juventus,23,2000,30,12,1258,48,55,65,54
fr FRA,MF,ch Servette FC,25,1998,10,5,591,79,66,78,48
hr CRO,DF,gr Panathinaikos,27,1995,4,4,360,46,67,46,34
zw ZIM,MO,Lyon,27,1996,25,10,1077,41,46,43,61
sr SUR,MO,il Maccabi Haifa,35,1988,4,3,264,47,49,23,25
no NOR,MO,no Bodø/Glimt,20,2003,7,1,190,49,63,79,52
de GER,MF,Darmstadt 98,34,1989,24,15,1350,75,61,42,35
at AUT,GK,at LASK,23,2000,6,6,540,50,40,40,38
be BEL,DF,be Antwerp,34,1989,5,5,450,60,59,47,59
eng ENG,MO,sct Rangers,25,1998,4,3,184,64,39,60,43
ng NGA,FW,be Genk,22,2000,5,2,167,32,27,40,39
de GER,MO,Hoffenheim,18,2005,13,1,178,43,94,66,70
sct SCO,MF,Fulham,32,1991,34,14,1488,74,86,84,47
eng ENG,MF,Sheffield Utd,25,1998,9,2,221,53,34,39,66
de GER,MF,Mainz 05,22,2001,29,13,1346,51,49,36,73
wls WAL,MF,sct Rangers,29,1994,5,3,248,72,53,61,39
wls WAL,DF,Luton Town,28,1994,14,14,1169,61,47,40,77
fr FRA,MF,Nice,20,2003,13,3,409,76,68,59,53
hr CRO,MF,Salernitana,26,1996,15,14,1162,35,47,42,50
no NOR,DF,se Häcken,24,1998,6,5,465,57,78,81,65
pl POL,DF,gr PAOK,29,1994,8,7,619,71,52,50,51
si SVN,MF,at Sturm Graz,24,1999,9,5,479,63,81,61,53
hr CRO,MF,ba Zrinjski Mostar,29,1994,6,0,163,50,64,18,57
it ITA,DF,Cagliari,28,1994,32,28,2418,67,66,67,39
it ITA,MO,Empoli,20,2003,32,15,1399,50,48,52,28
it ITA,DF,Bologna,19,2004,9,1,195,53,66,71,52
it ITA,FW,it Atalanta,20,2003,1,0,2,36,14,17,13
it ITA,DF,it Atalanta,19,2003,1,1,90,54,38,55,64
it ITA,GK,Fiorentina,17,2006,1,1,90,41,41,42,33
it ITA,MF,it Milan,24,1999,15,5,468,48,27,53,75
eng ENG,MF,eng Aston Villa,19,2003,1,0,12,21,25,13,16
eng ENG,MF,Wolves,21,2001,26,11,1222,35,52,46,45
jp JPN,MO,sct Celtic,26,1997,3,1,62,15,23,8,60
pt POR,DF,pt Benfica,21,2002,3,1,161,34,36,54,66
es ESP,MF,Alavés,18,2004,1,0,6,21,12,26,7
cz CZE,FW,cz Viktoria Plzeň,28,1995,8,8,664,52,49,48,76
cz CZE,DF,cz Slavia Prague,30,1993,7,7,559,31,66,55,71
cz CZE,GK,Augsburg,30,1992,3,3,270,41,43,43,36
cz CZE,FW,pl Legia Warsaw,34,1989,5,4,276,20,40,22,63
cz CZE,MF,West Ham,28,1995,47,41,3546,67,41,24,64
sk SVK,MO,Hellas Verona,21,2002,32,23,2092,40,54,39,52
cz CZE,DF,cz Slavia Prague,22,2001,5,4,328,32,48,74,37
cz CZE,MF,cz Sparta Prague,26,1997,6,2,311,42,23,60,33
cz CZE,FW,Gladbach,22,2000,21,7,896,56,46,36,55
de GER,MF,es Real Madrid,33,1990,45,34,2982,60,92,60,49
es ESP,DF,Mallorca,25,1997,28,16,1544,52,57,73,45
es ESP,FW,pt Porto,26,1997,2,0,7,17,23,13,35
es ESP,FW,Girona,28,1995,2,0,13,42,32,68,13
nl NED,MF,gr Panathinaikos,28,1995,6,3,316,39,81,59,48
de GER,MF,Gladbach,33,1990,4,0,27,21,36,15,95
fi FIN,MO,fi HJK,20,2003,6,5,422,36,31,47,62
az AZE,MF,az Qarabağ,22,2001,10,2,335,62,55,29,83
eng ENG,DF,Fulham,25,1997,20,18,1617,63,38,42,48
bj BEN,MO,Lorient,25,1998,19,10,902,39,22,36,36
pt POR,DF,Wolves,24,1999,35,31,2772,50,47,52,48
eng ENG,DF,Liverpool,24,1998,33,28,2433,88,92,83,46
eng ENG,DF,Chelsea,24,1999,13,10,952,52,44,46,56
gr GRE,DF,Salernitana,27,1996,8,5,452,34,47,18,60
nl NED,MF,nl Ajax,18,2004,3,2,191,40,36,75,61
jm JAM,MO,Salernitana,23,2000,4,0,100,35,15,44,21
ci CIV,MO,Lille,18,2005,4,0,23,54,51,52,34
jp JPN,DF,be Gent,26,1997,8,8,720,34,53,52,45
fi FIN,MF,fi HJK,23,2000,4,1,184,26,40,36,31
br BRA,DF,de Eint Frankfurt,24,1999,36,35,2969,68,71,55,60
us USA,MF,Bournemouth,24,1999,3,1,121,45,37,60,82
eng ENG,MF,Everton,20,2003,1,0,1,21,11,7,7
eng ENG,MF,Crystal Palace,23,1999,37,37,3204,53,45,48,69
eng ENG,DF,Aston Villa,30,1993,1,1,30,55,58,9,37
ng NGA,DF,Empoli,27,1995,15,11,1099,49,60,64,28
fr FRA,MF,Montpellier,31,1991,32,32,2765,82,84,71,34
kz KAZ,MF,kz Astana FK,34,1989,5,2,252,36,61,36,32
ch SUI,DF,ch Young Boys,27,1996,19,16,1408,62,68,84,58
no NOR,MF,no Bodø/Glimt,30,1992,8,3,378,86,76,57,40
ng NGA,FW,es Real Sociedad,26,1997,30,13,1179,47,47,58,63
tr TUR,MO,tr Fenerbahçe,30,1993,5,0,72,41,10,17,31
de GER,MF,Hoffenheim,18,2004,20,12,1011,41,71,44,36
es ESP,DF,Osasuna,31,1992,9,6,560,55,21,19,56
es ESP,MF,Athletic Club,20,2003,25,9,875,76,40,62,48
es ESP,MF,Rayo Vallecano,27,1995,35,28,2108,54,71,57,38
es ESP,GK,Real Sociedad,21,2001,2,1,142,57,55,40,33
es ESP,DF,Celta Vigo,26,1997,34,31,2801,56,43,42,58
es ESP,MF,Alavés,21,2001,1,0,5,39,15,16,7
es ESP,GK,Athletic Club,26,1997,36,36,3182,54,51,43,73
ch SUI,MF,ch Lugano,23,1999,6,6,486,59,61,67,26
es ESP,MF,Real Sociedad,22,2001,5,2,156,26,28,28,46
rs SRB,DF,rs Red Star,19,2004,1,0,13,21,13,9,22
rs SRB,FW,rs TSC,22,2000,3,3,220,20,27,22,65
rs SRB,MF,Sassuolo,25,1998,22,8,820,57,49,37,41
rs SRB,DF,rs Red Star,30,1993,1,1,64,21,18,9,20
dk DEN,DF,dk FC Copenhagen,20,2003,2,0,29,39,36,16,13
fr FRA,MF,Reims,17,2005,15,7,555,38,34,48,65
ar ARG,MO,Monza,18,2005,31,10,1169,49,67,69,54
fr FRA,DF,Lecce,23,2000,37,35,3044,71,64,61,52
fr FRA,MF,Marseille,28,1994,13,13,1121,47,65,53,61
fr FRA,DF,tr Beşiktaş,26,1996,6,3,241,48,57,72,57
at AUT,MF,Torino,27,1996,35,21,1994,52,70,68,35
eng ENG,MF,eng Newcastle Utd,20,2002,29,15,1584,61,53,75,62
ar ARG,MF,Brighton,19,2004,6,3,307,45,53,69,56
ar ARG,FW,it Lazio,24,1998,42,17,1900,56,57,40,60
ua UKR,DF,ua Shakhtar,24,1999,5,5,450,22,22,15,45
es ESP,MO,Girona,23,1999,27,2,506,60,38,67,67
is ISL,DF,se Häcken,21,2001,1,1,90,48,56,53,50
br BRA,DF,Monaco,22,2001,20,20,1641,88,70,78,64
gr GRE,FW,nl AZ Alkmaar,24,1998,6,6,540,78,69,63,49
rs SRB,GK,Torino,26,1997,36,36,3240,50,46,48,64
br BRA,GK,cy Aris Limassol FC,32,1991,6,6,540,50,41,48,77
am ARM,DF,kz Astana FK,30,1992,4,2,227,31,60,42,76
xk KVX,FW,Mallorca,29,1994,29,25,2327,47,55,38,51
no NOR,DF,fo KÍ,35,1988,6,6,535,37,55,31,49
rs SRB,MO,cz Sparta Prague,25,1998,9,8,636,79,44,63,39
rs SRB,GK,rs TSC,20,2003,5,5,450,52,46,45,33
de GER,MO,xk KF Ballkani Therandë,26,1996,3,1,64,30,53,24,52
no NOR,FW,no Molde,29,1994,8,4,361,40,67,42,54
es ESP,GK,Celta Vigo,36,1987,27,26,2403,54,43,41,70
es ESP,MF,gr Olympiacos,35,1988,11,3,519,32,29,10,48
dk DEN,DF,Bologna,20,2002,32,26,2307,49,77,61,48
ng NGA,FW,Leverkusen,22,2000,31,22,1925,83,72,72,48
dk DEN,MF,dk FC Copenhagen,17,2006,1,1,57,33,12,34,69
es ESP,DF,pt Braga,23,2000,6,6,449,62,76,73,53
se SWE,DF,eng Manchester Utd,29,1994,23,17,1626,62,57,49,32
dk DEN,DF,tr Galatasaray,24,1998,5,2,164,24,34,26,64
ng NGA,FW,cz Sparta Prague,23,1999,9,3,270,24,48,32,43
ng NGA,FW,it Napoli,24,1998,31,27,2440,75,45,49,48
es ESP,MO,Alavés,21,2002,2,0,3,15,9,9,53
pt POR,DF,gr PAOK,37,1986,8,6,523,69,55,59,51
ua UKR,MF,ua Zorya Luhansk,22,2001,2,0,39,60,22,45,25
cz CZE,GK,cz Viktoria Plzeň,18,2005,3,3,270,53,51,45,50
se SWE,MO,dk FC Copenhagen,31,1992,7,6,479,25,35,23,73
se SWE,FW,pt Sporting CP,25,1998,9,8,620,81,72,76,54
is ISL,MF,is Breiðablik,26,1997,6,5,445,41,46,65,47
ua UKR,MF,Empoli,27,1996,17,4,613,70,55,35,31
rs SRB,DF,rs Čukarički,20,2002,3,1,103,50,51,36,33
ua UKR,MO,Girona,25,1997,30,26,2052,70,77,69,63
is ISL,DF,is Breiðablik,29,1994,6,6,540,36,41,48,52
cm CMR,FW,tr Beşiktaş,31,1992,4,4,340,54,48,37,22
nl NED,FW,be Antwerp,29,1994,6,5,409,39,48,26,59
fr FRA,MF,Lorient,33,1989,9,8,541,61,66,77,31
ch SUI,MF,Toulouse,27,1995,38,33,2981,70,67,53,53
it ITA,GK,Salernitana,33,1990,4,4,360,41,43,40,42
it ITA,MO,Freiburg,30,1993,42,37,2947,68,82,52,59
br BRA,FW,es Real Madrid,23,2000,36,32,2762,85,79,88,50
br BRA,MF,Sheffield Utd,24,1999,36,29,2668,43,24,29,83
br BRA,MF,md Sheriff Tiraspol,22,2001,1,0,16,21,32,14,16
nl NED,DF,Liverpool,32,1991,41,39,3513,71,69,48,51
ua UKR,DF,Everton,24,1999,28,28,2469,69,41,48,63
de GER,MF,Brentford,25,1998,38,37,3054,59,60,37,57
cz CZE,GK,at Sturm Graz,22,2001,4,4,360,41,39,45,35
pt POR,MF,fr Paris S-G,23,2000,73,48,4522,90,82,80,37
br BRA,MF,Burnley,24,1999,32,26,2314,46,40,63,58
it ITA,GK,fr Lille,35,1988,5,4,361,41,47,48,42
br BRA,MF,pt Braga,26,1997,7,5,392,46,51,47,48
br BRA,FW,Barcelona,18,2005,14,2,328,63,25,60,50
pt POR,FW,Udinese,18,2005,1,0,12,35,14,37,13
ba BIH,GK,pl Raków,25,1998,6,6,540,50,48,53,75
rs SRB,MF,rs Red Star,21,2002,6,1,205,56,59,91,33
cz CZE,DF,West Ham,30,1992,43,43,3752,52,72,62,52
sk SVK,FW,sk Slovan Bratislava,33,1989,4,2,185,61,36,63,50
ua UKR,MF,ua Zorya Luhansk,25,1997,3,0,48,60,35,51,55
ua UKR,MO,pl Raków,27,1996,6,6,430,20,50,36,39
rs SRB,DF,rs Čukarički,17,2005,1,0,45,21,13,9,37
rs SRB,MF,rs Čukarički,27,1996,2,0,29,39,50,14,57
rs SRB,DF,rs TSC,20,2003,2,1,112,21,21,42,63
ua UKR,MF,ua Zorya Luhansk,30,1993,4,3,234,53,56,57,75
cz CZE,DF,cz Viktoria Plzeň,28,1995,7,6,645,28,33,43,77
cz CZE,MO,cz Slavia Prague,29,1994,7,3,268,73,59,52,68
cz CZE,MO,cz Sparta Prague,21,2002,2,0,37,44,18,37,17
cz CZE,MO,Wolfsburg,25,1997,22,12,921,65,65,61,36
es ESP,FW,be Club Brugge,18,2004,1,0,2,17,21,48,13
es ESP,DF,Cádiz,23,2000,22,22,1864,30,50,32,44
es ESP,MF,Granada,35,1988,4,2,162,23,13,24,60
tn TUN,FW,Montpellier,32,1991,25,13,1131,42,47,58,70
br BRA,MF,Udinese,28,1995,37,37,3238,45,35,31,61
de GER,DF,Stuttgart,27,1996,33,32,2886,52,69,64,54
ma MAR,FW,Frosinone,25,1998,36,24,2120,51,37,40,50
dz ALG,MO,xk KF Ballkani Therandë,26,1996,5,3,285,41,30,45,56
ar ARG,GK,nl PSV Eindhoven,30,1993,8,8,720,53,62,54,35
km COM,DF,Rennes,23,2000,31,29,2611,47,62,53,49
fr FRA,MF,Monza,19,2003,25,14,1475,51,38,50,51
no NOR,MF,Toulouse,22,2000,30,12,1309,41,70,66,65
fr FRA,MF,fr Paris S-G,17,2006,37,31,2866,68,76,73,46
jp JPN,MF,Liverpool,30,1993,38,29,2307,57,57,45,59
br BRA,MF,ua Zorya Luhansk,19,2004,7,4,405,27,22,52,61
eng ENG,GK,Sheffield Utd,32,1991,30,29,2649,60,55,55,70
fr FRA,MO,fr Lens,28,1995,32,11,1112,83,45,54,29
us USA,MF,Juventus,24,1998,34,29,2594,54,63,62,53
ci CIV,DF,Monaco,22,2000,25,24,2187,66,73,75,66
ci CIV,FW,tr Galatasaray,30,1992,8,5,435,51,60,70,68
eng ENG,MF,Crystal Palace,28,1995,30,23,1891,36,58,30,61
hu HUN,DF,de RB Leipzig,30,1992,21,20,1762,65,59,51,53
pt POR,MF,es Betis,31,1992,28,10,1136,61,82,54,61
